SRC,TGT,VOT,RES,YEA,DAT,TXT
AGK,It Is Me Here,1,1,2008,"14:38, 6 December 2008","I would encourage the candidate to address the neutral voters' concerns (below) and make it habitual to contribute to article space—as well as to Wikipedia namespace—pages: we are writing an encyclopedia, after all. I see no other obvious issues with this candidacy, however. '''Support'''."
Anthony.bradbury,Unisouth,-1,-1,2008,"17:27, 9 February 2008","'''Oppose'''Certainly the questions are optional, although the answers given do enable a more definitive judgement of an applicant's qualities to be made. On this basis, your superficial answer to Q.1, together with your very low usage of edit summaries, can only indicate to me that, in spite of your significant edit count, you are not yet ready for the tools. --<font color=""Red"">"
Sam Korn,MONGO,-1,-1,2008,"20:11, 19 January 2008",'''Oppose''' We should have learned by now that otherwise-exceptional users who get in fights make bad administrators.
Tinucherian,Everyking,0,-1,2008,"10:48, 1 September 2008",'''Neutral''': Wanted to [[WP:AGF|give a second chance]] but there are too many concerns that makes me unsure whether to support. --
JetLover,J-stan,1,1,2008,"04:39, 3 January 2008",I thought you were an admin. Strong support. [[User:JetLover|JetLover]] ([[User talk:JetLover|talk]]) (
Woody,Buckshot06,1,1,2008,"00:16, 30 September 2008","'''Support''' I have interacted with this user for a while now given our shared interests in MILHIST. I have been involved in the heated discussions over Mrg3105 hence my questions above. I think they have been answered to my satisfaction though I don't agree with that definition of civility; disagreeing with someone is not incivility, calling them an idiot for disagreeing is. Given that you have stated you want to avoid that particular department of the admin ship, I have no reason not to support. Buckshot06 has shown his commitment to Wikipedia through his long time here, he has built up a body of knowledge about how everything works and has a good amount of experience. Not every admin needs to have spent their wiki-life buried in XfDs and the circular ANI cesspit; if their daily contributions will be enhanced by admin tools, then that is fine by me. I feel fairly confident that Buckshot will not abuse the tools so I offer my support."
Diligent Terrier,Basketball110,1,-1,2008,"12:38, 4 May 2008","'''Support'''  as nominator.  - [[User:Diligent Terrier|Diligent]][[User:Diligent Terrier|<span style=""color:orange"">'''Terrier'''</span>]] <small>"
Fabrictramp,Abd,-1,-1,2008,"00:56, 13 February 2008","'''Oppose''' based on lack of people skills shown here and on [[User talk:Abd|Abd's talk page]]. 90% of the work I do as an admin involves communication with other editors. Editors who are often frustrated because their article was deleted, they've been blocked, or an article they proposed for deletion ''wasn't'' deleted. Tact is essential, and I'm not seeing it here. Sorry. --"
Sgeureka,Huntster,1,1,2008,"02:57, 27 May 2008",'''Sure''' &ndash;
BusterD,MONGO,1,-1,2008,"13:42, 22 January 2008","'''Strong support'''. Heroic and bearish admin, like those of legend. Desysopped on an aberrant process, IMHO. Has weathered a zillion papercuts from the ED luker brigade. Still a fine and stable page contributor. Transparent. Knows the dark streets."
EJF,Lawrence Cohen,1,-1,2008,"18:04, 5 April 2008",'''Strong support''' — works ''tirelessly'' to uphold NPOV. I agree entirely with Majorly.
Relata refero,Risker,1,1,2008,"23:35, 12 May 2008","'''Support''': for those occasions when a protected page needs copyediting :) --<span style=""font-family:Georgia"">"
Dominik92,Thingg,1,-1,2008,"02:01, 21 April 2008","'''Support''' Good user and well thought out answers to all questions. Although, regarding my question, wouldn't you take the situation to [[WP:ANI]]? <tt>"
Vishnava,Enigmaman,1,-1,2008,"19:17, 28 May 2008","'''Support''' nomination describes a very good potential admin. '''<font face=""Verdana"">"
RyanCross,Wehwalt,1,1,2008,"08:53, 15 December 2008",'''Support''' &ndash; Seems like a fine candidate to me who has done quite a lot for Wikipedia. Could do more as an administrator. The opposes don't concern me. &ndash;
Walton One,Camaron1,1,1,2008,"12:22, 31 December 2007","'''Support''' per Dorftrottel et al. His contributions demonstrate that he is a competent editor and is ready for adminship. I wasn't going to bother supporting (as it looks like this request will pass anyway) but I felt it was necessary to cancel out some of the opposes below. With all due respect to the opposers (and I don't doubt their good faith), spelling errors are not a particularly good reason to oppose; are we to prevent all dyslexic and all non-native English-speaking editors from becoming admins? Furthermore, I admire the candidate's courage and moral fibre in stating that he will be open to recall, and maintaining this stance even though he has been opposed for it. All administrators should be accountable to the community, and the community has the right to revoke its trust in them."
Martinp,BritandBeyonce,-1,-1,2008,"15:50, 19 January 2008","'''Regretful oppose''' with support to this user's dedication. The oppose is due to the combined effect of two weak factors. First, with all due respect there is a certain simplicity and perhaps even lack of (wiki-)maturity to the answers to the questions. Notwithstanding supporters' assurances that BandB has shown himself able to learn (assurances I have not verified but am willing to believe), image policy is a particularly tricky part of wikipolicy combining a need for legal understanding, policy understanding, and human empathy and hence I feel a need for greater-than-usual assurance of maturity from someone who already intends to be active in this area. Second, while in itself a minor issue, I do think the BritandBeyonce username is a bit unfortunately fancrufty for an admin. I respect BandB's right to use the name and it is not contrary to username policy, but admins for better or worse represent wikipedia and I am worried about the reputational impact of someone with such a name ""laying down the law"" to, for instance, an experienced external expert (or upset BLP victim, or image copyright owner whose image has unfortunately been uploaded with the wrong license information) who is a wikipedia newbie and in need of guidance to avoid disruption."
Merzbow,Dougweller,1,1,2008,"06:11, 12 September 2008","'''Support''' Seen him in action, yes. -"
Acroterion,Appraiser,1,1,2008,"20:33, 8 January 2008","'''Support''' A diligent and patient editor (per A.B.) who will be a valuable admin.  '''<font face=""Arial"">"
Keilana,TenPoundHammer,1,-1,2008,"14:38, 20 March 2008","'''Support'''. I've been apprehensive about TenPoundHammer in the past, but in my opinion he finally has it. I understand the concerns the opposers bring up: this ''is'' his 5th RfA, and his last one was only 2 months ago. However, I think that if he wants adminship (honestly, most people actually want it, but are too afraid of garnering oppose (!)votes to say so) it is for noble reasons. He will be an asset closing AFDs, and is definitely committed for the long haul. Therefore, I support his candidacy."
Ryan Postlethwaite,Synergy,-1,-1,2008,"03:41, 9 September 2008","'''Oppose''' - I've generally got an OK impression of you here, but this edit (<nowiki>http://www.encyclopediadramatica.com/index.php?title=Ryan_Postlethwaite&diff=1997680306&oldid=1997639711</nowiki>) on ''my'' ED page really gets to me and makes me question your judgement. There's two explanations; you were either trolling ED, which isn't a good idea because it could lead to attacks or outing of other contributors, or you were suggesting that ED should dig up some more dirt on me. Either way, I'm not sure that I trust your judgement with the tools. '''"
Ice Cold Beer,AniMate,1,1,2008,"20:33, 21 December 2008",'''Support''' per the candidate's responses to the not-so-helpful questions 12 through 16.
Steveshelokhonov,Deacon of Pndapetzim,1,1,2008,"19:16, 4 March 2008","'''Support'''. A serious cross-cultural and cross-disciplinary editor. Practice makes perfect. Let it be. <font color=""AE1C28"">"
Lenticel,Ironholds,-1,-1,2008,"05:13, 10 June 2008",'''Oppose''' A user that can't even assume good faith and assist a new user should not be given the mop.--
Dlohcierekim,Ali'i,1,-1,2008,"17:11, 12 June 2008",'''Delete''' User obviously has an excess of humor. (Where'd I leave that [[WP:Trout|trout]]).
Davewild,Jbmurray,1,1,2008,"17:55, 11 May 2008","'''Support'''' Great contributor, no problems with giving him the tools."
CComMack,Mark t young,1,-1,2008,"18:02, 18 June 2008",'''Support'''.  I trust this user to not mess up with the tools.  —
Nichalp,Suntag,1,-1,2008,"07:24, 25 December 2008",'''Support''' -- Helpful when I needed good references for some of my DYK articles.
,WilliamH,1,1,2008,,
RyRy,Danielfolsom,0,-1,2008,"21:50, 30 August 2008","'''Neutral''' - You seem to have been slightly inactive the past few months, besides this month like what [[User:Useight]] said above. Can't really support this user just yet until I see more activity around Wikipedia. Thanks,"
Lar,Coppertwig,1,-1,2008,"03:22, 10 May 2008","'''Support''' per Cla68, Jayjg, Merkin's Mum, Krimpet, the noms Avraham and Rudget and Moonriddengirl, and per the opposes of Jim62sch and OrangeMarlin. ++"
Majorly,Tiptoety,1,1,2008,"12:31, 25 February 2008",'''
Pharaoh of the Wizards,Euryalus,1,1,2008,"20:06, 5 November 2008",'''  Support''' After Careful Consideration.User has been around since April 2007 and has over 7000 mainspace edits and over 14000 overall.The user is a Good editor but has made a few questionable edits in CSD and further the fact he plans to work in CSD and Deletions as per question 1 made me think.But after reviewing his contribution again see no chance of misuse and has shown great commitment to Wikipedia.
Juliancolton,Ironholds,0,-1,2008,"14:18, 11 October 2008","'''Neutral''' I was planning on supporting when I came here. However, after reading the comments in the Oppose section, I simply can't do that. For example,  [http://en.wikipedia.org/w/index.php?title=User%3AIronholds&diff=220374008&oldid=220334107 this] would be unacceptable behavior of an administrator. &ndash;"
Superflewis,Juliancolton,1,1,2008,"12:28, 23 September 2008",'''Support''' - for all your hard work including multiple FA's and GA's --'''
Kingrock,Stormtracker94,1,-1,2008,"18:13, 19 April 2008",'''Strong Support''' As co-nominater.
Lankiveil,Gwynand,1,-1,2008,"09:18, 17 July 2008","'''Weak Support''', I don't see any evidence that this user would abuse the tools.  Has been a bit bitey in the past, but given the contrition below in Naerii's neutral vote, I'm willing to believe this was more a lapse of judgement than a major attitude problem."
Lradrama,Gatoclass,1,1,2008,"15:08, 10 May 2008","'''Strong support''' - Excellent candidate. Widely experienced in a whole range of areas. Will be a fine admin. :-) <span style=""font-family:Comic Sans MS,sans-serif"">"
Ioeth,Doczilla,1,1,2008,"15:51, 14 February 2008",'''Support'''
Brewcrewer,Suntag,1,-1,2008,"05:50, 25 December 2008",--''
Itfc+canes=me,Paul Erik,1,1,2008,"17:11, 16 August 2008",'''Very Weak Support'''
Radiant!,MBK004,-1,1,2008,"23:32, 17 January 2008",The needlessly convoluted criteria you impose for the already nebulous recall process strike me as an vacuous promise - it is obvious from their wording that they are meaningless and would allow you to talk yourself out of any such request. I do not trust people who make empty promises.
Tanthalas39,Karanacs,1,1,2008,"16:24, 16 June 2008",'''Support'''. No problems here.
Roadrunnerz45,Epbr123,1,1,2008,"05:21, 5 June 2008",'''Yep''' i said just yday i was going to do it and here it is '''''
Pixelface,Avruch,-1,-1,2008,"07:54, 19 June 2008",'''Oppose''' per JayHenry and OrangeMarlin. Several comments by Avruch have made me seriously question this editor's judgement and tact. --
Useight,Bjweeks,1,1,2008,"06:35, 17 June 2008","'''Support'''. Kind of weak in the mainspace, a majority of your last 1000 article edits were via some automated tool. I also think bots are irrelevant at RFAs. ''But'' you do have quite a bit of experience and you work with images. It's a go from me."
FlyingToaster,SilkTork,1,1,2008,"17:42, 18 November 2008","'''Support''' Some experience in a few areas is missing as others have said, but with so many edits you've proven trustworthy and I think you'd use the tools well.  Experience can be gained, my concern is whether giving you the tools is a net benefit for Wikipedia - and I think it is. <b>'''"
JayHenry,VanTucky,1,1,2008,"01:37, 17 April 2008","'''Strong Support'''.  Really regret my opinion the last time around.  I think VT is a great Wikipedian, great article work, very helpful, some of the best answers to questions I've seen (particulary 7, 10 and 17).  No reservations. --"
Mizu onna sango15,Llamadog903,0,-1,2008,"17:43, 14 July 2008","'''Neutral with moral support''' per Koji. I can't oppose, though. &mdash;"
Juliancolton,Dougweller,1,1,2008,"20:53, 11 September 2008",'''Support''' Good candidate. &ndash;
Spencer,Cobaltbluetony,1,1,2008,"00:05, 25 March 2008","'''Support''' per nom, well-rounded candidate. <strong>"
Ryan Postlethwaite,Cirt,1,1,2008,"20:35, 8 September 2008",'''Support''' - fantastic editor and knows the project well. Will do well with some more tools. '''
Alanbly,Blakegripling ph,-1,-1,2008,"04:55, 27 June 2008",'''Oppose''' Seems well-intentioned but also seems not to understand fair use rules. Article summaries is woefully lacking and aside from AIV I don't see much of anything in Project space. Also concerned about the length and content of answers above. Just not ready for the mop.
Sunderland06,TenPoundHammer,1,-1,2008,"22:46, 7 August 2008","'''Support''' - Good guy, trustworthy."
Lankiveil,Cubs Fan,1,-1,2008,"11:38, 5 July 2008","'''Support''', nothing here to indicate that the user will maliciously misuse the tools."
Milk's Favorite Cookie,Stormtracker94,1,-1,2008,"00:40, 21 April 2008","'''Support''' as co-nom. <span style=""border:1px solid brown;padding:1px;"">"
Addhoc,"Hennessey, Patrick",1,-1,2008,"17:15, 1 February 2008","'''Support''' - good vandal fighter. If this request doesn't work out, then suggest you re-apply in a few months time."
Darthgriz98,Gadget850,1,1,2008,"22:34, 3 March 2008","'''Support''' I've worked with this Wikipedian before in the Scouting wikiproject, I know he'll make a great admin."
giggy,RMHED,1,-1,2008,"01:16, 15 July 2008",For not answering the questions. —'''
Julius Sahara,Everyking,0,-1,2008,"18:28, 29 August 2008","'''Neutral'''. What I know about Everyking, his contributions to articles related to African politics are excellent, to say at least. I also commend his ability to keep NPOV on political issues. I'm not going to express support or opposition, since it would ask more research, and I do not generally participate RFA discussions anyway."
CapitalR,Huntster,1,1,2008,"00:42, 27 May 2008",'''Support''' Looks like he'll make a fine admin.  --
AGK,Euryalus,1,1,2008,"22:19, 10 November 2008","Yes, this candidate will be a good administrator. Happily '''support'''. Use the tools well!"
NHRHS2010,Redfarmer,-1,-1,2008,"23:36, 2 April 2008","Per above, and needs to do some more article writing and then I will support you if you're ready. <small><span style=""border:1px solid black;background:red;padding:1px;"">"
Macys123,Mww113,-1,-1,2008,"23:51, 9 April 2008",'''Oppose''' - per [[User:Wisdom89]]. You lack of experience on the areas you want to work.
Anthony.bradbury,Roger Davies,1,1,2008,"13:41, 30 January 2008","'''Support''' An excellent contributor, and will I am certain be an excellent admin. I did not feel it necessary to wait for his answers to the examination paper at the top of the page. --<font color=""Red"">"
Appletrees,Pegship,1,1,2008,"20:15, 3 June 2008",'''Support''' - I thought she became already an admin.--
Illythr,Biruitorul,1,-1,2008,"22:43, 6 March 2008",'''Support''' - as nom.
Thingg,Davidgothberg,1,1,2008,"01:31, 11 April 2008","'''Shell-Shocked Support''' This guy '''''created''''' ambox??!!! <small>Also, he's a great editor. ;)</small> <font color=""#3300ff"">"
Mike Halterman,The Transhumanist,1,-1,2008,"22:36, 9 April 2008","'''Support''', if anything, on the grounds that I think you're okay, and this isn't the [[Westminster Dog Show]]; RFA shouldn't have to be about jumping through hoops like a damn poodle."
Johnbod,WarthogDemon,-1,-1,2008,"21:14, 25 March 2008","'''Oppose''' this time, per problems with policy brought up above, lack of solid editing experience on articles, <s>and a bit also the erratic contributions volume  - under 50 edits Nov-to-Jan 08.</s> More experience needed."
The Rambling Man,The Transhumanist,0,-1,2008,"17:31, 13 February 2008","'''Sadly neutral''' In the past I've been prepared to co-nom your RFA but even you must see that regardless of your good qualities, you approach to this process is bound to get people's backs up?"
Jayjg,Juliancolton,1,1,2008,"01:17, 23 September 2008","'''Support'''. FA writer, see no serious issues here."
Axl,Dougweller,1,1,2008,"19:33, 13 September 2008",'''Support'''. Doug participates well in discussions and has learnt from minor mistakes in the past.
Dlabtot,Seicer,1,1,2008,"00:14, 28 February 2008",'''Support''' – I've seen him to good work at [[WP:WQA]] and I think he'll make a good admin.
Winger84,Foxy Loxy,0,-1,2008,"19:52, 2 October 2008","'''Neutral'''  The candidate's mainspace edit count concerns me, but on the other hand, I can accept their reasoning for that, as I have known many editors who choose to edit in that fashion.  I may revisit this vote at a later date after I've had more time to review the candidate's contributions in detail.  --"
Cameron,Soxred93,1,1,2008,"17:20, 14 June 2008","'''Support''' -- Thought you already were an admin. = ) Best of luck, --"
Snowolf,Barneca,1,1,2008,"15:08, 10 February 2008",Sounds good. <i><b>
BozMo,SorryGuy,1,1,2008,"20:20, 14 February 2008",'''Support''': Yes. --
Matt.T,Icewedge,1,1,2008,"08:22, 17 December 2008","'''Support''' - Trust you'll use the tools well. '''<font size=""2"" face=""Verdana"">"
GlassCobra,Xavexgoem,1,1,2008,"18:54, 14 June 2008","'''Support''' No reason not to, and opposes aren't convincing."
Red Thunder,Fordmadoxfraud,1,-1,2008,"11:38, 18 May 2008","'''Weak Support''' Good answer to my question, but the issues brought up still concern me a bit."
Casliber,Barneca,1,1,2008,"08:38, 7 February 2008","'''Support''' I'm not thrilled about mainspace contribs but evidence of diplomacy and recommendations of other folks I trust leads me to believe sysophood would be a net benefit. cheers,"
Don't Feed the Zords,BirgitteSB,1,1,2008,"17:41, 28 March 2008",'''Support'''.
Jahiegel,Addshore,-1,-1,2008,"04:33, 19 May 2008","'''Oppose''' I am not, for reasons a recitation of which I will save everyone, particularly concerned about the (putative) lack of article-writing experience, and I don't know that Addshore's involvement in project space fails to provide a sufficient record upon which to base conclusions about his knowledge of policy and practice (in fact, it appears clear to me that Addshore is relatively conversant in policy and practice, even if it is not altogether clear that he well apprehends whereof the guiding practice and policy of which he does not fully know), but I do join in the concerns about judgment and temperament raised by [[User:Shalom|Shalom]] (although not in those terms, and perhaps more couchedly), and so, notwithstanding the good deal that there is to commend Addshore to adminship and the fact that most of my (passive) interactions with him have been quite fine, I can't&mdash;at least at this time&mdash;conclude with a sufficient degree of confidence that [[User:Jahiegel/Views on Wikipedia/Requests for adminship|the net effect on the project of the candidate's being sysop(p)ed should be positive]]."
Snowolf,Stwalkerster,1,1,2008,"00:12, 25 March 2008",If Majorly says so. <i><b>
Natalya,Daniel J. Leivick,1,1,2008,"13:42, 2 May 2008","'''Support'''.  Though the user admits to be sometimes quick to judge, he also admits that he recognizes it, and makes a point to think before editing/typing/etc.  This seems very reasonable.  --"
Cyclonenim,RMHED,0,-1,2008,"19:11, 15 July 2008","'''Neutral''' — I appreciate the honesty, it's a huge factor. That said, though, I really do need more from you to support. I need answers to optional questions! — <font face=""Trebuchet MS"" size=""2px"">'''"
PatrickFlaherty,Good Olfactory,1,1,2008,"01:42, 23 July 2008",'''Support''' - I've seen him around and he does good stuff. --
Parsecboy,Thehelpfulone,1,1,2008,"19:47, 18 November 2008","'''Support''' seems like a good candidate: hard working, helpful, and obvious need for the tools."
Karanacs,Wehwalt,1,1,2008,"18:50, 10 December 2008",'''Support'''.  Wehwalt has a strong grasp of policy and a history of working with other editors.  He put in a lot of effort at [[WP:TFA/R]] to help define what the process ought to look like.  I'm satisfied that he has a lot of clue and will not abuse the community's trust.
Deli nk,Ali'i,-1,-1,2008,"16:56, 17 June 2008",'''Oppose''' Doesn't need the tools.
Jc37,Doug,1,1,2008,"16:46, 15 March 2008",'''Support''' -
Pedro,VivioFateFan,-1,-1,2008,"10:02, 30 January 2008","'''Weak Oppose''' Whilst it has been indeed 30 days since close of your last RfA you are now some 2,000 edits stronger. But we try not to count edits alone in this context. So the questions is, have you demonstrated a greater level of experience? Well, maybe, but rushing to another RfA is not a good thing. You certainly can't rush at admin tasks. I'm sorry, you really should have heeded advice at your last RfA and looked to a 8-12 week gap to allay concerns. In addition, issues such as article writing do not really appear to have been addressed. Sorry. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Johnparkw,Good Olfactory,1,1,2008,"23:07, 21 July 2008",'''Support''' - A helpful editor; gracious with helpful council when I did not quite understand what I was doing. I cannot name another individual more qualified by skill or personal effectiveness.
FlyingToaster,Ruslik0,1,1,2008,"21:36, 23 November 2008","'''Support''' Great editor, nothing scary, excellent contributions about SPACE. <b>'''"
Dlohcierekim,Blueboy96,1,1,2008,"00:56, 25 February 2008",'''Support'''
Cenarium,RMHED,-1,-1,2008,"17:34, 16 July 2008","'''Oppose''' per a tendency to game the system. I also witnessed several abusive closures. I have the feeling that the candidate acts in his own interest and doesn't realize how serious administrative actions are. <strong><span style=""font-family:Monotype;"">"
SheffieldSteel,Morhange,0,-1,2008,"17:44, 12 July 2008","Not quite '''Support''' since low use of edit summaries, while concerning, can easily be improved going forward (my preferences -> Editing -> [x]Prompt me when entering a blank edit summary = job done). I'm sure the candidate will not abuse the tools, but it's also necessary to communicate well, which is why this isn't yet in the Support section - I'm waiting for a statement from the candidate acknowledging this.  <font color=""006622"">"
DGG,Lazulilasher,1,1,2008,"03:21, 6 October 2008","'''Support''' an excellent editor, and I hope this will gradually encourage him to be around here more,for we need people like this. '''"
Stifle,Addshore,1,1,2008,"11:28, 4 November 2008","'''Support''', thought he already was an admin."
Geo Swan,Tanthalas39,-1,1,2008,"17:53, 9 June 2008","'''oppose''' -- I don't know the candidate, at all.  But the candidate's unwillingness to answer questions during the {{tl|rfa}} suggests an unwillingness to hold him or herself accountable to the rest of us if entrusted with administrator authority."
Martinp23,^demon,1,1,2008,"22:00, 17 February 2008",'''Support''' fully qualified and clueful.
Rodhullandemu,Bigtimepeace,1,1,2008,"00:11, 19 April 2008",'''Support''' per being worthy of the tools. --'''
Keilana,Tiptoety,1,1,2008,"05:05, 25 February 2008","'''Support''' - Wait a sec, he isn't an admin?"
SoWhy,Dendodge,-1,-1,2008,"09:53, 9 December 2008","'''Oppose''' While I trust the nominators, I have to oppose you. As said above already, I too noticed you quite often the last days and weeks but never in a good light. Comments like [http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators%27_noticeboard/2008_IWF_action&diff=prev&oldid=256274725 this] on a page that will definitaly be read by the press make us look bad, although I can understand the frustration in this case. But it is one thing to be frustrated and another to go around calling others names. I have no problem with underage admins, some of our very best admins are not 18+ years old, but you are simply not ready for the tools. Regards '''"
EJF,Earthbendingmaster,1,-1,2008,"21:54, 30 January 2008","'''Support''' - no reason not to trust the user with tools, no signs of incivility or abuse. [[User:Secret]] is however correct in that commenters/voters often look for a few months more experience before supporting a candidate at RfA; still, do not let any opposition dampen your enthusiasm for Wikipedia, and enjoy editing!"
Pedro,Ctjf83,-1,-1,2008,"10:25, 20 March 2008","'''Oppose''' The user box was a very poorly though out idea, and on another note[[User:Dustihowe/Sandbox|Wikipedia is not MSN instant messaging]]. The entire discussion there seemed to have no bearing on encyclopedia building at all. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Pia L,Berig,1,1,2008,"05:18, 26 October 2008","'''Support''' a highly qualified, trustworthy, dedicated, level-headed, mature and approachable candidate, who has accumulated a lot experience over the years, a thorough knowledge of Wikipedia policy as well as a large repository of patience. He has demonstrated great organizational skills and has contributed quality edits to an incredible amount of articles - actually, his generosity with time and expertise has made Wikipedia into one of the best places on the Internet to find well-organized and well-sourced information on runes stones and other subjects relating to Norse history. If the organizational or vandalism-fighting aspects of his work here (such as moving over redirects and page protection) would make the admin tools useful to him, he certainly deserves them."
,Clpo13,-1,-1,2008,,
Snowfire51,Gonzo fan2007,1,1,2008,"04:18, 19 January 2008","'''Support'''. I've had many dealings with this editor, including some very heated [[WP:SOCK|sockpuppet]] problems. He's been patient and precise, and been a true asset to Wikipedia. He's been vigilant against vandalism, and also in page creation and maintenance. Strong support."
Onefortyone,Rodhullandemu,1,1,2008,"02:59, 27 January 2008",'''Strong Support''' - See this user's [http://en.wikipedia.org/w/index.php?title=Talk:Elvis_Presley&diff=172613259&oldid=172609960 excellent third-party statements] on [[Talk:Elvis Presley]]. Sounds like a comment from an administrator.
TreasuryTag,Zedla,1,1,2008,"08:32, 8 March 2008",'''Support''' and good luck! —
Ecoleetage,Tinkleheimer,1,-1,2008,"15:45, 9 June 2008",'''Support''' I'm just echoing what's been said earlier: assume good faith.
RockManQ,NuclearWarfare,1,-1,2008,"04:02, 9 December 2008","While I disagree that NPWatcher can't cause damage (Newcomer articles come to mind) you did a good job of dodging the bullet (Q11), and I hope you become an admin."
Malleus Fatuorum,JamieS93,-1,-1,2008,"17:36, 25 August 2008",'''Oppose''' Per Friday and SandyG. --
Malinaccier,Naerii,-1,-1,2008,"20:39, 3 May 2008","'''Weak oppose'''. zOMG DRAHMAZ.  Sorry, but to soon after all the drama.  <font  face=""georgia"">'''"
Roundhouse0,Barneca,1,1,2008,"18:45, 5 February 2008","'''Support''' - in particular for the stirling work done in unmasking the various identities of oldwindybear, and pursuing the case with a combination of determination and civility."
Spencer,Aitias,1,-1,2008,"12:57, 17 May 2008",'''Support''' Good interactions with user at [[WP:FPC]]. <strong>
Wizardman,Travellingcari,1,1,2008,"01:33, 15 May 2008",'''Support''' as nom.
davidwr,Termer,-1,-1,2008,"07:04, 23 December 2008","'''Oppose''' for now per answers to various questions and resulting discussions.  I don't mind admins who aren't familiar with all policies when their RFA starts, but admins who either can't or won't do the research to find the answer to a policy question raise issues.  With possible [[Wikipedia:Requests for adminship/lustiger seth|rare exceptions]], even admin candidates who don't plan on doing much policy-enforcement should know how to find  and interpret the existing policies.  Even though this editor didn't look like a [[WP:NOTNOW]] candidate early on, as of now, that's what he is.  The candidate should consider withdrawing and deciding if he really needs access to the tools.  If he does, he should familiarize himself with just what is expected of an administrator and educate himself accordingly.  Also, some other opposers have mentioned civility issues.  I didn't even look into this, I'd already made up my mind based on the questions.  If you have civility or other issues, please address them before throwing your hat in the ring again."
Majorly,The Transhumanist,-1,-1,2008,"14:26, 13 February 2008","Hate to be first, but Oppose. This RfA really does not look at all serious, and gives me the impression of a ""doesn't care"" attitude. As well as this, he admits it in the nomination - desperate for more ""power"". Just no. <small>And despite some of my recent RfA votes being ""jokey"", this one is deadly serious.</small> '''"
Mizu onna sango15,Gwynand,1,-1,2008,"01:06, 17 July 2008",'''Support''' I've been waiting for this one. Gwyn'll make a good administrator for sure. &mdash;
Ecoleetage,Gazimoff,1,1,2008,"21:13, 28 July 2008",'''Indeed''' A fine candidate.
RMHED,Gwynand,1,-1,2008,"00:26, 17 July 2008",'''Support''' per the universal constants.
Riana,Kim Dent-Brown,1,1,2008,"04:10, 13 February 2008","Good one. See that sig everywhere, it seems! ~"
Rje,Geni,-1,-1,2008,"11:34, 23 August 2008","'''Oppose'''As I recall, Geni's desysoping came after a series of misuses, not a single error of judgement. The remarkable lack of contrition and candidness shown in this RfA, along with the general air of aloofness, does little to convince me that the same problems will not come up again. I do believe that, given the tools, Geni would have a lot to offer, but I simply cannot support any candidate who is so evasive in their RfA (particularly in relation to the circumstances of their desysoping)."
Iridescent,Addshore,-1,-1,2008,"16:23, 13 May 2008","<s>'''Oppose'''</s>. Sorry for this one, but — as a number of others have said, if you're going to cite [[Torquay Boys' Grammar School]] as an example of your ''best'' work, I don't think you understand Wikipedia's core policies yet; this article is an incoherent, unreferenced mess, at least 80% of which should be removed as either inappropriate content or content forks. Sorry, but I don't think you'd be at all credible doing the major (I'd say primary) admin task of explaining policy to others, and even though you've not said you intend to work in XfD, I don't trust you with the Delete button.<font face=""Trebuchet MS""> —"
Christian Nurtsch,Werdna,1,1,2008,"09:45, 25 May 2008",'''Strong Support''' →
Sharkface217,J-stan,1,1,2008,"00:52, 2 January 2008",'''Support''' No problems here. --'''
DarkFalls,Happyme22,1,1,2008,"09:15, 9 July 2008",&mdash;
Colonel Warden,Euryalus,1,1,2008,"13:39, 6 November 2008",'''Support''' - Seems to research issues in a painstaking and diligent way.
JodyB,WBOSITG,1,1,2008,"20:44, 6 May 2008","'''Support'''. Sure. Interactions seem good, no problems I see. --"
Laser brain,Epbr123,1,1,2008,"20:23, 4 June 2008","'''Support''', a dedicated encyclopedia builder who displays great judgment.  I have seen this editor make the difference on countless FACs, sneaking in with a key copy-edit when it counts.  --"
Neurolysis,Ameliorate!,1,1,2008,"22:34, 5 October 2008","'''Support''' - We need more DYK admins, and I trust the user's judgment, as well. <font face=""Trebuchet MS""><b>&mdash;"
Wisdom89,Islaammaged126,-1,-1,2008,"21:14, 31 July 2008","'''Oppose''' - Strange phrasing in question 1. You don't need to be an admin to revert vandalism or adopt users. Makes me question your knowledge of the role of an [[WP:ADMIN]]. Also, you don't have much experience in the project space, especially in the areas you wish to work: ANI, AVI (from your allusion to vandalism) and RFPP. This means you fail my [[User:Wisdom89/RfA philosophy and criteria|criteria]]."
Valtoras,Izzy007,1,-1,2008,"05:02, 26 May 2008","My personal opinion on this contributor is that, from what I see, he is somewhat of a deletionist - to me, that's fully acceptable, so long as he follows the guidelines outlined at [[WP:CONSENSUS]]. Also, other than that, I don't ''personally'' see a lot of reason to oppose this contributor, who seems perfectly trustworthy and experienced."
Rudget,Jayron32,1,1,2008,"11:56, 4 January 2008",
Bibliomaniac15,Rodhullandemu,1,1,2008,"18:53, 21 January 2008",'''Support'''. '''''
Angusmclellan,Rodhullandemu,1,1,2008,"20:06, 21 January 2008",'''Support'''. No worries at all here.
Sumoeagle179,Aitias,1,1,2008,"01:53, 14 September 2008",'''Support''' I trust this user.
AGK,The Transhumanist,1,-1,2008,"22:13, 8 April 2008","'''Support''', although I would suggest that TT suspend his RfA and write out a proper nomination statement."
