SRC,TGT,VOT,RES,YEA,DAT,TXT
WereSpielChequers,Master&Expert,1,-1,2012,"06:29, 1 August 2012","'''Support''' despite MisteryTrey's troubling dif, but that edit summary was by far the most snarky I saw in your contributions and I'm prepared to overlook it as an isolated incident. The author of [[User:Master&Expert/ArbCom Elections 2011]] clearly has the smarts and the understanding of the community to make an admin. Deleted contribs look OK too. Article involvement is a little on the low side for current community standards at RFA (I wouldn't nominate some with your edit count, even if I thought they were like you ready for adminship). Suggest you try your hand at reviewing at FAC. Somebody on this page suggested that you consider a username change, I nearly did a few weeks ago, but held back partly because some people put too much weight on suggestions from admins. So as a fellow editor I'll just point out that to me as a Brit ""Master&Expert"" made me assume power hungry teenager. Judging from your edits if that username ever fitted you you've long outgrown it.  ''"
Milowent,TommyBoy,1,1,2012,"15:39, 14 November 2012","'''Support''':  Editors edit articles, we are all editors, I thought.  Has suitable experience.--'''"
Mato,Dpmuk,1,1,2012,"12:14, 15 February 2012",'''Support''' -
The Illusive Man,QuiteUnusual,1,-1,2012,"19:04, 17 October 2012","'''Support''' No problems with automated edit count. A very cool, collected editor and unquestionably trustworthy with CU access on another good sized Wiki. Make good use of the bit mate. Cheers!"
Someguy1221,Mlpearc,-1,-1,2012,"23:59, 6 August 2012","'''Oppose''' due to the answer to question 10. I don't see anything wrong with reverting the addition of unsourced content, but calling a single revert of that revert ""vandalism"" is simply wrong in my opinion, but I'm most distressed by Mlpearc's defense of that position. Two additions of unsourced content is not enough to declare that an editor is acting in bad faith, and I would rather there not be an administrator who jumps to such conclusions this quickly."
CharlieEchoTango,Bens dream,-1,-1,2012,"23:44, 10 March 2012",[[WP:NOTNOW]]
Ryan Vesey,Berean Hunter,1,1,2012,"14:06, 23 July 2012",'''Support''' Handing him the tools will help the project.&nbsp;
Trevj,KTC,-1,1,2012,"14:38, 21 December 2012","'''Oppose''' (moved from ''neutral'') <del>per [[WP:NOTNOW]]</del>. Thanks to Axl for summarising the research I'm almost certainly not going to find the time to complete in time for Boxing Day. My initial feelings were along those lines, and now seem to have been confirmed. I expect that the candidate is a good editor and I'm not aware of evidence that the tools would be deliberately abused. However, I agree that more experience is desirable. In the event of this nomination being unsuccessful, I'd look to support next time. <span style=""white-space:nowrap;"">--"
Stefan2,Faustus37,-1,-1,2012,"08:28, 24 April 2012","'''Oppose''' I took a look at your file upload log. Out of the latest 10 uploads, 8 have been deleted as [[WP:CSD#F9|F9]], 1 has been deleted as [[WP:CSD#F8|F8]] (although the rest of the deletion reason suggests that there was a typo and that this really was supposed to be F9) and 1 has been kept. The deleted files are all from last year, but I'm not confident that you know enough about the image use policy. Also very few edits outside mainspace (Talk: 95 edits, User talk: 30 edits, Wikipedia: 21 edits, Wikipedia talk: 3 edits, Template talk: 3 edits), suggesting little discussion with other editors. You suggested that you want to participate in deletion processes, but with only 21 edits to the Wikipedia namespace where deletion discussions normally take place, you seem to have too little experience of that. Sorry, but this looks like [[WP:NOTNOW]]. --"
FeydHuxtable,Σ,1,-1,2012,"10:24, 8 October 2012","'''Support''': net positive. Some of the oppose concerns look reasonable, especially the Colonel's point that you're not always friendly and helpful to newbies.  Sometimes it might be better to slow down your output a little to give you more time to communicate sympathetically with the different audiences you're interacting with. Brevity is a great virtue, but it can be overdone. When talking to someone who differs sharply in worldview or relevant experience, making short concise comments can be unhelpful even if you're perfectly correct.  You need to make the effort to understand where they are coming from, and then talk in a way they'll understand. Its something you'll get better at with time.   IMO, attacking Conservapedia would be a negative for someone over 30s. As I guess you were fairly young at the time, and as there seems no risk of a repeat, I see it as a good thing, suggesting you have good drive and idealism. (<small> I find it amusing that the only group where I'd hope the majority might agree with me on this (at least on this side of the pond) would be public school educated conservatives.  </small>) Overall, supporting per your impressive volume of useful and competent edits, and as you have the trust of several excellent nominators."
The Anonymouse,Bgwhite,1,1,2012,"19:29, 21 November 2012",'''Support''' – Everything seems OK.
Slon02,Berean Hunter,1,1,2012,"02:44, 27 July 2012","'''Support''' - I'm confident that this user has a need for the tools, and will use them well.--"
Seraphimblade,Calabe1992,1,-1,2012,"13:16, 26 April 2012","'''Support''', this is an RfA, not an FAC, so content work is essentially irrelevant. Candidate's edits show a good understanding of policy, a use for the tools, and a strong likelihood that they will be used properly."
Writ Keeper,My76Strat,0,-1,2012,"18:53, 27 November 2012","'''Neutral for now'''. Leaning towards oppose, but I hope to convince myself otherwise after further review.  [http://en.wikipedia.org/w/index.php?title=User:My76Strat/Incorporate_all_rules&oldid=521435820 The ""IAR."" thing], from November 5th, make me wonder whether the language and/or temperament issues are really in the past. The essay, and especially its [[WP:IAR.]] redirect (note the period), were either [[WP:POINT|pointy]] or misguided and absurdly verbose, and either way, I don't think it bodes well. Could've been a a one-off thing, though, and this RfA itself is a ''lot'' better; more research needed."
Mato,Fayenatic london,1,1,2012,"17:44, 18 February 2012",'''Support''' -
Ktr101,Sergecross73,1,1,2012,"01:32, 16 November 2012",'''Support''' I see no reason why not to.
Trevj,Basalisk,1,1,2012,"00:37, 23 November 2012","'''Support''' per the candidate's useful CSD work. I've been hesitant in supporting because of concerns raised about mistagging. I think that, as long as the candidate proceeds with caution as an admin, the end result should be a net positive. <span style=""white-space:nowrap;"">--"
Frankie,Sergecross73,1,1,2012,"19:56, 19 November 2012",'''Support'''. No concerns —
Sparklism,Mark Arsten,1,1,2012,"09:19, 25 July 2012","'''Support''' Impressive content work, plenty of clue and community-driven spirit, great stuff."
Ks0stm,Writ Keeper,1,1,2012,"02:53, 21 October 2012","'''Support''', as I see no reason not to. The opposes and neutrals are quite unconvincing to me at the moment; the only one of them that gives me any pause whatsoever is Amadscientist's, and even then barely any cause I probably would have had the same general reaction to the question in question. [[User:Ks0stm|<font color=""009900"">'''Ks0stm'''</font>]] <sup>([[User talk:Ks0stm|T]]•[[Special:Contributions/Ks0stm|C]]•[[User:Ks0stm/Guestbook|G]]•"
Greyhood,Mabdul,1,-1,2012,"11:51, 28 March 2012",'''Support''' looks OK.
WilyD,Bgwhite,-1,1,2012,"08:53, 20 November 2012","'''Oppose''' - Literally half the time at AfD, when confronted with an article where the consensus will be it should be kept, they've argued for deletion.  My last interactions with this user where to have to decline [[Armaan Kohli|this invalid G4]], which they took to AfD - where it was kept, and to decline [[Ted Nash (entrepreneur)|this invalid G4]] (both from the last month).  They don't have good judgement with respect to deletion, but are clearly enthusiastic about it;  I fear given a hammer they will see everything as a nail. We don't need admins who'll delete first and not ask whether or not it should be deleted."
Cadonian,Fayenatic london,1,1,2012,"23:00, 15 February 2012",'''Support''' User has a very positive attitude.
Harej,SarahStierch,1,1,2012,"10:44, 21 July 2012","Well, of course. Sarah is one of the most suitable people for the job."
My76Strat,Jenks24,1,1,2012,"07:21, 26 May 2012",'''Support''' without equivocation.
Foxj,Σ,0,-1,2012,"11:21, 5 October 2012",Don't feel comfortable supporting nor opposing. Knows what he's doing but carries far too much immaturity as evidenced various times offwiki. —
Brookie,MikeLynch,1,1,2012,"11:07, 16 January 2012","'''Strong Support''' Give the man a mop! <span style=""text-shadow:#808080 0.2em 0.2em 0.2em"" class=""texhtml"">"
Stalwart111,Bgwhite,1,1,2012,"12:20, 19 November 2012",'''Support''' - he and I have had some interaction in the past and I've always found him pleasant and easy to work with. I've participated in a few of his AFDs and they have always seemed well-explained and well considered. Happy to support.
SL93,ItsZippy,-1,1,2012,"18:18, 8 April 2012","'''Oppose''': ItsZippy wants to work with CSD, but the editor hasn't done much of it. From what I can see, ItsZippy has under 100 CSD tags since July 28, 2011. That is not enough to show that this editor knows what he is doing with CSD even with the rejection rate."
TParis,Master&Expert,1,-1,2012,"13:45, 1 August 2012","'''Weak/Morale Support''' The candidate's ability to reflect on themselves honestly shows character.  I am concerned about the lack of knowledge about files, particularly that ""NC"" is not compatible with our license, but that's something that will be gained with experience.  The edit count is low, and the article edits even lower, and the (paraphrased) ""vandalism fighting is boring"" is bothersome.  However, my support comes down to trust.  I trust this candidate not to fuck up either intentionally or by mistake.  We have enough edits to know that much.--v/r -"
Sven Manguard,Farrtj,0,-1,2012,"00:04, 18 October 2012","My first instinct was to oppose because the candidate transcluded before answering all three starter questions, gave throwaway, one line answers to the ones he did fill out, and botched the transclusion. However RfA is unforgiving enough already, so if the candidate fixes all these things, I will ""forget"" any of it ever happened."
Floating Boat,Yunshui,1,1,2012,"10:51, 23 July 2012","'''Support''' We've only interacted once, but he dealt with the case like an admin would and he can be trusted with the mop."
,TommyBoy,-1,1,2012,,
ChromaNebula,Crisco 1492,1,1,2012,"16:27, 2 June 2012",'''Support''' Experienced editor with great answers to the questions.
Sparklism,Writ Keeper,1,1,2012,"12:58, 25 October 2012","'''Support'''. I like WK's approach, no concerns at all."
Epeefleche,Dpmuk,1,1,2012,"17:49, 15 February 2012","'''Support''' - I'm happy to see that -- whether one might agree with his rationales or not -- candidate is given to thinking carefully about his positions, and explaining his rationales well.--"
Pharaoh of the Wizards,Avicennasis,1,-1,2012,"18:48, 21 May 2012",'''Support'''  Feel the project will only gain with the user having tools see no concerns.
Tom Morris,GiantSnowman,1,1,2012,"19:20, 2 February 2012",'''Support''' I see no reasons to oppose this candidate given the answers they've given. —
Axl,Northamerica1000,-1,-1,2012,"00:42, 8 November 2012","'''Oppose'''. The answers to questions (the important ones&mdash;1, 2 & 3) contain excessive irrelevant waffle. More significantly, the copyright violations are a serious problem."
Morning Sunshine,Jenks24,1,1,2012,"02:43, 22 May 2012",'''Support''' Why not?--
Ottawa4ever,Figureskatingfan,-1,-1,2012,"11:40, 16 February 2012",'''Oppose''' trigger issues which can potentially drive away wikipedians by 'mistakenly' labeling edits as vandalism.
Érico Júnior Wouters,ItsZippy,1,1,2012,"19:41, 8 April 2012",'''Support'''.'''
Bill william compton,SwisterTwister,-1,-1,2012,"14:30, 29 June 2012","'''Oppose''' &ndash; User has created only eight articles, all are stubs with only one is above 100 words. Not even a single fully sourced article. I don't expect FA, but an admin must have appreciable content-building experience — this is an encyclopaedia after all."
Bill william compton,Master&Expert,-1,-1,2012,"16:22, 2 August 2012","'''Oppose''' &ndash; I'm regretfully going to oppose this nomination. Master&Expert is a good Wikipedian with honest intentions. However, this is not enough for being a successful admin in future. I don't think anyone can be perfect, but there are a few things I'd like to see in a prospective admin, and one of them is substantial content work, which unfortunately is not enough in Master&Expert's account."
SilkTork,Mlpearc,-1,-1,2012,"16:08, 10 August 2012","'''Oppose''' I am not comfortable with the thoughtless reverting. The appropriate approach is to do the research, or leave the content alone. Tag it, question the editor, or do some reading/research, but don't simply, unthinkingly, press the revert button. Removing [[Wikipedia:Verifiability|valid content]] is closer to vandalism than adding it. '''"
SudoGhost,GiantSnowman,1,1,2012,"03:15, 3 February 2012",'''Support''' - Especially per the answer to questions #1 and 15. -
Doctree,Basalisk,1,1,2012,"23:41, 18 November 2012","'''Support'''  I read the opposes, checked contributions and choose to support Basalisk for adminship.  Never let perfection get in the way of very good."
Sahara4u,Harrias,1,1,2012,"03:35, 28 November 2012","'''Support''' - A great contributor with a number of Featured list and Featured articles on credit, no reason to oppose."
Torreslfchero,QuiteUnusual,1,-1,2012,"09:36, 18 October 2012",'''Support'''. Great editor. Everything looks great.
Shadowjams,Figureskatingfan,0,-1,2012,"13:43, 17 February 2012","'''Neutral''' - But I think there are way too many pile on !votes here that don't really address some core issues. The criticisms about vandalism patrolling issues I think lack perspective. It's way too easy to pick out a few examples and hang onto them. That's not just unfair, but it's also bad for the encyclopedia. We ''must'' have editors that vandal patrol, and these sorts of tasks make up a good portion of the admin workload.<br /><br>In my experience, which has a lot to do with vandalism patrolling, a small set of admins provide the majority of blocks for vandals. I would love to have more good admins in this task.<br />That said, the reason I'm neutral is because I don't think the breadth of experience is there yet. I take exception at the pile ons about one particular edit, but I do think some more experience is necessary. Interestingly enough there are quite a few vandalism patrol editors that are commenting that I think generally reflect my position. This is a good editor, but there needs to be a longer track record of vandalism patrolling."
Chip123456,Theopolisme,0,-1,2012,"16:22, 13 August 2012","'''Neutral''' I contact Theo on a regular basis, and we get on really well, so not supporting is quite hard for me to do :(. Whilst I do think what he does is great, I'd like to see a longer tenure from him, I agree that he hasn't been active since the past few months. I'd also like to see his edit percentage on articles reach a minimum of around 40%. Like Joe Decker, I can't find reasons to oppose (not that I want to), but then I can't find reasons to put my full support. I can't wait to strong support in around 4-12 months time!--"
Berean Hunter,SarahStierch,1,1,2012,"11:48, 21 July 2012","'''Support''' It is evident that Sarah has spirit, drive and dedication to the project and has already been serving well in roles that have helped groom her for adminship. She will do very well.<br />&nbsp;—&nbsp;"
Thumperward,Dennis Brown,1,1,2012,"22:52, 23 April 2012","Scottywong's gave me serious pause (enough almost to oppose) but a deeper look around Dennis's edits ove rthe last few days has convinced me otherwise. A remarkably clueful editor (albeit one who has learned a lot about CSD this week which wouldn't have otherwise come out: remember, kids, it's extremely important never to give a candidate constructive criticism until his RfA) whose insight would be a significant benefit to the admin corps. The less said about those opposes not derived in good faith from Scottywong's the better."
Frood,Berean Hunter,1,1,2012,"21:46, 20 July 2012","'''Support''' bumped in to this user a few times, SPI seems to need a few extra admins. Obviously knows his way around Wikipedia, so why not."
Axl,PumpkinSky,1,-1,2012,"11:27, 23 October 2012",'''Support'''. I wondered what happened to Rlevse. Recent contributions look fine. Previous admin & bureaucrat activity has generally been good.
Mr. Stradivarius,SarahStierch,1,1,2012,"12:07, 23 July 2012",'''Support'''. Absolutely. — '''''
Hydriz,AutomaticStrikeout,-1,-1,2012,"11:02, 15 October 2012","'''Oppose''' The amount of edit count doesn't equate to more experience, especially if the user only has a little more than 6 months of experience. I would suggest that the nominee gain more experience on the administrative aspect of the encyclopedia before running for the election again. Cheers! --"
Master&Expert,MikeLynch,1,1,2012,"09:55, 16 January 2012",I support granting this user a <strike>torch and pitchfork</strike> mop and bucket.
Fetchcomms,Pol430,1,-1,2012,"22:36, 4 March 2012","The opposes are ridiculous at this time so I feel the need to be ridiculous and cancel them out. <span style=""font-family:Georgia;font-size:80%;"">'''/"
Alzarian16,Pol430,-1,-1,2012,"02:48, 6 March 2012","'''Oppose'''. Much as I'm tempted to support just to cancel out Jasper's unbelievably dumb opposition, the handling of the situation described by Hypocrite was too clearly wrong to let pass."
Axl,Pol430,-1,-1,2012,"14:39, 5 March 2012","'''Oppose'''. After reading the opposers' comments and glancing at Pol430's contributions, I see that he has made at least one edit to his nomination statement. I have not scrutinized his edits to see if more were made. It is borderline disingenuous to delete nomination text after opposition !votes were made. Such adjustments, if essential, should use <s>strikethrough</s>. Perhaps more importantly, [http://en.wikipedia.org/w/index.php?title=Wikipedia:School_and_university_projects/NNU_Class_Project/Winter_2012/Drafts/China_Disabled_Persons%27_Federation&diff=prev&oldid=479882026 this CSD tag] was incorrectly applied. Pol430 has nominated several other articles for speedy deletion that have since been deleted; however I am unable to check the validity of those CSD tags. (I am inclined to assume good faith: they were probably appropriate tags.) Also, content creation is rather limited."
Carrite,Master&Expert,0,-1,2012,"04:01, 4 August 2012","'''Neutral''' - No need for blocking buttons to help people out, eh? There are plenty of places on WP to do that without an expanded button set. Kudos for not withdrawing the nomination. Sort of a NOTYET situation, in my opinion, if not a WHATFOR situation. Don't put yourself in the place of looking for validation from <s>AfD</s>'''RfA'''; it's a nasty process surrounding the granting of powerful vandal fighting tools, not a plebiscite on one's personal worth. [[User:Carrite|Carrite]] ([[User talk:Carrite|talk]]) 19:49, 3 August 2012 (UTC) <small>Alphabet soup fix:"
Evanh2008,GabeMc,1,-1,2012,"22:42, 27 April 2012","'''Support''' - As others have said, there's no grossly inappropriate behaviour on Gabe's part that would lead me to an oppose. I've been working with Gabe off and on for a little over a year, and he's always shown restraint and respect for consensus and guidelines during heated debates. I'm confident he can handle it."
Elizium23,History2007,1,-1,2012,"23:53, 15 June 2012","This editor has displayed his competency in all matters, his civility no matter what, and his willingness to pick up the mop and get down to tasks that need doing. I am very glad to see him here at RfA."
UnbelievableError,Crisco 1492,1,1,2012,"02:58, 3 June 2012",'''Support''' per [[User:Tryptofish]] -
Axl,De728631,1,1,2012,"21:26, 27 July 2012","'''Support'''. Good contributions. However the username, which contains a string of digits, is not intuitive. Ironically, the nominator (Jac16888) made a mistake in his nomination statement. Egg Centric (support number 3) also made a mistake."
Pedro,Bbb23,1,1,2012,"20:41, 18 July 2012","'''Support''' <small>[[Wikipedia:Requests for adminship/Pedro 2|Probably not enough nominators]] but I suppose if you can't muster six then three will do :)</small> In seriousness, I do understand that too many nominators is contentious (obviously!), and I also think some in opposition make some perfectly valid comments that are worthy of consideration. I do disagree with them however. Good answers to the questions, gnomish activity is always welcomed and an [[WP:NETPOS]]. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
ChrisGualtieri,Kumioko,-1,-1,2012,"03:09, 10 August 2012","'''Oppose''' - Sorry, but its too soon since the incident, while I was not familiar with the events, it is certainly a concern that appears justified by the community."
Thine Antique Pen,SwisterTwister,1,-1,2012,"22:06, 25 June 2012","'''Support''', grand editor. '''⇒"
Youreallycan,Bbb23,-1,1,2012,"12:55, 15 July 2012","<s>User personally comments regarding other users - and doesn't create any content  - going to add more detail as this progresses - <font color=""purple"">[[User:Youreallycan|You]]</font><font color=""orange"">really</font><font color=""red"">[[User talk:Youreallycan|can]]</font> 23:21, 13 July 2012 (UTC)</s> I will strike and add a clarification as to why I oppose this user at this time as I am being nudged about it - I posted it whilst a little heated after a discussion - Bbb23 does not make unduly personal comments - To clarify, my oppose - I have been closer to Bbb23 and his contributions than any other user, I know him and his contributions better than anyone - for well over a year - he has some good aspects and some not so good ones - edit warring to 3rr is one of the not so good - he won't need to do that when he is an administrator , he will be able to just protect the article or block his opposer. He has none of the usual experience we usually expect/require of candidates - if he was to move to get some experience of those tasks for a few months I would be much more willing to support - we can see only yesterday he did not understand [[WP:Prod]] - and the user has little to no experience in [[Wikipedia:CSD]]  As there is little to nothing of [[WP:NAC]] there is nothing to show he has a grasp of [[WP:consensus]] closing either  - that is what my oppose is based on. - <font color=""purple"">"
Lothar von Richthofen,Σ,1,-1,2012,"04:30, 7 October 2012","'''Support''' as qualified and competent candidate. Username ""accessibility"" complaints are completely and utterly stupid (not going to beat around the bush here), and off-wiki behaviour is not necessarily reflective of on-wiki maturity. ~~"
Intothatdarkness,Mr little irish,-1,-1,2012,"17:28, 30 April 2012","'''Oppose''' Too new yet, as mentioned by others."
GabeMc,My76Strat,1,-1,2012,"10:49, 26 June 2012","'''Support''' - I like their passion, and understanding that without human beings seeking knowledge, this 'pedia is all meaningless code and red tape. We need some philosophical admins for balance of perspective. ~"
Protonk,SarahStierch,1,1,2012,"23:18, 21 July 2012","'''Ayup''' - Good candidate, good work done in the past."
Bilby,SarahStierch,1,1,2012,"01:46, 25 July 2012",'''Support''' In every dealing I've had with Sarah I've been left impressed. I have no doubt at all that she'll be a great admin. -
AniMate,QuiteUnusual,-1,-1,2012,"19:01, 22 October 2012","'''Oppose''' Do some work eliminating the paraphrasing, spend a few months editing without repeating the same mistakes, and I'll be happy to support."
Mysterytrey,Kumioko,-1,-1,2012,"20:41, 9 August 2012",'''Oppose'''.  Per [[Wikipedia:Administrators'_noticeboard/IncidentArchive742#Kumioko block|AN/I/Archive 742#Kumioko block]].  Not sure user should get the right.
John,Avicennasis,-1,-1,2012,"08:52, 22 May 2012",'''Oppose''' <s>Quite a weak oppose</s> mainly based on Silktork's comments in the neutral section. --
GabeMc,Kumioko,1,-1,2012,"06:39, 12 August 2012","'''Support''' - ""We know that for two years now, the number of people being made admins is too low. And yet we have valid concerns that admins are overstressed, and that they don't always live up to what we hope in terms of thoughtful, kind, and welcoming conduct.  I think that solutions lie precisely in these directions: make it easier to become an admin so that more people can share the burden, and easier to lose the bit when there are problems."" --[[User:Jimbo Wales|Jimbo Wales]] ([[User talk:Jimbo Wales#top|talk]]) 08:16, 23 July 2012 (UTC) Quoted by: ~"
TRLIJC19,Northamerica1000,-1,-1,2012,"01:32, 12 November 2012","'''Strong Oppose''' – Per Worm That Turned and TParis. <font face=""Comic Sans MS"">"
Wisdom89,Bbb23,1,1,2012,"03:26, 14 July 2012","'''Support''' - Opposes below don't shed any light on anything that could be remotely perceived as a net negative. Therefore, net positive."
GabeMc,Bagumba,1,1,2012,"22:08, 24 August 2012","'''Support''' - Good AfDs, civil, no reason to not support. ~"
Dennis Brown,LuK3,1,-1,2012,"02:25, 1 December 2012",'''Support''' as nominator.
The ed17,Crisco 1492,1,1,2012,"04:34, 1 June 2012","'''Yup''', will be a tremendous asset to the 'pedia with the tools. Just wish I'd thought to nominate him."
Strike Eagle,Berean Hunter,1,1,2012,"16:15, 23 July 2012","'''Support''' As per Dennis Brown(co-nom) '''<span style=""text-shadow:1px 1px 2px #6698FF;"">"
Pseudofusulina,Dpmuk,1,1,2012,"01:11, 15 February 2012","'''Support''' I think en.wiki underestimates how many copyright violations there are on en.wiki and how much work it takes to investigate them, while editors who create them are essentially told to go forth and propagate more copyright violations. If it makes your job easier, and Moonriddengirl supports you, then you've got my support."
Titodutta,XyphynX9,-1,-1,2012,"16:51, 19 November 2012","'''Oppose''' I don't want to discourage you, but, sorry,not now, you can re-apply in next one/two year(s)! --"
Slon02,KTC,1,1,2012,"21:44, 23 December 2012",'''Support''' Comfortable enough with experience and competence to support.--
King of Hearts,TommyBoy,1,1,2012,"09:41, 13 November 2012","'''Support''', no qualms about this user. If he had run in 2005, he would have been a shoo-in with 3000+ edits, and there would be no reason to desysop him from then to now, so we really shouldn't be penalizing him for not running earlier. -- [[User:King of Hearts|King of]]"
Colonel Warden,Crisco 1492,-1,1,2012,"17:55, 31 May 2012","'''Oppose''' Poor judgement.  As a different sort of example, see [[Wikipedia:Picture peer review/Asian woman tan line]]."
Steven Zhang,Mr. Stradivarius,1,1,2012,"11:29, 31 July 2012","As co-nominator. <font face=""Verdana"">"
Cavarrone,Zagalejo,1,1,2012,"12:28, 30 June 2012",'''Support''' qualified and clever.
Nathan Johnson,TommyBoy,1,1,2012,"16:27, 14 November 2012",Seems fine. -
Acroterion,Σ,1,-1,2012,"13:31, 3 October 2012","'''Support''' A sensible editor who will do well as an administrator. '''<font face=""Arial"">"
Bluerasberry,Avicennasis,-1,-1,2012,"21:14, 21 May 2012","'''Oppose''' I appreciate all users with technical expertise to operate bots and I think this user has made good contributions otherwise, although as Malleus Fatuorum says I would like to see at least a little bit of substantial article development before voting support. I also did not like the nominator's portrayal of Avicennasis as having edited since 2006 when Avicennasis had only made 5 edits before February of 2010. This editor has made few comments at AfD and I would like to see admins participate a little more in the process by means of which admins are created. If this user does not pass adminship this time I expect that I would vote to support after this user reviewed the criticism and then made or accepted a future nomination, because I trust that this user means well and is highly competent. I am just not sure that at this time Avicennasis has enough experience to be a role model as a Wikipedian because I cannot find evidence of participation in most of the typical experiences that Wikipedians have on the site, such as content creation and participation in community article development projects. Again, I really appreciate the technical expertise Avicennasis brings to the Wikipedia project."
Sphilbrick,Swinquest,-1,-1,2012,"15:11, 19 April 2012","'''Oppose''' Please don't waste the time of volunteers. with 1800 edits, you needed a STRONG explanation why this should be an exception.--"
Gerda Arendt,Ryan Vesey,1,-1,2012,"16:54, 2 July 2012","'''Support''' per Calmer Waters, Dennis Brown and others, --"
Ktr101,Sven Manguard,1,-1,2012,"18:14, 5 January 2012",'''Support''' I have known Sven for over a year and we have talked about his past account before. I am confident that he is doing everything right and he is a valuable person or the project.
Steven Zhang,Jeff G.,-1,-1,2012,"00:23, 10 February 2012","'''Oppose''', sorry, but per HJ, answer to question 7 and [[User:Jeff_G.#Introduction|this section on their userpage]], which basically just details all the flags they hold. Hat collecting concerns, etc. <font face=""Verdana"">"
Demiurge1000,Mabdul,1,-1,2012,"21:21, 1 April 2012","'''Support'''. Mabdul is an experienced, clueful and reliable editor, who has demonstrated a need for the admin tools in his day to day editing. The overwhelming majority of editors in the ""Oppose"" column indicate that their opposition is based on a neutrally-worded link to this RfA that Mabdul gave as his quit message in IRC. The message was unwise. But it is widely accepted that it has ''not'' had an unduly positive impact on the !voting (since few people on IRC would be unaware of an ongoing RfA anyway, & since the channels involved were sufficiently widely occupied to make the message seen by just as many potential opposers as supporters). Also, although posting the link was an error of judgement, it does not even come close to being serious enough to call into question the reliability of an editor who's widely acknowledged to be thoughtful, constructive, and calm-spirited. A significant subset of the opposers are driven by the rationale that IRC is a bad thing and therefore an Oppose helps to fight against a bad thing. IRC may or may not be a bad thing, but we should look to appoint administrators whose adminship benefits Wikipedia without being a risk to Wikipedia. The IRC storm-in-a-teacup does not change the fact Mabdul has met those criteria, and the closing bureaucrat should look dimly on shallow Oppose rationales such as ""canvassing"" and ""per Logan"". RfA does not exist as a means to indicate disapproval of IRC. --"
ItsZippy,GiantSnowman,1,1,2012,"16:18, 28 January 2012","'''Support''' - Looks like a good editor, and will be a great asset to the project."
Mr. Wikipediania,Jenks24,1,1,2012,"14:21, 22 May 2012","'''Support'''. Jenks24 makes a solid candidate for adminship. He's spot on :) <b style=""text-shadow:0.15em 0.15em 0.1em #555; color: #194D00; font-style: oblique; font-family: Palatino, Times, serif"">"
Ktr101,Ekabhishek,1,1,2012,"03:11, 11 August 2012","'''Support''' I acknowledge that you did make mistakes here, but I trust that you will learn from those mistakes and thus support you today."
Canuckian89,LuK3,-1,-1,2012,,"'''Oppose''' due to poor question answers. <span class=""nowrap""><font color=""red"">Canuck</font><small><sup><font color=""red"">89</font>"
Sparklism,My76Strat,-1,-1,2012,"10:17, 27 June 2012","'''Oppose''' Any serious contributor to the project needs to communicate clearly and effectively. As an admin, you may be expected to explain your actions to a frustrated user in a manner that is easily understood on a regular basis. Though you claim that your ""style of writing considers first the audience"", your style of writing feels out of place on Wikipedia (to me, at least). Your contributions are generally fabulous, as is your enthusiasm, but at this point I cannot support handing the mop to a user whose chosen method of communication is to engage in such a manner. Sorry."
Kcowolf,Σ,-1,-1,2012,"20:22, 7 October 2012","'''Oppose''' due to maturity concerns, but also, the admission to ""obviously inappropriate"" behavior and evasiveness about the details of it.  I'm not expecting actual diffs, but I'd at least expect enough of a summary for us to decide whether or not it should disqualify you."
Dravecky,Writ Keeper,1,1,2012,"23:45, 24 October 2012",'''Support'''. I rarely weigh in on these but this nomination is frankly overdue. -
Nikkimaria,Hghyux,-1,-1,2012,"18:31, 20 April 2012","'''Oppose''' - not ready. In addition to relatively little work in article space, just a few days ago we saw [http://en.wikipedia.org/w/index.php?title=User_talk:Hghyux&diff=487585203&oldid=487451824 ""My belief is that trucing is in fact an ''immature'' act because it shows that you do not have the developmental ability to continue to stand your ground. Even if your wrong""]. User's participation in disputes raises questions of maturity. Then there was [[Wikipedia:Miscellany_for_deletion/User:Lenar328|this]], which was [[WP:BITE|biting]] a newbie, generally badly handled. Needs some serious encyclopedia-building time before trying to become an admin."
