SRC,TGT,VOT,RES,YEA,DAT,TXT
Ponyo,Paulmcdonald,1,1,2013,"21:09, 2 May 2013","'''Support''' A great candidate - calm, clueful and willing. --"
DGG,Piotrus,1,-1,2013,"00:14, 30 April 2013","'''Support''' on the same rational  as Ragesoss and S Marshall and  Johnbod. I've known Piotrus since I came here. Some of our interactions have been very good, some less so.   But he's an excellent editor, the admin tools are useful for anyone working extensively with classes, and I do not think he'd use them wrongly again. It's unfortunate  that he's responded   to the  personal attacks on him by Giano, but it's clear where the fault lies on that, & perhaps its too much to expect anyone to remain quiet under such abuse. Had I not known Piotrus, I would still have supported, because I would have been very inclined to support anyone on the receiving end of such comments. '''"
Tazerdadog,KumiokoCleanStart,1,-1,2013,"04:34, 16 May 2013","'''Support''',Kumioko makes good points.  There ''are'' issues with a couple of admin/experienced editors (Who shall remain nameless) acting like they own the place.  While Kumioko's [[WP:Battleground]] mentality is concerning, I still feel that Kumioko would be a true [[WP:NETPOS|net positive]] for the encyclopedia with admin tools.  I would also urge the candidate to see reason, and realize that we are both going to wind up on the opposite side of consensus on this one, and withdraw the RfA."
Kumioko,Darkwind,1,1,2013,"15:46, 2 January 2013","'''Support''' - We need admins more than we need to find reasons to oppose! User seems to have a clue, hasn't caused trouble and has been around for a while. Contribs are kinda low and lacking in depth but using the contribs as a guide it doesn't seem like this user is going to abuse the tools nor start tearing things up trying to make a name for themselves."
Status,INeverCry,1,1,2013,"17:20, 31 January 2013","'''Yes'''. <font face=""Arial"" size=""2em"">&nbsp;—&nbsp;"
Tazerdadog,Ymblanter,1,1,2013,"20:56, 15 March 2013","'''Support''', clearly herre to help."
Pratyya Ghosh,Ymblanter,1,1,2013,"13:19, 15 March 2013",'''Support''' Good editor and should get the admin rights.--'''
Heimstern,Piotrus,-1,-1,2013,"14:30, 25 April 2013","'''Oppose''', what Piotrus did is one of the few things I would consider a potential candidate for WP:NOTEVER. EEML may be over three years in the past, but for this sort of offence, three years is not enough, and I'm far from certain I will ever be ready to trust at the level of adminship again. Nor is good content contribution enough. Even without the comments to Giano, this would be a solid oppose for me."
Dwaipayanc,Bilby,1,1,2013,"04:58, 27 May 2013",'''Support'''--
Titodutta,Shirt58,1,1,2013,"03:54, 9 March 2013","'''Support''' Looks good. Good wishes! --[[User:Titodutta|Tito Dutta]] ([[User talk:Titodutta|contact]]) 03:46, 9 March 2013 (UTC) Have read the message at his talk page where he has mentioned the reasons of delays in answering questions. Will wait to see answer, else this vote will be moved to !Neutral. --"
Peridon,Jason Quinn,1,1,2013,"20:10, 26 January 2013","'''Support''' If adminship was a permanent full-time job, I wouldn't be keen on supporting. It isn't. It's a sign of trust and a few extra buttons. If he uses them to do some tasks that I don't understand but which need these buttons, well enough. It's not costing the project anything. He's been here long enough to have a fair idea of what's what, and I can't see him going hell for leather blocking people for their first reversion. I didn't even know that that thing was called the 'RefToolbar'. Not my area of working. (Don't even use it much except for the 'nowiki' thing...)"
WilyD,Darkwind,1,1,2013,"14:07, 28 December 2012","'''Support''' - my examination of their record seems fine, and the opposes are ridiculous in the extreme."
Alanscottwalker,Jason Quinn,1,1,2013,"16:27, 28 January 2013",'''Support''' experience and any help you do will most likely be done well.
GiantSnowman,Bilby,1,1,2013,"10:28, 28 May 2013","'''Support''' no issues, and plenty of support from editors I trust."
Carrite,Theopolisme,0,-1,2013,"05:05, 1 March 2013",'''Neutral''' - Clean block log and no indications of assholery. Six months ago I sat in Neutral and suggested another try after a year. Now I suggest waiting another six months. Still has not been an active Wikipedian for a full year; it does take time to absorb the culture.
Bluerasberry,Theopolisme,-1,-1,2013,"15:37, 1 March 2013","'''Oppose''' per Kudpung. I disagree with the rationales behind other opposes (including the Q5 complaint), and would not use the word ""maturity"" in the way that other editors including Kudpung have done, but I oppose based on most of what Kudpung is saying."
Roger Davies,Secret,1,1,2013,"15:04, 17 February 2013","'''Support''': per Coren, Kudpung, Hobit and others. &nbsp;"
MJ94,BDD,1,1,2013,"03:25, 20 April 2013","'''Support''' From his hard work in copyediting to his kind and helpful personality, I fully support this candidate."
Reaper Eternal,BDD,1,1,2013,"21:05, 25 April 2013","'''Support''' - Per pretty much everyone else. In response to the opposition over lack of a GA, I'd say that his dozen or so DYKs are probably equivalent in work to at least one GA."
Beeblebrox,Piotrus,-1,-1,2013,"01:06, 27 April 2013","'''Oppose''' One need not hold a grudge based on your past mistakes, your behavior at this RFA is more than enough to firmly convince me you should not be an administrator."
Tyrol5,Secret,0,1,2013,"02:23, 12 February 2013","First of all and most importantly, I commend, admire, and respect your decision to run at RFA with such health and personal issues that could be reason to not try at all (not to mention your extraordinary openness about them). I hope your health remains well as you cope with Graves' disease. That said, there are some very germane issues raised in this RFA. Namely, the suggestion that you might act impulsively or out of frustration is of great concern (which, tragically, might be—as you write on your userpage—a consequence of your health). Although I wish you the very best in terms of your health, I'm afraid that, while I commend your decision to run and firmly believe that you are generally a good-natured person, '''I cannot support (nor can I oppose)''' your becoming an administrator. I find myself in the neutral section because I think it's unfair to oppose your candidacy on such a subjective basis (since nobody required you to be open about your health &c). Your contributions are commendable and will continue to be no matter the outcome of this RFA. I must also make clear that my concerns are grounded upon your past conduct as an editor and not your medical condition (which you seem to be managing very effectively). Thank you for your understanding and I wish you the very best of luck."
Darkstar1st,Paulmcdonald,1,1,2013,"06:22, 1 May 2013","'''Support''' per dirtylawyer, this editor is obviously focused on building the project, 1700+ articles, bravo!"
TCN7JM,Ymblanter,1,1,2013,"20:49, 16 March 2013","'''Support''' Will make a terrific admin. [[User talk:TCN7JM#top|<font color=""blue"" face=""OCR A Std"">T</font>]][[Special:Contributions/TCN7JM|<font color=""red"" face=""OCR A Std"">C</font>]]"
Rschen7754,Piotrus,-1,-1,2013,"06:29, 27 April 2013","'''Oppose''' basically per Drmies - the badgering is concerning. Making mistakes in the past is one thing, but badgering the opposers ''now'' doesn't encourage me to overlook those mistakes. --'''"
Tryptofish,Mattythewhite,0,1,2013,"21:23, 4 June 2013","I'd like the closing crat to understand my ""neutral"" comment as actually being very close to ""support"", and it's clear to me that this RfA is going to be successful. But I've had to think unusually hard and for an unusually long time about this RfA, and I think that my concerns can get a bit more attention here than they would have gotten in the support section. I hope that the candidate will regard what I say as friendly feedback, because I'm saying it in that spirit. Obviously, anyone with this extensive a track record is a trustworthy contributor to the project. And I put a lot of faith in nominations by Mr. Strad. Nevertheless, I actually find a lot of substance in the much-maligned opposes. Is it a problem if someone who tends to follow the crowd closes AfDs? Actually, we kind of want admins to follow the consensus, rather than force a super-vote over consensus. And we absolutely should never disqualify an RfA candidate whose subject interests are disliked, so long as they are within the scope of what passes [[WP:NOT]]. But I kind of agree with DGG that we have too many low-quality fan-cruft pages about sports persons, and I want to make sure that closing admins will exert critical thinking instead of just following ""keep"" !votes. Does it matter if an admin is careless about grammar? Well, it's not a disqualifier, but put yourself in the shoes of a user who ended up on the losing side of an admin decision, and finds that decision explained with an obvious language error. It shakes confidence, and that undermines the project. So I have more sympathy for those editors who oppose the candidate, than the majority here appears to have. But I believe that the candidate will take this feedback constructively, and if he does, he'll probably do fine as an administrator. --"
A7x,Nthep,1,1,2013,"15:59, 26 March 2013",'''Support''' —
Doctree,INeverCry,1,1,2013,"08:48, 2 February 2013",'''Support'''  I see no evidence he would intentionally misuse tools.  I do see evidence that he admits mistakes and corrects them. Not perfect but none of us are; good enough and trusted trumps perfection.
5 albert square,INeverCry,1,1,2013,"01:04, 4 February 2013","'''Support''' Vast amount of admin experience already at Commons, would be a good admin here.--"
HMSSolent,Paulmcdonald,1,1,2013,"06:50, 3 May 2013",'''Yes''' - impressive answers to questions above; no red flags here.
Go Phightins!,Binksternet,-1,-1,2013,"00:46, 14 March 2013","'''Weak oppose''' - I was ready to oppose rather strongly until I read what Dennis said below. I then almost ended in the neutral column, but six blocks total one of which within the past two years and the concerns over temperament raised by TP are too much for me. Another year of block free, civil editing and I might be inclined to support, but for now, [[User:Go Phightins!/Admin criteria|my criteria]] are not met."
Go Phightins!,Legoktm,1,1,2013,"00:56, 7 May 2013","'''Support''' per Wizardman <small>(good thing I proofread this...I originally said per ""wizman""...)</small>"
Solti,Carrite,1,-1,2013,"07:39, 8 February 2013",'''Support''' Why not? He seems a decent fellow and is someone I would trust.  What more?
Hullaballoo Wolfowitz,Pjoef,-1,-1,2013,"02:06, 1 May 2013",'''Oppose'''. The answers to questions 4 and 9 demonstrate a lack of competence on rather basic administrative issues.
MONGO,Piotrus,1,-1,2013,"13:29, 29 April 2013",'''Support'''...giving candidate the benefit of the doubt.--
Mediran,RockMagnetist,1,1,2013,"02:49, 10 March 2013",'''Support''' and support... seems good and will not misuse Wikipedia with his new tools.
GiantSnowman,Ocaasi,1,1,2013,"14:10, 31 December 2012","'''Support''' - looks to be a solid candidate, no concerns."
TCO,Shirt58,-1,1,2013,"21:48, 10 March 2013","'''You can do a GA.'''  They are not that hard.  Just buckle down, fire up the Google search and write the damned thing.  Do it as an exercise.  I will support after that.  You might learn something about formatting and Wikitricks and all that at the same time.  You don't have to do them forever if you prefer <s>Blofelding</s> stubbing.  Seriously, the work ethic (or moderate smarts, or social courage to put content ""out there"") to do content work, you really don't belong as an adminstrator on a project writing encylopedia articles.  This is not to devalue other aspects of the enterprise...but if someone lacks the willingness or ability to write, they should not be a supervisor here.  It really ends up warping and hurting the project when we do. [edited for tone]"
BDD,Piotrus,1,-1,2013,"22:32, 29 April 2013","'''Weak support''' Piotrus's positive contributions to the project are tremendous, and the EEML business is far enough in the past that I believe he has learned from his mistakes. I was very put off by his combative responses to some editors on this page, such that I wasn't sure he had the demeanor of a good administrator. It looks like he's cooled down, but presumably anyone can wear a smiley mask for a few days at RfA. Keep a cool head and try again in a few months. --"
Ritchie333,Binksternet,1,-1,2013,"18:47, 13 March 2013","'''Support''' I came across Binksternet some time back when working on [[Madonna (entertainer)]] and there's no doubt he shows passion, commitment and determination. The answers to the questions show he understands basic policy and how to defuse tricky situations. While I appreciate where the ""oppose"" !voters are coming from, my take on [http://en.wikipedia.org/wiki/User_talk:Binksternet/Archive20#Final_Warning:_Political_positions_of_Mitt_Romney this situation] is that he straightaway put his hands up and said ""Yup, I was wrong"". That's a good test of character."
A7x,Tokyogirl79,1,1,2013,"08:03, 18 March 2013",'''Last minute support''' - Good luck! —
Boing! said Zebedee,Nthep,1,1,2013,"12:23, 24 March 2013","'''Support'''. I have to confess I hadn't heard of Nthep before I saw this RfA, but I've spent some time examining things now. I came up with three specific things I wanted to comment on - and then I saw that Amadscientist, Dennis Brown and Kurtis have beaten me to it on exactly the same issues. The editor in Q3 was rather aggressive (and really not making the question clear), Nthep looks to be very good on communication and has a very positive demeanour, and Q4 is answered very well indeed. Overall, I see a great admin candidate. --"
AlexiusHoratius,Jason Quinn,1,1,2013,"00:06, 31 January 2013","'''Support''' - Plenty of experience, and I like the answer to Q1."
Steven Zhang,Piotrus,-1,-1,2013,"00:09, 26 April 2013","'''Oppose''' - I am all for forgiving past mistakes, however even looking past the whole EEML affair I still am uncomfortable supporting given the conduct I have observed, especially here. Administrators bear the brunt of a lot on Wikipedia, and they need to be cool, calm and collected, even in the face of difficult situations. It does not seem like the candidate possesses these qualities, which gives me concerns about his suitability to be an administrator and I must oppose as a result. <font face=""Verdana"">"
Keepscases,Darkwind,1,1,2013,"07:27, 1 January 2013","'''Weak support'''  While I honestly have no strong feelings one way or the other about this candidate, I am STILL a sucker for that (probably unintentional) userbox combination of ""this user is a gay male"" and ""this user plays the pipe organ"". So good luck  :)"
Faizan Al-Badri,BDD,0,1,2013,"12:33, 24 April 2013","'''Neutral''' for now, I think that the candidate should be more experienced with more edits."
Trusilver,Piotrus,1,-1,2013,"21:43, 30 April 2013","'''Support''' Per DGG, MONGO, Secret and WereSpielChequers. While I think that the candidate's behavior in this RfA, especially the idiocy surrounding playing the ""Jew card"", did far more to hurt him than just shutting up and sitting down would have, he would STILL make an excellent admin. Everyone makes mistakes. The biggest flaw in the RfA system is the tendency for oatmeal brained editors to see the oppose of someone they peripherally know and automatically jump on the bandwagon. I'm not saying that everyone does this, but it's amusing to look at people's histories and see that the time between their last edit and their oppose of an RfA is often no more than a few minutes. Really? You totally vetted out an RfA candidate, went over a significant sampling of their edits, read all the oppose and support rationales and did the homework to draw your own conclusions in a few minutes? There are obviously people far more talented than I am here, because it takes me about an hour for even the most uncontroversial candidate. Piotrus has his flaws, but after reading over everything that has been said in the last couple days, I don't feel that he would abuse the tools, and that his having them could only be a net positive. Everything else is just political posturing and schoolyard grudges."
Yeepsi,Binksternet,1,-1,2013,"12:08, 13 March 2013","'''Support''' had some help with a matter, and was delt with accordingly thanks to Binksternet. Best,"
Arctic Kangaroo,Miniapolis,1,1,2013,"16:19, 8 February 2013","'''Support''' The candidate answers the questions very confidently and convincingly. I can see the candidate's committment to WP, in not taking wikibreaks, and trying to log on few times a day to check stuff. Trust that the candidate will be a good admin."
RightCowLeftCoast,Binksternet,-1,-1,2013,"19:16, 16 March 2013","'''Weak Oppose''', subjeft of the RfA has made valuable contributions to Wikipedia, and outside of the realm of politics is an outstanding editor. As someone whose hands aren't clean, even when my intentions were IMHO the highest (which I believe that many editors who end up in those situations are), I can understand how the subject of the RfA ended up with the blemishes on their block log. It takes good editors with those good intentions to work through politically controversial subjects in order to achieve neutrality (if it is ever possible, and depending on what one's view of neutrality is). Unfortunately, it are those times that bring out the best and the worst in the name of good intentions. This has lead me to weakly oppose this RfA. It's not that the subject of this RfA is a bad person, and I believe that he/she is a great contributor of content, however as an Administrator keeping yourself above the fray is sometimes the most important aspect of the position. The way I see it those who work hard and get dirty, it is difficult to keep clean under the microscope that one subjects themselves to when they seek public office. Keep up the good work, but the high offices are not ready for Binksternet yet. Take the remarks above, see them as constructive criticism, and if Binksternet wishes to seek public office again, take sometime, stay out of those difficult areas, build a reputation for being neutral, and some time later, try again.--"
Uncle Milty,Darkwind,1,1,2013,"17:47, 1 January 2013","'''Support''' - Minimal content creation means nothing to me in the context of admin duties. I believe the candidate has shown proper civility where required, and has sufficiently shown that they intend to use the admin tools for the general improvement of Wikipedia. --<span style=""outline:1px dotted #d1bfa4;""><font color=""#ffffff"">&#124;</font>"
Northamerica1000,Tokyogirl79,1,1,2013,"10:29, 16 March 2013",'''Support'''{{spaced ndash}} A well-intentioned editor that has done valuable work at AfD. I'm particularly impressed by this editor's mindful research regarding sources when contributing at AfD.
Lukeno94,Tokyogirl79,1,1,2013,"19:58, 11 March 2013","'''Support''' - I rarely get myself involved in RFAs; here, I'm making an exception. Tokyogirl is a fantastic example of what all admins should be: she works hard, she listens to discussions, and she has a grasp of policy. She's neither a deletionist, nor a keepist, merely someone who goes the extra mile (or several) to attempt to improve articles. I've never bumped into her away from AfDs, apart from occasionally on talk pages, but I've no qualms whatsoever with her."
NintendoFan,BDD,1,1,2013,"20:51, 20 April 2013","'''Support''', looks like a fine editor."
Darkfrog24,Dirtlawyer1,1,-1,2013,"05:40, 11 February 2013","'''Support''' I'm especially interested in this MoS plan.  There is too much cliquishness there now.  Too much of the MoS is there because of the personal preferences of a small group of editors, sometimes in direct contradiction with established sources on correct English practice.  Some discussions are civil, but things can get ugly.  DirtL's plan might be another failure, but it sounds worth a try. I can see why the term ""adult supervision"" offended Tony1, though."
Ducknish,BDD,1,1,2013,"16:53, 20 April 2013",'''Support'''. No concerns.
Arkon,Binksternet,-1,-1,2013,"17:31, 14 March 2013",'''Oppose''' Mostly per Collect <s>and TParis</s>.  Too much edit warring and POV issues.
TParis,Mkdw,1,1,2013,"20:07, 8 May 2013","'''Support''' I'm not worried about the vague non-answer to Q7.  My Q6 was a concern that the user was too focused in removing religion topics.  No matter a person's position on the subject, which I wouldn't judge someone on, an all out vendetta against religion would've been concerning.  Obviously that's not the case at all which renders Q7 moot.  Happy to support.--v/r -"
Tofutwitch11,Jasper Deng,0,-1,2013,"16:35, 8 March 2013","While work in wiki is fairly good, first oppose by Reaper Eternal is a bit concerning, however not enough to warrant an oppose. Might reconsider pending your response to Oppose 1, should you choose to respond."
TelevisionMan13,Mkdw,1,1,2013,"20:49, 8 May 2013",'''Support''' per above supporters. Seems like a mature editor.--
Axl,Jason Quinn,-1,1,2013,"10:51, 29 January 2013","'''Oppose'''. This statement is the main problem: ""''There's very little I intend to do.''"" In my opinion, people who aren't going to use the tools shouldn't be admins. Minimal input in admin-related areas, although this arguably is unimportant since he isn't going to be doing anything there anyway. The mediocre content contribution doesn't help either. (By the way, there are ways to contribute that don't involve direct editing: GAN reviews, FAC reviews, RfCs, AfD !votes, RfA !votes, etc.)"
KumiokoCleanStart,Mkdw,1,1,2013,"02:47, 11 May 2013",'''Support''' - Never interacted with the user before but no reason to oppose.
Go Phightins!,Jason Quinn,0,1,2013,"17:53, 26 January 2013","'''Neutral (from oppose)''' - Does this candidate meet all my criteria for adminship? No. But an answer to #6 as thoughtful as that and the honesty shown in #1, though I don't necessarily like the answer, keep me from opposing."
Titodutta,INeverCry,1,1,2013,"08:17, 31 January 2013",'''Strong support''': Excellent candidate! --
Webclient101,Jason Quinn,-1,1,2013,"18:40, 26 January 2013",'''Oppose''' per Anthony Bradbury & Yunshui. --
Kraxler,Binksternet,-1,-1,2013,"00:41, 14 March 2013","'''Oppose''' - Binksternet says ''""The complete lack of blocks in 2012 demonstrates the success of the effort.""'' Well, there were no blocks in 2009, and then four in 2010. Ergo; no blocks in 2012 might be followed by several blocks in 2013..."
Tom Morris,INeverCry,1,1,2013,"10:17, 1 February 2013","'''Support''' I've dealt with INeverCry in his administrative capacity at Commons. Seems sane and reasonable. Based on his answers to questions, I have no reason to think he won't be sane and reasonable with the mop here. —"
Danger,BDD,1,1,2013,"18:56, 21 April 2013","'''Support''' 9 years of experience, coordinating the most important of our clean-up projects, solid experience in the sort of contentious administrative tasks that most admins prefer to avoid, and several DYK articles, when weighed against a lack of a GA, clearly show that BDD has no clue how Wikipedia works. [[Willy Wonka & the Chocolate Factory|Wait. Strike that. Reverse it.]]"
Nick,BDD,1,1,2013,"22:12, 23 April 2013","'''Support''' - it's been such a very long time since I last got to do that. I agree with Malleus and others below, knowledge of content creation is important in administrators, but I disagree it's important in all administrators. Wikipedia, as a project, needs a wide variety of different 'types' of administrators, it's nice we have some who focus on images, others who focus on templates and yet more who try and deal with the vandalism that's so prevalent. WP exists in a state where compromise is essential and no one solution is perfect, having content led administrators would be good for many things but not everything, so when good candidates come forward who will be a net positive to the project, even if they don't have a FA, GA, DYK and the triple crown, I feel we should support them and make use of the skills they offer the community."
Sparklism,Nthep,1,1,2013,"10:15, 30 March 2013","'''Support'''. No concerns, no big deal."
Dirtlawyer1,Ymblanter,1,1,2013,"16:15, 15 March 2013","'''Support'''.  Substantial contributions in a specialized topic area, interesting background and proper perspective."
Beagel,Tokyogirl79,1,1,2013,"14:38, 14 March 2013",'''Support''' per Kilopi.
RegentsPark,Jason Quinn,1,1,2013,"17:55, 26 January 2013","'''Support''' Long term editor with obvious commitment to the project so I don't see why not. I don't really understand the opposes citing his response to question 1. On the one hand, we don't seem to like editors who work solely toward adminship and on the other hand we lambast editors who are willing to become admins without any specific agenda in mind. I, for one, will always prefer an editor who hasn't really thought about being an admin before but has demonstrated a strong commitment to the project. Being an admin should be a sideshow to editing on Wikipedia, not the main event. --"
GabeMc,Darkwind,1,1,2013,"01:31, 27 December 2012","'''Support'''. - Looks like a fine candidate to me. We could use all the help we can get, so thanks for being willing to help out."
It Is Me Here,Nthep,1,1,2013,"12:56, 26 March 2013",'''Support''' – The answer to Q7 indicates that they do indeed have (a) the requisite knowledge and (b) the motivation to work in their chosen area of copyright violations. '''
Bluerasberry,angelo1345,-1,-1,2013,"13:26, 9 April 2013",'''Oppose''' Not enough documented experience and the motivations for wanting to become an admin are things which could be done without administrator userrights.
Mabdul,Nthep,1,1,2013,"20:34, 25 March 2013","We need more admins dealing with copyvios! Many admins simply don't have the experience and the knowledge in that (not that easy) area! <small style=""font: 12px Courier New; color: #000000; display:inline;border:#009 1px dashed;padding:1px 3px 1px 4px;background-color:#fff"">"
Chris troutman,Pjoef,-1,-1,2013,"08:17, 5 May 2013","'''Strong Oppose''' The manner in which the candidate answered the questions disqualify him.  I'm sad to vote against the candidate's nomination because that's the outcome it seems he is looking for. <font face=""copperplate gothic light"">"
Gilderien,Ocaasi,1,1,2013,"14:18, 31 December 2012","'''Support''' Of course.--<span style="""">"
Ceoil,INeverCry,1,1,2013,"22:35, 1 February 2013",'''Support''' Has always seen an honest sort.
Kierzek,Mattythewhite,1,1,2013,"16:55, 31 May 2013",'''Support''' - based on review and issues from 2007 seem to be moot.
Rlendog,Ocaasi,1,1,2013,"14:59, 4 January 2013",'''Support''' - See no reason to oppose.
Eeekster,Legoktm,1,1,2013,"03:48, 9 May 2013",'''Support''' just because.
X!,Jason Quinn,1,1,2013,"04:00, 25 January 2013","Why not? I don't see any reason that promoting this user would be harmful to the project. Not everyone can be a perfect admin candidate, with N many edits to AFD, RFPP, etc. But here we have someone who is trusted, has been here for a while, and generally knows what's going on. I don't see any reason why we shouldn't. <small>("
Tazerdadog,Secret,1,1,2013,"22:40, 17 February 2013","'''Support'''  "" I'm not seeking adminship just for the hell of it, I am seeking it because I know I can help this project with the tools."" more or less sums up why the tools should be given.  I am also interested to see if Secret can come up with a recall with teeth."
Mediran,Piotrus,-1,-1,2013,"13:47, 26 April 2013","'''Oppose''' per above. Some comments that were raised concerns this user's behavior and 'uncivility'. Although he's good and useful in some areas like his contributions in Poland related articles or so. Still, I oppose per all above."
Jebus989,Mkdw,1,1,2013,"08:15, 9 May 2013",'''Support''' No concerns '''
John F. Lewis,Miniapolis,1,1,2013,"20:24, 5 February 2013","'''Support''' Good editor; Came across a bit while in the background, no main reason to oppose or concerns <s>just the lack of editing in the beginning</s>."
Sparklism,KumiokoCleanStart,0,-1,2013,"06:44, 17 May 2013","'''Neutral'''. Kumioko clearly has the best interests of the project at heart, but his various rants and POINTy behaviour is often misguided, and I cannot support his admin candidacy. That said, I value his content contributions too much to pile on in the oppose section."
Beyond My Ken,Carrite,-1,-1,2013,"21:06, 8 February 2013","'''Oppose''' - I have reservations about the editor, but my primary concern is that running for admin for such a narrow purposes is just generally a bad idea, and a particularly dangerous precedent."
Mark Arsten,Ocaasi,1,1,2013,"16:20, 30 December 2012",'''Support''' No concerns--he seems like a pretty sensible guy.
Danger,Piotrus,-1,-1,2013,"19:08, 25 April 2013","'''Oppose''' [[WP:ROPE]] is something to be applied to spammers and vandals, not admins. I see no benefit from giving Piotrus any more rope; he's hanged himself quite well enough with his responses on this page. I neither trust him to be able to resolve controversy, nor to stay away from it. If he wants to work on maintenance backlogs, I'm sure he can find plenty that don't require any special buttons."
Elen of the Roads,Miniapolis,1,1,2013,"21:42, 7 February 2013","'''Support '''I like the idea of a kind admin. ""A soft answer turneth away wrath"" and all that jazz. And determining a consensus is a different thing to expressing one's opinion, although that subtlety seems to have passed one or two by here."
Espresso Addict,Theopolisme,-1,-1,2013,"22:58, 1 March 2013",'''Oppose'''. Limited content contributions and several recent mistakes regarding deletions pointed out by previous participants.
Morning Sunshine,Secret,1,1,2013,"15:47, 14 February 2013",'''Support''' I trust you--
Torreslfchero,Secret,1,1,2013,"10:11, 13 February 2013",'''Support''' - he has improved a lot from the last RFA. I also can't find any red lights from his contributions.
John,Ocaasi,1,1,2013,"02:06, 30 December 2012","'''Support''' per nom. Good clear writer, good edits, no reason to distrust this one. --"
GorillaWarfare,Lord Roem,1,1,2013,"23:07, 20 January 2013","'''Support''' I've been keeping an eye out for this nomination, and am glad to see it now. No concerns whatsoever. <span style=""font-family: Georgia"">–"
Shawn in Montreal,Jason Quinn,1,1,2013,"22:01, 29 January 2013","'''Support''' With all due respect to the admins in the oppose and neutral sections below, I too have no problem granting admin rights to those who may intend to only use it sparingly. Plenty of current admins seem to do just that (or not at all). No harm is done to the wiki by these actions (or lack of). So barring any serious issues with cluefulness or behaviour, I see no reason not to happily support, however the candidate chooses to volunteer in the future."
Intothatdarkness,Mattythewhite,-1,1,2013,"16:20, 5 June 2013",'''Oppose''' Based on AfD concerns raised above.
Brookie,Miniapolis,1,1,2013,"10:06, 6 February 2013","'''Support''' As per Boing <span style=""text-shadow:#194D00 0.2em 0.2em 0.2em"" class=""texhtml"">"
IComputerSaysNo,Miniapolis,1,1,2013,"17:12, 8 February 2013","'''Support''' As long as a bull in the china shop approach is not used with administrative experience, due to the slightly under-participation in AfD and the like, I think Miniapolis will make a good sysop. There is clearly a level head with common sense at work, and I think the tools would be appropriately used. ''"
ImperfectlyInformed,Ymblanter,1,1,2013,"02:02, 18 March 2013","'''<strike>Oppose</strike>''' '''Support''' <u>Nominee seems to have handled my criticism with a pleasant lack of drama. I'm not a regular in AfD (especially in the past few years) so I may have been idealistically hasty and demanding. Incidentally, I do very much agree the view on templates.</u> In general, the nominee seems like a good and hardworking volunteer, and I originally thought I'd go neutral even with the following. If it was close I'd probably do neutral. But I'm sorry, to send the right message I have to oppose. I was disappointed with his vote the other day at [[Wikipedia:Articles_for_deletion/Mohammed_bin_Rashid_Al_Maktoum_Foundation]] (still open). If the ruler of Dubai announces at the World Economic Forum that he'll put $10b into a foundation (making it the [[List of wealthiest charitable foundations|6th largest in the world]]), then you need to do a little research before !voting delete to show that you really understand the situation. The AfD nominator did not appear to be much work, and Ymblanter's simply said ""agree per nominator"". It took me 5 minutes or so to find multiple sources such as partnerships with the UN, books for Gaza children, scholarships, etc. I'm not sure if that's typical for his AfD research. I hope not, and a cursory review seems to show some evidence of more due diligence. But I'm sorry, I cannot agree with the underlying judgement. Meanwhile !votes for keep for a borderline [[Wikipedia:Articles_for_deletion/Kukerpillid|Estonian band]]. I realize AfD is tiresome work and so I'm sorry to be harsh."
Thine Antique Pen,Lord Roem,1,1,2013,"13:44, 21 January 2013","Seems to be OK, although I am worried about the number of edits since the previous RfA."
Floquenbeam,Pjoef,1,-1,2013,"22:02, 30 April 2013","Just trying to do my part to counteract 1/3 of one of the many stupid ""temperment"" opposes below; because he used ALLCAPS once, he has ""temperment issues""?  Morons. AFD experience may or may not be a legitimate issue, I haven't looked, but demanding AIV ""experience"" is dumb.  AIV is not rocket science, people can pick it up on the fly.  And why do people feel the need to pile-on oppose an RFA from a good-faith long-term contributor that's already not going well?  Those of you who spent less than 3 minutes looking at this candidate (you know who you are, and I can guess pretty well) suck. Thanks for volunteering, Pjoef, sorry it isn't working out. --"
INeverCry,Theopolisme,1,-1,2013,"19:59, 23 February 2013",'''Support''' per nom.
QuiteUnusual,Carrite,0,-1,2013,"11:09, 8 February 2013","'''Neutral'''. I believe this can be resolved by providing, for example, the Researcher right and should be determined by the ArbCom in assessing the needs of all participants in the case rather than here. <font color=""#E66C2C"">"
Jebus989,Banaticus,-1,-1,2013,"00:35, 24 February 2013","'''Oppose''' I can't agree with NETPOS or ""won't break the wiki"" supports when the user is talking about getting involved restructuring one of our most important templates. I have no problem with the sporadic editing, mine has been similar, and the fact that you return after each busy spell shows dedication to the project '''"
Lenticel,Pjoef,0,-1,2013,"03:35, 30 April 2013","'''Neutral'''. Nice amounts of edits. Content creation and wiki maintenance is always nice. However, I'm concerned that the candidate is not focused on a specific set of admin work and lack the experience needed in any. I suggest that the candidate apply for [[Wikipedia:Admin coaching]]. It won't guarantee getting the mop but at least you can safely learn the ropes of adminship from there. I also don't think it is wise to judge the candidate based on his beliefs but rather on his actions. --"
WorldTraveller101,Bilby,1,1,2013,"19:03, 27 May 2013","Well [[User:Bilby|Bilby]], you have '''Major Support''' from me on this one. {{=)}} This is a really promising candidate. '''"
LlamaAl,Jason Quinn,1,1,2013,"15:31, 25 January 2013",--
