SRC,TGT,VOT,RES,YEA,DAT,TXT
Shawn in Montreal,NuclearWarfare,1,1,2009,"20:02, 21 August 2009","'''Support''' Thought he was one. Established, qualified candidate. Has made positive contributions as an editor and will as an admin, I am confident."
Tim Song,Kww,1,-1,2009,"22:09, 11 October 2009",'''Support'''. I see nothing ''recent'' that would make me pause.
Pastor Theo,Wikiwoohoo,1,-1,2009,"02:02, 4 March 2009",'''Support''' I see no problems here. Good luck!
Tiggerjay,Wyatt915,-1,-1,2009,"04:18, 9 August 2009","'''Oppose''' as per above. Either a significantly greater portion of contribution to articles, or an even greater significant number of edits/rollbacks. I applaud you anti-vandal work and your rollback rights should suffice for now."
ImperatorExercitus,Ged UK,1,1,2009,"16:22, 14 March 2009","'''Support''' Even though I don't know him that well through Wikipedia, I know that he's a jolly good fellow via IRC. In addition, his contributions speak for himself :P Cheers. '''"
harej,Sky Harbor,1,1,2009,"17:30, 22 August 2009",A highly qualified candidate. [[User talk:harej|@]]'''
GrahamColm,Red Thunder,-1,-1,2009,"22:16, 4 January 2009","'''Oppose'''- The candidate seems reluctant to answer the optional questions. This is not a problem in itself, but I'm opposing until I see answer to question 15 (which I think is a ''good question''). What would you do if you were told that you had made an administrative mistake?"
X!,Msgj,1,1,2009,"00:10, 18 February 2009","[[Image:Symbol wtf vote.svg|20px]] '''Support''' - I trist MSGJ, and hopes that he does good at adminship."
iMatthew,Law,1,1,2009,"11:19, 9 April 2009","'''Did you know...''' ... that this user is extremely trustworthy, and doesn't give off any reason to not support them? <small><span style=""border:1px solid #007BA7;padding:1px;"">&nbsp;"
Kingpin13,DotComCairney,-1,-1,2009,"20:51, 25 June 2009","'''Oppose''', sorry, but per above. Not enough experience, with only 150 edits not including userpage edits, I can not trust you with these tools yet. You show little need for the admin tools (yet). Now, most of the work you do seems to be vandalism reverting. So here's a few tips: Did you know you can report persistent vandals/spammers at [[WP:AIV]]? Isee you've never edited there and it's a good quick(ish) way to get vandals blocked. Also, I see you're using Lupins Anti-Vandal tool, it's a good way to find vandalism, and [[WP:TW|Twinkle]], which makes it easier to revert, warn, and report users (this is reporting them to [[WP:AIV]] as I mentioned before). These tools are good, but make sure you don't seem [[WP:BITE|cold or ""mean""]] to new users. Also, there are many Wikipedia pages you can take part in (I see most of your WP space edits are project), search around for things you can help with. Good luck in the future -"
Rjanag,JamieS93,1,1,2009,"18:52, 5 May 2009","'''Support''' JamieS93 is both civil and helpful, and has the best interests of Wikipedia in mind.  I'm glad to see she plans on working at CSD, and think she will be valuable there.  All my interactions with her have been very positive and, while I'm too familiar with her namespace contributions, lead me to default support. <b class=""Unicode"">"
Dlohcierekim,Geni,1,1,2009,"01:07, 15 January 2009","'''Support''' Apparently, the problem was not with policy knowledge but with wheel warring over an article deletion. Although there was an edit war notice as recently as last August, I see no recent evidence of edit warring. Hopefully, the candidate's remopping will be a net positive. And I'm sure the candidate understands that the community is very reluctant to return the bit once lost, and that past problems will not recur. The answer to my CSD question <s>was </s>is not <s>initially</s> to my liking, but I've grown beyond Litmus tests. On second thought, anyone who would get into this much trouble trying to undelete an article will probably not go nuts deleting salvageable new articles."
Giants27,Download,1,-1,2009,"22:31, 4 May 2009","'''Support''' Very friendly user, who will be an asset with the mop. Good luck.--"
John,Kww,-1,-1,2009,"17:45, 7 April 2009","<s>'''Oppose'''</s> '''Strongest possible oppose''' per DGG and answer to 11c. Changed to strongest possible per [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Civility&diff=203422773&oldid=203417717 this] diff which shows serious misunderstanding of our mission and how we work. We do not need admins who think like this on the project. Thank you Tom Butler for pulling that one out. --[[User:John|John]] ([[User talk:John|talk]]) 06:19, 7 April 2009 (UTC) (amended --"
Bencherlite,Mlaffs,1,1,2009,"21:40, 24 June 2009","'''Support''' Not a name I knew, but a perusal of his contributions and his answers above show a hardworking behind-the-scenes editor with a sensible approach to adminship; the tools will be of use, and used sensibly, I'm sure."
Ottava Rima,The Transhumanist,-1,-1,2009,"21:46, 7 August 2009","'''Oppose''' - sorry, but there are just so many reasons. I really wouldn't know where to begin. The above is a good start."
Off2riorob,FlyingToaster,-1,1,2009,"20:29, 16 May 2009","'''Oppose'''. I agree with [[User:Geogre|Geogre]] and she  seems to have a lot of chat buddie barracking friends hunting in packs.I also feel that when candidates come to Rfa they should come clear of any contraversy as that tension makes me nervous and makes me want to say , wait some more time and two or three months between requests is imo also not long enough for any real change.I would like to see good strong well rounded admins with plenty of article writing experiance and perhaps some experiance of conflict resolution and the maturity to tell her friends when they are wrong. ("
BuickCenturyDriver,Kateshortforbob,1,1,2009,"19:48, 11 July 2009",Looks good to me.  Good luck.  &ndash;
Soap,MacMed,0,-1,2009,"22:15, 24 August 2009","'''Neutral''' because I'd like to support, but really can't do so with so little to look through.  This isn't just a meaningless ""wait a few months, we ancients don't let you newbies run RfA"" kind of oppose.  It's just ... you're asking us to support this RfA because you haven't made any major screwups in the time you've been here.  But, the thing is, someone with 50 edits could make the same argument, as could someone with 50,000 botlike edits but no experience dealing with content disputes.  There are editors with 6 years of experience and gigantic edit counts that would get a ""not enough experience"" oppose from me; it's not just about time spent or raw edit count.  It really takes more than ""I haven't done anything bad"" to convince me that someone will make a good admin.  That said, I have seen you around and I do think you would be good with just a little more experience first.  -- ''<B>"
Mikhailov Kusserow,Jafeluv,1,1,2009,"03:01, 4 September 2009","[[File:Yes_check.svg|20px]]&nbsp;'''{{{1|Support}}}''' Deo Volente & Deo Juvente, Jafeluv. —"
Camaron,MZMcBride,1,-1,2009,"17:39, 8 April 2009","'''Support''' - I am surprised to see you running for adminship so quickly after resignation, if I was you I would have probably taken a rest for lets say a week before thinking about the tools again for what you have gone through. However, you are entitled to run for adminship at any time per past planned and currently planned ArbCom rulings so I do not object to you doing so now. It was a long time ago, but I did support [[Wikipedia:Requests for adminship/MZMcBride|your original RfA]], and I have also lurked both your current ArbCom case and the Sarah Palin one. Do they make me regret supporting your adminship before? A bit, both cases do show in my view a series lapse in judgement. On the plus side however is your many contributions which will be enhanced by you retaining the mop, particularly BLP work. I am also impressed by your more recent behaviour, including your answers to the questions, and dare I say it, you are open to recall. Finally, you know as well as I do that any more negative ArbCom cases about you will probably end in book throwing! Overall, I have decided to give my support."
Wisdom89,Bettia,1,1,2009,"19:07, 2 March 2009",'''Support''' The answers to all of the questions indicate a very high level of clue. This is what we need.
Juliancolton,Willking1979,1,-1,2009,"14:15, 20 May 2009","[[User:Juliancolton/RfA rationale|Support.]] Does good work, no reason to believe they'd abuse the tools. –'''"
Steven Walling,Toon05,1,1,2009,"05:56, 7 April 2009","'''Support''' Definitely seems trustworthy. <font style=""font-family: Lucida Grande"">"
Decltype,Cryptic C62,-1,-1,2009,"10:43, 2 March 2009","'''Oppose'''. ""(...)for my own convenience (...)I should be granted administrator privileges"". I think it is problematic that the candidate didn't immediately realize that this may come off as arrogant to some. <tt>"
Patton123,Ged UK,1,1,2009,"15:11, 14 March 2009","You look like a good user. Mostly anti vandalism work though, I would like some article building too ;-). Youdon't have to have recognised content, just do a bit of expanding here and there ;-).--"
SparksBoy,Abecedare,1,1,2009,"22:54, 30 September 2009","'''Support''' I see no issues in this editor's contributions. Plenty of activity in other areas of the project, and no civility issues that I see. <B><font color=""green"">SparksBoy </font></B>("
Valley2city,Bellhalla,1,1,2009,"17:00, 3 November 2009",'''Strong Support'''. Massively huge portfolio of contributions. Great answers. My only concern is this: Why did you wait this long for RfA[[?!|‽]]
Aditya,TParis00ap,1,-1,2009,"18:21, 21 October 2009","'''Support''' A refreshing candidate. (Oh, and please don't feel compelled to reveal your home IP address. It's not needed.)"
Chamal N,Katerenka,1,-1,2009,"18:55, 24 October 2009","'''Support''': Comes down to whether you trust Katerenka or not. I do, so I support. She is a good, helpful editor and is not likely to misuse the tools. I don't see any violation of [[WP:SOCK]], and as [http://en.wikipedia.org/wiki/Wikipedia:Administrators%27_noticeboard/Archive203#Possible_sockpuppet.3F this] says ArbCom had been informed about the old and new accounts. Unless ArbCom is covering up any unconstructive edits made with a previous account (in which case I really don't see any point in holding RFAs or anything else anymore ;)), that is good enough for me. ≈&nbsp;"
ZabMilenko,Nosleep,-1,-1,2009,"11:18, 28 July 2009",'''Oppose'''.  Needs more [[WP:DGAF]].  Unimpressed with [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:WikiProject_Lost&diff=prev&oldid=294662144][http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:WikiProject_Cycling&diff=prev&oldid=300812618][http://en.wikipedia.org/w/index.php?title=Wikipedia:Redirects_for_discussion/Log/2009_July_8&diff=prev&oldid=302421238].  Unsure about [http://en.wikipedia.org/w/index.php?title=Wikipedia:Admin_coaching/Requests_for_Coaching&diff=prev&oldid=298236723].  '''
Cubs197,Killiondude,1,1,2009,"04:29, 3 August 2009","I know Killiondude from IRC, Wikipedia, really anywhere, he's very nice, and understands policy and guidelines very well. Good luck."
Dank,Nosleep,-1,-1,2009,"12:51, 27 July 2009","Nothing jumps out at me as a stopper in a future RFA, but I am more in sympathy with the opposition than the supporters here.  Regarding doing all your editing away from home, I don't mind if admins do some of their editing in public places, but I'd rather that admins not do all of their editing that way. - Dank ("
Little Mountain 5,CactusWriter,1,1,2009,"22:19, 26 May 2009",'''Support''' No reason not to. '''''
Until It Sleeps alternate,Maunus,1,1,2009,"15:40, 12 August 2009","'''Support''' Level-headed editor. Also per Keepscases' oppose over a userbox... '''<font face=""Segoe Print""><font color=blue>"
Kuyabribri,Gaia Octavia Agrippa,0,-1,2009,"21:22, 5 May 2009","'''Neutral.''' I've come across Gaia a few times in her Wikignoming and appreciate her contributions; however, I am largely unimpressed with her answers to the questions. <span style=""color:#808080"">"
Skomorokh,Mifter,0,1,2009,"23:13, 30 May 2009","I haven't reviewed the candidate's contributions fully, but I am concerned that their talkpage contributions ([[User_talk:Mifter|editor]], [http://en.wikipedia.org/w/index.php?title=Special:Contributions&offset=20080310213427&limit=500&contribs=user&target=Mifter&namespace=1 article], [http://en.wikipedia.org/w/index.php?title=Special:Contributions&limit=500&contribs=user&target=Mifter&namespace=5 project], [http://en.wikipedia.org/w/index.php?title=Special:Contributions&limit=500&contribs=user&target=Mifter&namespace=3 user]) show almost no experience in editorial discussions. For an editor who has been active for over a year, that is quite unusual. How are we to assess Mifter's judgement with so little to go on?"
Alan16,Chamal N,-1,1,2009,"17:59, 18 August 2009","'''Oppose''' - Basically as above. The answer to question five seems very clumsy and shows a lack of understanding of a very important part of Wikipedia. In my opinion, these are the things admins should know to a tee."
A Nobody,Polargeo,1,-1,2009,"00:49, 18 December 2009","'''Support''' per [[User:A_Nobody/RfA#RfA_Standards]] as [http://en.wikipedia.org/w/index.php?title=Wikipedia:Miscellany_for_deletion/User:Dream_Focus&diff=321991201&oldid=321975782 this argument] was reasonable and consistent with how the discussion closed, a glance at [[User:Polargeo#Contributions_to_Wikipedia]] reveals that the candidate contributed to articles including at least one GA (good job!), the candidate has been editing for nearly a year and has amassed over 4,000 total edits, the candidate has Autoreviewer and Rollback (someone trusts him!), and candidate has never been even accidentally blocked!  Best, --"
Graeme Bartlett,RuleOfThe9th,-1,-1,2009,"12:12, 26 September 2009","You don't need to be an admin to do what you have suggested.  Projects can be proposed, created and got up to speed without any admin assistance, so you are free to recruit members and get going.  Also if you spot activity that is not really vandalism, you are welcome to add comments to the [[WP:AIV]] board or even remove nominations if they are clearly wrong, and you can talk to the people involved.  Admin privileges are not needed to do this."
WOSlinker,J04n,-1,-1,2009,"22:14, 5 September 2009",'''Oppose''' Would like to see more edits in the Wikipedia namespace (other than [[Wikipedia:Disambiguation pages with links]]). --
Peter Damian,Pastor Theo,-1,1,2009,"18:12, 3 July 2009","'''Oppose''' - very sorry but there are a number of reasons. Lack of awareness of an important issue that is tearing the community apart ('vested contributors' is a pejorative term applied to many content contributors - I have been called that a few times). Apparently thinking that being 'nice' is more important than doing what is right.  Sometimes severe criticism is needed.  And, no more 'self appointed civility police'.  Again, I am sorry about this as you seem a very decent person."
Sarah,Tango,-1,-1,2009,"13:03, 13 October 2009","I wasn't going to bother opposing due to the overwhelming numbers but since Tango wants this to continue I will make a comment. My impression of Tango has been as a user who has trouble accepting feedback and opinions when those opinions conflict with his own and his responses on this page are pretty consistent with what I have noticed in the past. There was an incident at [[Wikipedia:Administrators%27_noticeboard/IncidentArchive163#Goa_Inquisition|IncidentArchive163#Goa_Inquisition]] where Tango expressed some very similar opinions and attitudes to what he has said here on the issue of acting when ""involved"". Various people tried to tell him that revert warring with admin rollback and then protecting the article on his preferred version and threatening to block users he'd just been edit warring against is really not appropriate. As Dmcdevit said at the time: ""This isn't something we can agree to disagree about; this is about sound administrative judgment, which, as long as you defend any of those actions, I must conclude that you lack"" and ""I am absolutely flabbergasted that you seem to see no difference between ""threatening to block people for incivility"" and threatening to block people you just reverted for incivility. That is not simply enforcement of policy; that is out of bounds."" Sure, this was a long time ago but Tango's comments about blocking MONGO etc certainly give the impression that even after all the endless discussions, with two years of experience, the arbitration case etc, he still fails to ""get it"", that his approach to adminship still hasn't changed one little bit and that he is still out-of-whack with where community attitudes and standards have been for a very long time. I understand RFA can be very stressful and upsetting but I feel his responses on this RFA show that he's simply not suited to adminship and I think it would be a very bad idea (for Tango as well as the community) to return the admin tools to this user."
Hiberniantears,James Frankcom,1,-1,2009,"18:52, 29 December 2009","'''Anyone who doesn't support James Frankcom for administrator does not understand the role of an administrator'''. JF has thousands of edits massively skewed toward building the content and improving the credibility of the encyclopedia. That, in a nutshell, is the only reason any of us should be here in the first place. He has been here since 2005, and thus proves he sees this as a long term intellectual commitment. He has never been blocked, thus proving he understands the norms of responsible behavior within the project. Most importantly, he's made no effort to do the traditional admin ass kissing campaign in preparation for an RfA, thus proving he is genuinely seeking a few extra buttons to do a few extra things that will inevitably help build the encyclopedia. Show the man some respect."
Res2216firestar,Chamal N,1,1,2009,"18:48, 20 August 2009",'''Support''' No problems that I can see.--
JamieS93,Kww,1,-1,2009,"00:37, 10 October 2009","'''Support''' I agree with harej. I knew that Kww had issues in the past, although the details missed me. His acceptance statement and Q3 laid out the past conflicts very nicely, and I appreciate the simple open honesty about it. He's learned from mistakes, and to put it into perspective, the two main incidents happened a long time ago (the first in late 2007, and the second in May 2008). That's plenty of time for one to learn and prove themselves through positive contribs and good judgement. Kww has accomplished just that."
Wisdom89,Neurolysis,-1,-1,2009,"20:51, 6 April 2009","'''Oppose''' - I came here thinking that I would support, but as most RfA denizens know I am stringent, and a stickler, when it comes to UAA. I don't have the time right now to provide the actual diffs (I can do it later), but I am opposing on the grounds that Neuro thinks UAA is the proper venue to report and block suspected role accounts, or usernames that are actual entities, such as bands or companies. It is much more appropriate to kindly assert or instruct rather than hardblocking."
A Nobody,Msgj,1,1,2009,"01:24, 19 February 2009","'''Support''' as candidate meets [[User:A_Nobody#RfA_Standards]] by having barnstars on userpage, no blocks, and due to no memorable negative interactions elsewhere.  Wow, unanimous so far?  Is that rare?  Sincerely, --"
Kablammo,Ronhjones,1,1,2009,"20:57, 22 November 2009",'''Support''' A competent and mature contributor of content.  As for all the automated vandalism reverts  — thank you. It seems no good deed goes unpunished.
Neurolysis,Admiral Norton,1,1,2009,"19:58, 28 February 2009","'''Support''' - Seems good, not found any major issues so far. <font face=""Trebuchet MS""><b>&mdash;&nbsp;"
OlEnglish,Maedin,1,1,2009,"17:58, 21 August 2009","'''Support'''. Why not? She seems intelligent, amicable, and experienced. Should make a fine admin. --"
Abecedare,The ed17,1,1,2009,"22:50, 25 September 2009",'''Support''' Great content contributions and no behavioral concerns. Hope you enjoy the additional mop duties.
MindstormsKid,PeterSymonds,1,1,2009,"16:50, 21 January 2009",'''Can I have your password?''' ≈ '''
Acalamari,Amalthea,1,1,2009,"18:41, 14 February 2009","Strongly: I've interacted with Amalthea on more than one occasion, and my interactions have always been positive. Amalthea is an excellent editor, is a good voice in discussion, and a friendly person. Had I been more aware of them being interested in becoming an admin, I would have been a nominator."
Deville,Malik Shabazz,1,1,2009,"17:35, 24 October 2009",'''Support'''.  Excellent candidate --
Stifle,Drilnoth,1,1,2009,"14:32, 9 April 2009",Seems fine.
Anonymous Dissident,Cryptic C62,-1,-1,2009,"10:52, 3 March 2009","I'm sorry, but CSD is the main area you refer to in the first question, and I really can't see enough activity there to support your adminship. Consider reapplying in several months time when you have more experience in this area and others relating to the tools, and I know I'll give pause to re-consider. &mdash;<strong>"
SoWhy,Polargeo,0,-1,2009,"14:17, 21 December 2009","'''Neutral''' I think Polargeo is a great editor who has their heart in the right spot and wish to help the project. I also think that 4000 edits are plenty for adminship and that their editing itself is solid. What stops me from supporting is that there is not enough activity by the candidate in the areas they wish to work in as well as temperament issues cited by those opposing. While I don't think those problems warrant opposition, they are hard to ignore. I'd advise the candidate to work a few more months, especially in the areas they want to work as an admin in and then return to RFA after the concerns mentioned have been rectified or are well in the past. Regards '''"
Dylan620,ZooFari,1,-1,2009,"21:30, 4 October 2009",Seeing you around leaves me with a good impression. --'''
DGG,Enigmaman,1,1,2009,"01:51, 9 June 2009","'''Support''' I opposed the first RfA because of lack of depth with policy--an objection no longer the least relevant. I supported the second, in part because he handled the situation as well as a person could in the circumstances. Cerrtainlu I  support now, on the basis of present work and understanding of WP. '''"
Abce2,MacMed,-1,-1,2009,"03:48, 28 August 2009","'''Oppose''' Two things. One, I would like any canadate to have year round experiance editing, and 2, admins are usually conflict resolvers, so not having experianced one, as you said on Q3, is also a factor in my oppose.[[User:Abce2|<font face=""Fantasy"" color=""#3366FF"">Abce2</font>]]|<small>[[User Talk:Abce2|<font face=""Verdana"" color=""#0099AA"">''Aww nuts!''</font>]]"
Tiggerjay,Killiondude,1,1,2009,"04:31, 9 August 2009","'''Support''' great work to date, expect even more..."
Mikhailov Kusserow,Franamax,1,1,2009,"10:02, 5 November 2009",[[File:Yes_check.svg|20px]]&nbsp;'''{{{1|Support}}}''' Good Luck. —
A Nobody,S@bre,0,1,2009,"17:54, 13 February 2009","Switched from ""weak oppose"" above per [[User_talk:A_Nobody#re:RfA]].  The candidate's reaction was mature and well-put and given the reasons for supporting mentioned in my oppose above are enough that I can consider a change of stance accordingly.  Good luck!  Sincerely, --"
Staffwaterboy,Ged UK,1,1,2009,"22:18, 18 March 2009","'''Support''' Would make a great sysop and is very useful towards wikipedia. [[User:Staffwaterboy|<b><span style=""color:red"">Staffwaterboy</span></b>]] [[User_talk:Staffwaterboy|<sup>Critique Me</sup>]] [[User:Staffwaterboy/guestbook|<sup>Guestbook</sup>]]"
,Llampadari,-1,-1,2009,,
Majorly,Neurolysis,1,-1,2009,"00:41, 7 April 2009",<s>Too tall</s><s>Too young</s> '''
Benjiboi,Cool3,1,1,2009,"22:50, 23 June 2009",'''Support''' Level-headed and all signs indicate a good content creator. We need more of this.
iMatthew,Beeblebrox,-1,-1,2009,"18:26, 22 May 2009","'''Oppose''' I don't have a problem with the diff Pedro brought up, so much as I have a problem with the unnecessary drama that will come if you, as an administrator, repeat that kind of comment. I also think you need more experience with articles. Get some content, whatever it may be, featured or good, and you'd probably have a better shot at passing next time. <small><span style=""border:1px solid #960018;padding:1px;"">&nbsp;"
Davewild,Climie.ca,1,1,2009,"08:06, 5 January 2009","'''Support''' Everything looks good, see nothing that suggests will misuse the tools."
Spinach Monster,Pyfan,-1,-1,2009,"22:55, 22 February 2009","'''Weak Oppose''' Well intentioned, but not experienced enough."
Deb,Closedmouth,1,1,2009,"11:30, 8 April 2009",'''Support''' - no issues.
CadenS,Itsmejudith,1,-1,2009,"07:38, 17 January 2009","'''Support'''. <font face=""Verdana"">"
SoWhy,Dendodge,-1,-1,2009,"20:53, 31 August 2009","'''Oppose''' The candidate wants to work in deletion areas, especially CSD but has almost no record there and the few examples I found were less than thrilling. For example, he tagged [[The Beatles Complete on Ukulele]] for A7 ''after'' I had declined the same tag previously, which means that he either did not review the history or deliberately wanted to find an admin who will ignore the previous decision (a wish that was, unfortunately, granted). Both interpretations are not exactly good ones. His taggings also include a foreign-language article ([[La Macachuera]]) as G2. Since his last RFA, the candidate has participated in exactly three XFDs and has requested speedy deletion eleven times, five of which were G7s, one was U1, two were incorrect (see above), one was a correct A7 and two were F8s (duplicate on Commons). As such, there is nothing to indicate that this candidate can be trusted with the delete button, which is especially problematic as he indicated to want to work in exactly that area. I came here expecting to support or at least neutral but I cannot overlook this lack of activity or knowledge in that area. Regards '''"
Hersfold,Ottava Rima,-1,-1,2009,"02:01, 3 April 2009","'''Oppose'''. I don't see much of you, but usually when I do you come across to me as abrasive and quick to judge, as has been stated repeatedly above. I don't feel as though I can support you. [[User:Hersfold|'''''<em style=""font-family:Bradley Hand ITC;color:blue"">Hers</em><em style=""font-family:Bradley Hand ITC;color:gold"">fold</em>''''']] <sup>([[User:Hersfold/t|t]]/"
Unionhawk,7,1,-1,2009,"15:09, 20 August 2009","'''Support''' - my contacts with 7 have been good, and my contributions concerns are gone, looking at my own edit history...--"
John Vandenberg,Gordonrox24,0,-1,2009,"13:04, 5 August 2009","I've seen a few questionable patrolling actions, but my main concern is lack of article development work.  Your NASCAR articles are mostly stubs or even sub-stubs.  I'm awaiting answers to the questions. <span style=""font-variant:small-caps"">"
PhilKnight,Jafeluv,1,1,2009,"20:44, 3 September 2009",'''Support''' - trustworthy editor.
OlEnglish,Basket of Puppies,-1,-1,2009,"08:38, 7 December 2009",'''Oppose''' Seems a little too eager for the bit in my tastes. And just not that confident in his experience level. --
Garden,7,0,-1,2009,"10:27, 16 August 2009","I'm worried whether giving the mop to someone who comes across as deletionist while thy have little article experience would be a wise idea. <small><span style=""border:2px solid #999933;"">"
Kmweber,Polargeo,-1,-1,2009,"01:54, 17 December 2009",'''Strongest possible oppose'''
Aitias,Valley2city,1,1,2009,"19:49, 1 March 2009","'''Support''' Looks good to me. — <small><b><span style=""border:1px solid #20406F;padding:1px 3px;font-family:Verdana,sans-serif;"">"
Keepscases,WereSpielChequers,1,1,2009,"18:28, 9 February 2009",'''Strongest Possible Support'''
Mkdw,Ronhjones,1,1,2009,"22:22, 22 November 2009",'''Support''' I have always supported the preference of looking at the quality of work rather than direct edit count. I agree with the work this editors does and adminship privileges would serve both him and Wikipedia.
Dougweller,Maunus,1,1,2009,"05:53, 13 August 2009","'''Support''' I've been hoping that Maunus would be nominated - sure, he has some rough edges, but so do most of us at timesm and Maunus clearly understands both editing and policy and as Deville says above can think things through."
Ponyo,The ed17,1,1,2009,"13:50, 23 September 2009",'''Support''' Thoughtful answers and a history of constructive edits; ed will be a great addition to the admin crew. --
hmwith,Tnxman307,1,1,2009,"20:20, 11 March 2009","'''Support''' No qualms here. Good luck! :) '''<font face=""times new roman"">"
Ottava Rima,Nja247,1,1,2009,"19:12, 9 February 2009","'''Support''' - I was originally going to either lean oppose or go neutral until I read your definition of ""uninvolved"" and ""involved"". You answered in a manner that, if you actually live up to it, would be one of the most important things needed in an admin. If only you could teach the rest of them. : P"
Seivad,Willking1979,1,-1,2009,"19:23, 26 May 2009",'''Support''' Good vandal fighter.
Garden,RayAYang,-1,-1,2009,"13:58, 12 October 2009","The episode Black Kite brings up does not instil confidence in me.  <small><span style=""border:2px solid #333333;"">"
Gwen Gale,MZMcBride,1,1,2009,"13:00, 30 August 2009","'''Support''', Ironholds' thoughts on this are close to my own."
Ryan Postlethwaite,J04n,1,-1,2009,"00:02, 5 September 2009",'''Support''' - J04n is a fantastic content contributor and all I want to see is some admin related experience which he(?) has from contributing to various deletion discussions. I'm sure he'll be fine with the buttons. '''
Jayen466,Shubinator,1,1,2009,"16:47, 24 December 2009","'''Support''' Good DYK work. --'''<font color=""#0000FF"">"
Secret,PeterSymonds,1,1,2009,"13:29, 21 January 2009",
Ponyo,Materialscientist,1,1,2009,"15:52, 21 October 2009",'''Support''' – excellent contributor with well thought out answers. The extra buttons will enhance his abilility to contribute to WP. --
Iamawesome800,RegentsPark,1,1,2009,"23:06, 26 January 2009","'''Beat the nom''' Yes, looks solid, and Pedro's neutral reason although reasonable, isn't big enough for a neutral or oppose. --<!-- BEGIN SIGNATURE -->'''"
George The Dragon,MZMcBride,1,-1,2009,"12:21, 8 April 2009",'''Support''' as deletion of secret pages probably annoyed a few kids enough to keep them off Wiki. Woohoo! '''
Aquillion,Jarry1250,1,1,2009,"14:48, 18 June 2009",'''Support''' per above. --
Mayalld,Synergy,1,-1,2009,"09:31, 14 April 2009","'''Strong Support''' sterling work at [[WP:SPI]], and it is clear that he has taken on board the issues that scuppered previous RfA's, and eradicated the problems. No problem whatsoever here."
hmwith,Mikaey,1,1,2009,"14:56, 1 July 2009","'''Support''' Looks fine to me. '''<font face=""times new roman"">"
Riana,Franamax,1,1,2009,"15:32, 5 November 2009",Seen him around doing the right thing and not breaking stuff. IMHO the opposes are only peripherally related to run-of-the-mill administrative work. ~
Phantomsteve,Tinucherian,1,1,2009,"16:33, 14 October 2009",'''Support''' Seems to be an ideal candidate for adminship. -- '''
ArcAngel,Until It Sleeps,-1,-1,2009,"08:04, 25 August 2009","'''Oppose''' for using automatic tools as though they were the way of life here on WP.  Sorry, but you don't have the qualities I look for in an admin.  I want to see much more than a point-and-clicker."
Frank,Wiki Greek Basketball,-1,-1,2009,"02:57, 23 December 2009","'''Oppose''' - Candidate's temperament [http://en.wikipedia.org/w/index.php?title=User_talk:Zagalejo&diff=333431391&oldid=333431078 isn't] [http://en.wikipedia.org/w/index.php?title=User_talk:Zagalejo&diff=333432062&oldid=333431391 suitable] [http://en.wikipedia.org/w/index.php?title=User_talk:Wiki_Greek_Basketball&diff=333433315&oldid=333432635 for adminship]. <small><span style=""padding:2px;border:1px solid #000000"">"
Gmaxwell,MZMcBride,1,1,2009,"20:43, 27 August 2009","'''Support'''. That anyone would be foolish enough to accept adminship is reason enough to question their judgement. However, MZM's commitment and dedication to doing what is right are almost impossible to dispute and his recent activity demonstrates that he still has the skills required to cooperate with others. --"
Themfromspace,Ged UK,1,1,2009,"14:50, 16 March 2009","'''Support''' Your answer to my question was a little lackluster, but we both respect the same spirit of the OR policy.  Everything else that you've done more than makes up for it. '''"
SluggoOne,Tango,-1,-1,2009,"02:19, 13 October 2009","<s>'''Oppose'''. Was unanimously desysopped (nine to zero), and seemed to acknowledge (""please oppose this RFA"") that he doesn't meet and doesn't respect the standards he's going to be held to. [[User:SluggoOne|<font color=""#408080"" face=""Garamond"">'''Sluggo'''</font>]] &#124; [[User talk:SluggoOne|<font color=""#337B16"" face=""Garamond"">Talk</font>]] 05:38, 12 October 2009 (UTC)</s> Changing to '''Strong Oppose''' per below. User's refusal to read, coupled with a pretty blatant violation of [[WP:CIVIL]], coupled with a tried-and-not-true accusation of bad faith on my part (and, apparently, on the part of the several dozen other opposers) suggests a scorched earth approach."
Aditya,OlEnglish,1,1,2009,"09:30, 19 September 2009",'''Support''' Positive interactions + enough clue
Keepscases,Dumelow,1,1,2009,"15:10, 26 October 2009",'''Support''' This may be unanimous.
Garden,Mlaffs,1,1,2009,"21:29, 24 June 2009",Can't see anything that would make me oppose.  Good luck! '''
Juliancolton,Timmeh,1,-1,2009,"19:22, 27 September 2009",[[User:Juliancolton/RfA rationale|Support]] - Textbook case of an editor who may not have been quite ready last time but took a few months to improve and is now fully capable of pushing ye olde mop. Good luck. –'''
Calton,Timmeh,1,-1,2009,"16:33, 23 June 2009",'''Support'''. Opposes seem mostly frivolous. --
Spitfire,Arbiteroftruth,0,-1,2009,"14:59, 1 July 2009","'''Neutral''' To many strong points have been drawn up in the oppose section for me to support, whilst many of the opposing points are admittedly weak, there are some strong ones, and so I feel I cannot support, I hope that if this RfA fails you reapply in the future, after, as hmwith has said, you address the concerns,"
Keegan,Billinghurst,1,1,2009,"05:50, 30 May 2009","Yes, please."
