SRC,TGT,VOT,RES,YEA,DAT,TXT
NSLE,Richard Arthur Norton (1958- ),-1,-1,2005,"04:26, 23 December 2005","'''Oppose''', inexperience shows when he tried to list his self-nom - check [[WP:RFA]] history. <font color=""darkred"">"
MacGyverMagic,Kappa,1,-1,2005,,
Radman1,Alkivar,1,1,2005,"05:10, 3 November 2005","'''Support''', go fish.  &mdash;"
TheoClarke,Oven Fresh,-1,1,2005,"10:08, 21 May 2005",Weak Oppose.  I am just not comfortable with the tone of some of Oven Fresh's interactions with other editors.  I think that he is still on the steep slope of the learning curve and gaining speed so I expect to be happy to support a few months from now. This sentence is a speculation so should be regarded as such: I think that the source of the discomforting behaviour may be impulsiveness. --
Cryptic,Staxringold,-1,-1,2005,"17:49, 28 November 2005",Per Cleared as filed.  Someone who can't tell the difference between vandalism and a content dispute should not have a rollback button. &mdash;
SlimVirgin,Zscout370,1,1,2005,,"'''Support'''. I've worked with Zach on a couple of articles. He shows a lot of commonsense, is enthusiastic, works hard, and explains what he's doing on talk pages. He's a good editor and he'll make a responsible admin."
Geogre,Bumm13,1,1,2005,"22:52, 18 Mar 2005",Obviously yes.
FCYTravis,TenOfAllTrades,1,1,2005,"06:20, 18 Jun 2005",'''Support''' - I can't say it better than those who came before.
Kingturtle,Wilfried Derksen,1,1,2005,"15:43, 14 Apr 2005",support.
DakotaKahn,KnowledgeOfSelf,1,1,2005,"21:51, 24 December 2005","'''Support'''.Good contribs, he's ready for more tools.--"
Func,Rick Block,1,1,2005,"20:11, 14 August 2005","'''Support'''. What can I say, other than ''lots of edits, not an admin....'' ;-)"
Deathphoenix,Thorpe,1,1,2005,"15:53, 28 December 2005",'''Dirty wet mop support'''. A good judge of articles that need to be deleted and obviously shows a desire for janitorial tasks. --[[User:Deathphoenix|D]][[Wikipedia:Esperanza|'''e''']]
Kirill Lokshin,Wikibofh,1,1,2005,"01:20, 8 October 2005",'''Support'''.
Yodakii,Ramallite,1,1,2005,"01:34, 2 November 2005",'''Support''' --
Stirling Newberry,Bluemoose,1,1,2005,"05:27, 19 July 2005",'''Support''' Have a mop already.
Mirv,Uncle G,1,-1,2005,"19:28, 11 Apr 2005",&mdash;
Giano,DrBob,1,1,2005,"21:51, 5 November 2005","'''Support''':Support:  DrBob is doing a valuable job here, but admin. powers are not needed for him to continue in his sterling work, but they seem to be given on request now, so why not.  He has to be better than some of the others, and his edits are at least sensible and useful."
Jonathunder,SamuelWantman,1,1,2005,"14:34, 22 December 2005",'''Support''' in appreciation of his contributions.
Blackcap,Musical Linguist,1,1,2005,"23:01, 21 November 2005","'''Support.''' Nothing more to say at this point. Good luck, Ann."
Asbestos,SWD316,-1,-1,2005,"21:28, 19 December 2005","'''Oppose''', because adminship shoudl be ""no big deal"". This user took it all too personally, resulting in his infamous outburst. I urge you to think of the good things you can do on wikipedia without the need for admin tools. They're just a bunch of tools that make some things simpler, after all. &mdash; [[User:Asbestos|Asbestos]] | [[User talk:Asbestos|<FONT COLOR=""#808080"">Talk </FONT>]]"
Jfdwolff,Briangotts,1,1,2005,"13:55, 8 August 2005","'''S'''upport. Focused on good content, polite, sensible."
Gator1,BorgHunter,1,1,2005,"16:29, 13 December 2005",'''Support''' looks good to me.
Jguk,Arcadian,-1,1,2005,"21:22, 16 May 2005",
Youngamerican,Capitalistroadster,1,1,2005,"17:18, 8 November 2005",'''Support'''. duh.
Hermione1980,Nandesuka,1,1,2005,"23:49, 12 September 2005","'''Support'''. What can I say? I was [http://en.wikipedia.org/w/index.php?title=User_talk%3AHermione1980&diff=23129829&oldid=23126160 coerced] into it!!11!!1 Seriously, Nandesuka seems like a good contributor and I'm happy to support him."
Func,Jtkiefer,1,1,2005,"03:07, 24 August 2005","'''Support''', I've seen good work, and as per Mindspillage."
Carbonite,TShilo12,1,1,2005,"02:45, 6 December 2005",'''Support'''. Seems to be quite reasonable and mop-worthy.
FayssalF,Bmicomp,1,1,2005,,"'''Support'''. With much edits in a very short time that are very varied and of course because of your nature to combat vandalism and the mastering of the Spanish language (that can be useful if you would help in translations), I have no doubts about my vote. --"
Rje,Tregoweth,1,1,2005,"01:33, 14 October 2005","'''Support''', although I am not sure why it took so long."
TShilo12,Sasquatch,1,1,2005,,'''Support''' friendly editor with a penchant for housekeeping.  :-p
JoJan,Hashar,1,1,2005,"08:13, 18 July 2005",'''Support''' - he gets my full support
DarthVader,Walter,1,-1,2005,"09:32, 24 December 2005",'''Support'''. [[User:Sam Korn|Sam Korn]] summed it up well.
Thatdog,Purplefeltangel2,1,-1,2005,"15:23, 23 October 2005",'''Support'''.  I believe Purplefeltangel has learned from her mistakes and that they do not negate her overwhelming number of good contributions.
AYArktos,Longhair,1,1,2005,"08:33, 25 July 2005",'''Support'''--
Pmanderson,Jitse Niesen,1,1,2005,"20:08, 12 August 2005",'''Support'''
The Singing Badger,Alabamaboy,1,1,2005,"17:49, 24 October 2005",'''Support'''. Seems like a thoroughly pleasant chap.
Interiot,BD2412,1,1,2005,"02:49, 6 December 2005","'''Support'''.  I wrote a [http://faleg.org/cgi-bin/wannabe_kate crummy alternative to Kate's tool].  Somebody used it on BD2412.  It turns out that BD2412's edit history (via Special:Contributions) is literally a 20MB download.  Good enough for a pile-on, I say.  --"
Mindspillage,Awolf002,1,1,2005,"20:19, 4 December 2005","'''Support''' as per DS1953's comments, and my own expansion upon them."
RN,Mike Rosoft,1,1,2005,"07:37, 30 December 2005",<small>
David Gerard,RN,1,1,2005,"09:38, 8 October 2005",
El C,Zscout370,1,1,2005,"03:35, 8 August 2005","Never heard of him, therefore, I '''support'''!"
Ral315,Zscout370,1,1,2005,,"'''Support'''.  <font color=""red"">"
Starblind,Cdc,1,1,2005,,Quite a good editor.  Support.
Gene s,Pyrop,-1,-1,2005,"06:01, 29 Dec 2004",Second Kingturtle. Pyrop needs more experience. --
Aranda56,The Land,1,1,2005,"00:53, 7 December 2005",'''Support''' --
Doc glasgow,Deathphoenix,1,1,2005,"10:22, 23 December 2005",'''Support''' with fire --
Ugen64,Brian0918,1,1,2005,"23:32, 28 Feb 2005",Support.
Acetic Acid,AlbertR,-1,-1,2005,,'''Oppose''' per Carbonite. Will support in two more months. One suggestion for the future - please use edit summaries more frequently. It helps the RC Patrollers out a lot. [[User Talk:Acetic Acid|<font color=00CD00>Acetic</font>]][[User:Acetic_Acid/Gifts_and_Awards|<font color=FFFFFF>'</font>]]<sup><font color=FF8247>
Freestylefrappe,Malathion,1,1,2005,,'''Support'''.
Zzyzx11,23skidoo,1,1,2005,"23:48, 30 September 2005",'''Support''' Very good contributor.
Private Butcher,Alphax,-1,-1,2005,"19:08, 17 October 2005",'''Oppose''' per reasons given before.
Merovingian,Rholton,1,1,2005,,
Gamaliel,R. fiend,1,1,2005,"05:42, 15 September 2005",'''Support'''. Sometimes you've got to be cruel to be kind.
Thryduulf,Evilphoenix,1,1,2005,"13:06, 7 October 2005",'''Support''' without any witty comments.
Colin Kimbrell,Gurubrahma,1,1,2005,"08:08, 3 December 2005","'''Support'''.  Good vandal fighter, good contributor. -"
Lulu of the Lotus-Eaters,Musical Linguist,1,1,2005,"05:18, 15 November 2005","'''Strong support'''. My first experience with Ann was rather conflictual.  But since that time, I have interacted very positively with her, and she entirely rose above any prior dispute.  She shows an ability to edit professionally and promote NPOV."
Sj,Slambo,1,1,2005,"10:26, 24 Mar 2005",Excellent participant in writing contests :)
Essjay,Sjakkalle,1,1,2005,,'''Support'''.--
Duk,Seabhcan,1,1,2005,"16:06, 3 Jun 2005",'''Support'''--
Plato,SlimVirgin,1,1,2005,"11:09, 19 Mar 2005",Support--
AllyUnion,Improv,1,1,2005,"17:29, 13 Feb 2005",
RoyBoy,Mel Etitis,1,1,2005,"15:50, 31 Mar 2005",'''Strong Support''' after reading his [[User:Mel_Etitis#My_attitudes_to_Wikipedia_.28an_excuse_for_some_moans.29|attitudes_to_Wikipedia]]. - [[User:RoyBoy|Roy]][[User talk:RoyBoy|'''Boy''']] <sup>
Mustafaa,Garzo,1,1,2005,"11:41, 18 October 2005","'''Support''', of course. -"
Encyclopedist,Enochlau,1,1,2005,"22:58, 27 November 2005","'''Support''' <font color=""black"">'''[[Wikipedia:Esperanza|Э]]'''"
Nickptar,V. Molotov,1,-1,2005,"22:35, 19 September 2005","'''Support'''. Dealt with well before, really like him, thought about nominating him myself. ~~ '''"
Bhadani,Demi,1,1,2005,"16:35, 19 November 2005",'''Support''': --
RN,Marianocecowski,1,1,2005,"02:35, 24 August 2005","'''Support''' - but most edits are very minor, and sometimes doesn't use edit summeries, and often when the candidate does the edit summery isn't that good, such as ""major edits"" instead of attempting to explain edits.  That said would make a good admin most definately --<small>"
Xoloz,SWD316,-1,-1,2005,"22:20, 16 December 2005","'''Oppose''' per the thorough vote of howcheng.  The corruption of the previous vote is unfortunate, but this user needs more experience and would have been better advised to have delayed this re-nomination. (I realize he didn't self-nom, but it might have been wise to have declined Nlu's generous offer.)"
BD2412,Friday,1,1,2005,"05:22, 4 October 2005","'''Support'''. I can't believe I'm the first one to say ""thank God it's Friday"". --"
elpincha,Pablo-flores,1,1,2005,,'''Support''' -
Ghirlandajo,Garykirk,-1,-1,2005,"14:12, 25 November 2005",'''Oppose'''. He needs to do more editing before requesting for adminship. 271 edits is not enough. --
Rogerd,Pamri,1,1,2005,"23:03, 1 November 2005",'''Support''' --
Asbestos,Rama,1,1,2005,"23:12, 28 Apr 2005",Generally appears to be a solid contributor. &mdash;
Tjc,Mel Etitis,1,1,2005,"02:06, 4 Apr 2005","'''Support''' Positive, upbeat, and I'm confident he'll be a circumspect admin"
Xoloz,Guanaco,-1,-1,2005,"07:38, 13 November 2005","'''Strong Oppose''' per Ambi.  Rogue admins are an increasing problem, and readminning this editor would send a very bad message.  Simply too little to gain, too much to lose."
Phase1,EdwinHJ,-1,1,2005,"18:26, 20 December 2005","'''Oppose''' Edwin accused me of copyright violation on [[December 17]] [[2005]] (when his adminship must have seemed in the bag). His belligerent reaction to my explanation for this uploading of an image of former South African president [[P.W. Botha]] &mdash; see [[User_talk:Phase1]] ''Copyright violation'' and [[Talk:Pieter_Willem_Botha]] &mdash; leads me to fear that he is likely to abuse his new-found powers.[[User:Phase1|Phase1]] 15:13, 20 December 2005 (UTC) In another somewhat idiosyncratic judgment, Edwin has advocated on December 18 moving the [[Pieter Willem Botha]] article to '''PW Botha''' and thus seems unaware of the workings of the wiki ""re-direct"" system."
Johann Wolfgang,Egil,1,1,2005,"18:36, 2 November 2005",'''Support'''
Jishacj,Bhadani,1,1,2005,"08:33, 11 September 2005",'''Support'''
Radiant!,K1Bond007,1,1,2005,,"Three in a row, ah, it's one of those days, isn't it? :)"
Golbez,Guanaco,1,-1,2005,"21:40, 12 November 2005",'''Ground floor.''' --
Sango123,KnowledgeOfSelf,1,1,2005,"23:37, 24 December 2005",'''Support''' - Definitely.
Splash,Jredmond,1,1,2005,"23:40, 10 July 2005",'''Support''' a clear-and-present admin-in-waiting. -
Bratsche,Schissel,1,1,2005,,'''Support'''. I believe you are ready for the responsibilities of administrator.
Spangineer,Linuxbeak,1,1,2005,,"'''Support''', seems like a quality user, and the opposition due to the CAP blanking is IMO <s>ridiculous</s> unfair. --"
Dragons flight,Rogerd,0,-1,2005,"20:26, 23 September 2005","'''Neutral''' As with Journalist, the lack of participation on talk and community pages makes me uneasy.  In reviewing a selection of the few changess you have made in the Talk and Wikipedia spaces, I don't see any problems, but it give me little basis for judging whether you are well-acquainted with policy and community norms.  Unless I miss my guess, I suspect you are here basically because you want a rollback button?  If I could give you just that option, I wouldn't hesitate, but there is more to the mop and the bucket than that.  As an admin, people may approach you to deal with vandals and explain policy.  Are you going to be comfortable/equipped to do that?"
Kingturtle,Wwoods,1,1,2005,"05:36, 10 Apr 2005",support.
Anárion,Vaoverland,1,1,2005,"02:21, 2 Mar 2005",
Nightstallion,Gurubrahma,1,1,2005,"21:21, 29 November 2005",'''Support''' per all of the above. [[Image:Flag of Austria.svg|15px]]
Wezzo,Maltesedog,0,-1,2005,"21:56, 11 December 2005",'''Neutral''' Would support in a month or so assuming more usage of edit summaries! :-) -
SWAdair,Marine 69-71,1,1,2005,"05:42, 25 May 2005",'''Support'''.  Agree with comments by Mindspillage (below).
PedanticallySpeaking,Oven Fresh,1,1,2005,,
Sjakkalle,TShilo12,0,1,2005,"07:52, 5 December 2005","'''Neutral'''. The first time I saw Tomer it was on the Administrator's noticeboard making unfair (or at least excessively incivil) attacks at Everyking [http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators%27_noticeboard/Incidents&diff=prev&oldid=18246838] . I also have a certain feeling that Tomer was quite rude towards those he disagreed with. I see some improvement over the past months, but I will prefer to sit this out."
Hall Monitor,NickBush24,1,-1,2005,"21:17, 13 October 2005",<s> '''Support''' </s>.  Excellent contributor.
Shem Daimwood,Sn0wflake,1,1,2005,"01:41, 22 Jun 2005","'''Support'''.  Would do well with the tools, and a great music editor (which seem rare here) to boot."
Haiduc,SamuelWantman,1,1,2005,"16:12, 22 December 2005","'''Support'''. Reasonable, rational, and did not ask for it, which should be a prerequisite for obvious reasons."
BlankVerse,Radiant!,-1,1,2005,"13:44, 31 May 2005","Although I think that [[User:Radiant!|Radiant!]] has been a valuable contributor to the Wikipedia, I have also seen an inclination to rush to judgement on some issues. For the time being, I am not ready to hand him the keys to the Wikipedia mop closet."
NSLE,Izehar,1,1,2005,"03:37, 18 December 2005","He ''is not'' an admin? o.o <font color=""darkred"">"
POY,Ianblair23,1,1,2005,"19:35, 15 November 2005",'''Support''' --
Antandrus,Shanel,1,1,2005,"20:43, 11 December 2005",'''Support'''; good work; at first I even confused her with [[User:Shanes|Shanes]].
FireFox,Wikiacc,1,1,2005,"16:40, 12 October 2005",[[User:FireFox|<font color=black>Fir]][[WP:ESP|<font color=green>e]]
Borisblue,Musical Linguist,1,1,2005,"23:37, 17 November 2005",'''sUPPORT''' aRRGGH STUPID CAPS LOCK
Stevey7788,Zxcvbnm,0,-1,2005,"01:08, 2 September 2005","'''Neutral'''. Pretty good article contributions, does good work, but the [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Zxcvbnm&action=history edit history] of Zxcvbnm's former RfA page shows some recent edit war problems. The former RfA also shows that Zxcvbnm wasn't always too patient, though he never got ""really"" mad. However, his contributions list displays a lot of excellent work that he did on Wikipedia. Anyways, I'm neutral for now, because I don't think his negative side outweighs his positive side. &mdash;"
Lst27,Jni,1,1,2005,"22:42, 14 Jan 2005",
Private Butcher,Thames,1,1,2005,"00:00, 14 October 2005",'''Support'''
TheCustomOfLife,Kappa,-1,-1,2005,,"'''Oppose'''. If there's a balance outside the schools/VFD vote, I would like to see it."
Proto,Cookiecaper,0,-1,2005,"09:20, 28 October 2005",'''Neutral''' til Q 4 below is answered.
Staxringold,Cnwb,1,1,2005,"22:57, 27 November 2005",'''Support'''.
Gamaliel,Seabhcan,1,1,2005,"15:55, 2 Jun 2005",'''Support'''.  Far less qualified candidates on this page are getting twice as much support.  I can't find a good reason not to support this candidate.
Merovingian,Mairi,1,1,2005,"05:25, 2 October 2005",
Starblind,TenOfAllTrades,1,1,2005,,'''Extremely Strong Support'''
Flcelloguy,Mulad,1,1,2005,"17:16, 30 May 2005",'''Strong Support'''- Over 11 ''thousand'' edits?! Two years?! I'm impressed!
FCYTravis,Sn0wflake,1,1,2005,"19:44, 24 Jun 2005",'''Support''' - Strong contributions in all aspects of Wikidom. --
Aranda56,Jacoplane,1,1,2005,"00:35, 19 December 2005",--
Marine 69-71,Brookie,1,1,2005,"18:24, 18 September 2005",'''Strong Support''' Will make a great Administrator and I'm proud to say that he is one of my best friends here in Wikipedia.
Millosh,Guanaco,1,-1,2005,"05:48, 9 Mar 2005",--
Andrevan,Thryduulf,1,1,2005,,
TShilo12,Izehar,1,1,2005,"08:38, 21 December 2005","'''Support''' fo sho.  [[User:TShilo12|Tom]]<font color=""#008000"">[[Wikipedia:Esperanza|e]]</font>"
Alkivar,TenOfAllTrades,1,1,2005,"00:50, 19 Jun 2005","'''Support''' I've had positive encounters with this user in the past, although slightly weak on edit count... I will support for admin. &nbsp;"
Raven4x4x,Adashiel,1,1,2005,"04:59, 15 December 2005",'''Support''' This is why we give admins the rollback tool.
Jayjg,Mike Rosoft,1,1,2005,"23:00, 29 December 2005",'''Support'''. Edit history indicates that he will likely use the tools well.
Kevin Rector,Uncle G,1,-1,2005,,"'''Very Very Strong Support''' - I've recently worked pretty closely with Uncle G on tranwikification of articles to Wiktionary, and he's very level headed and a great contributor to Wikipedia. People who oppose Uncle G because he doesn't have a user page need to ""...un-learn the false inference that they are making about people with no user pages...""."
Kelly Martin,MarkGallagher,1,1,2005,"05:00, 21 November 2005",I'm tempted to oppose simply because he told '''me''' that he wouldn't run for admin until January when I wanted to nominate him.  But I won't.  I'll find some other way to get even with him ''(evil laugh)''.
Wile E. Heresiarch,Starblind,1,1,2005,,Support.
Durin,Aranda56,-1,-1,2005,"16:00, 2 November 2005","'''Oppose''': Today, he removed a number of red links from [[List of male singers]] (example [http://en.wikipedia.org/w/index.php?title=List_of_male_singers&diff=prev&oldid=27147781]). Some of these were people who are linked from a number of articles. For example, removing [[Mark Murphy]]. Doing a quick google test for ""Mark Murphy"" and jazz returns 98,300 hits ([http://www.google.com/search?hl=en&q=%22Mark+Murphy%22+jazz&btnG=Google+Search]). Another removal of a red link ([http://en.wikipedia.org/w/index.php?title=Default&diff=prev&oldid=26276276]) was to a perfectly valid term in tennis. There's a reason for red links; they help show what articles are most needed (see [[Wikipedia:WikiProject Red Link Recovery|Red Link Recovery]],  [http://en.wikipedia.org/wiki/Wikipedia:Most_wanted_articles#General]). Removing these links can actually disrupt Wikipedia. Placing this in juxtaposition of the [[Rod Strickland]] article created by you with redlinks ([http://en.wikipedia.org/w/index.php?title=Rod_Strickland&diff=prev&oldid=26279859]), your handling of redlinks seems very unusual, and perhaps too casual. I am also concerned about the removal of [[Abdul Kalam]] from [[21st century]] labeled as ""Reverted POV"" in edit summary ([http://en.wikipedia.org/w/index.php?title=21st_century&diff=prev&oldid=26240043]). This person is the president of the 2nd largest (by population) country in the world. I have a hard time understanding how inclusion on a list of influential people in politics could be considered POV pushing. Dr. Kalam is still missing from that list. More care in deletions is needed; your impact here was negative and ongoing. There's also a curious deletion of content on the [[Nelly]] article ([http://en.wikipedia.org/w/index.php?title=Nelly&diff=prev&oldid=26224711]). The edit summary says only ""revert"". The content deleted is very similar to the line right above it in the version where it was not yet deleted ([http://en.wikipedia.org/w/index.php?title=Nelly&diff=prev&oldid=26223194]). On what grounds did you delete the content? I also have some mild objections to improper stub sorting ([http://en.wikipedia.org/w/index.php?title=Girvan_Dempsey&diff=prev&oldid=26313685], [http://en.wikipedia.org/w/index.php?title=John_Kelly_%28U.S._politician%29&diff=prev&oldid=27022545]) which was later corrected by others ([http://en.wikipedia.org/w/index.php?title=Girvan_Dempsey&diff=next&oldid=26313685], [http://en.wikipedia.org/w/index.php?title=John_Kelly_%28U.S._politician%29&diff=next&oldid=27022545]), and improper speedy tagging of [[Lenny and Squiggy]] ([http://en.wikipedia.org/w/index.php?title=Lenny_and_Squiggy&oldid=26314158]) which I feel was premature, and was corrected a few hours later ([http://en.wikipedia.org/w/index.php?title=Lenny_and_Squiggy&diff=26324526&oldid=26314158]). If you're not familiar with a topic, you should be careful before tagging it, much less speedy deleting it. Any of these things by themselves would not be sufficient for me to vote oppose. But, taken as a whole, I feel there is a pattern of behavior that shows the nominee to be too quick to judge, and less careful than needed for an administrator. I do feel the nominee's heart is in the right place. Given improvement in carefulness of their approach to deletions of articles and content and a few months time, I may be inclined to support. --"
MONGO,KnowledgeOfSelf,1,1,2005,"06:22, 24 December 2005",'''Support''' edits look good.--
Jfdwolff,Brendanconway,1,1,2005,"07:31, 6 December 2005",[[Advanced Life Support|Advanced Life '''Support''']]. Solid editor.
smoddy,Darrien,1,-1,2005,"20:48, 9 Jun 2005",Anyone who can make someone be bothered to write that (eyes skyward) out must be worth adminship.  I '''support'''.
Merovingian,TheParanoidOne,1,1,2005,"17:46, 27 November 2005",
Pjacobi,Sundar,1,1,2005,,"'''Support''', of course. But he should be required to help searching more Admins for the Tamil Wikipedia, even if he didn't want't to become one himself, for technical reasons, I understand. --"
Golbez,Kmweber,-1,-1,2005,"21:35, 23 September 2005",'''Bandwagon'''. --
Marsden,Ramallite,1,1,2005,"15:40, 31 October 2005",'''Support'''. Wikipedian of the year.
Boothy443,William M. Connolley,-1,-1,2005,"22:14, 13 July 2005",--
Dmn,Comics,-1,-1,2005,"12:18, 17 October 2005","'''Oppose''', not enough edits."
Christopher Sundita,Bmicomp,1,1,2005,"23:31, 12 September 2005",'''Support''' --
Duk,Demi,1,1,2005,"17:23, 18 November 2005",'''Support''' --
Linkofazeroth,Sango123,1,1,2005,"19:53, 19 July 2005","'''Support.''' Since I'm a somewhat new user (used and occasionally edited wikipedia when I was anonymous), I needed (and still do need) help. Sango gave me that help."
Robert the Bruce,Fvw,-1,1,2005,"05:03, 6 Jan 2005","The evidence of the childish exchange between Fvw and the vandal Mr Avenger indicates that Fvw does not display the maturity required of a sysop on Wikipedia. It is important that adminship on Wikipedia is not treated like a ""club"" but rather proffered on people who have the necessary skills and maturity to be up to the task. -"
FreplySpang,WikiFanatic,-1,1,2005,"07:08, 6 December 2005",'''Oppose''' as per Phroziac.
Woohookitty,Woohookitty,0,1,2005,,"<s>Sorry. By the time I saw my mistake in putting it in the wrong section, it was too late. I apologize. --"
Sjakkalle,Oleg Alexandrov,1,1,2005,"07:13, 19 September 2005",'''Support'''. Very strong and experienced candidate.
Andrevan,Mulad,1,1,2005,,
Juntung,Timrollpickering,1,1,2005,"12:15, 23 Feb 2005",Okay.
Private Butcher,EddieSegoura,-1,-1,2005,"23:15, 22 November 2005","'''Oppose''', you may be willing to accept the job, but we aren't willing to accept you. Too inexperienced. Nothing more to say."
Titoxd,Johann Wolfgang,1,1,2005,"20:39, 6 November 2005","'''Strong support''', I trust the nominator, and I support vandal-whackers."
Encephalon,JesseW,1,1,2005,,'''Support'''.—
MPerel,Trilobite,1,1,2005,,"Excellent, easy-going contributor. --"
Pavel Vozenilek,Henrygb,1,1,2005,"18:45, 7 Apr 2005",'''Support'''. Thanks for dealing with vandals and spammers.
Jbamb,Gator1,1,-1,2005,"01:22, 20 December 2005",'''Support''' per nomination.
David Gerard,SlimVirgin,1,1,2005,"12:29, 19 Mar 2005","Absolutely. Very clueful about Wikipedia's social structure in general. In particular, she handled the harrowing battle with the LaRouche POV-pusher brilliantly, and brought the ArbCom a very usable case -"
Brian0918,Sango123,1,1,2005,"19:52, 22 July 2005","{{User:Brian0918/Support}}. --&nbsp;<span class=""plainlinks""><small>"
Freestylefrappe,RobyWayne,1,1,2005,"23:07, 11 October 2005",'''Support''' script looks nifty and edit # suffices.
OwenX,Wikiwoohoo2,-1,-1,2005,"21:43, 12 November 2005","'''Oppose'''. Without even checking how long he's been here, just judging by the hard time he had getting this RfA set up properly ([http://en.wikipedia.org/w/index.php?title=Wikipedia%3ARequests_for_adminship&diff=28140412&oldid=28137609], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship&diff=next&oldid=28140412], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship&diff=next&oldid=28140597], [http://en.wikipedia.org/w/index.php?title=Wikipedia%3ARequests_for_adminship%2FWikiwoohoo&diff=28140026&oldid=25341483], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Wikiwoohoo&diff=next&oldid=28140026], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Wikiwoohoo&diff=next&oldid=28140118], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Wikiwoohoo&diff=next&oldid=28140390]) and linked to ([http://en.wikipedia.org/w/index.php?title=User:Wikiwoohoo&diff=prev&oldid=28142668], [http://en.wikipedia.org/w/index.php?title=User:Wikiwoohoo&diff=next&oldid=28142668] and still wrong!) leads me to the conclusion that he's still not ready. I did not oppose Wikiwoohoo's previous nomination, but the dismissive way in which he refers to those who did ([http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Requests_for_adminship&diff=prev&oldid=28141887]) is a red flag. ""''Agecountis''""?!  Ten respectable Wikipedians opposed Wikiwoohoo for very valid reasons. At the very least he should treat them and their opinion with civility."
172,Vague Rant,1,1,2005,"21:19, 14 Jan 2005",
Xoloz,Thebainer,1,1,2005,"05:22, 1 December 2005",'''Support''' December's dawn brings a beauty crop of new admins.
Ambi,Ianblair23,1,1,2005,"09:03, 11 November 2005",'''Support.''' Deserves to have been made admin long ago.
Tony Sidaway,Appleboy,-1,-1,2005,"06:20, 14 October 2005","I'm sorry, but if this is a joke nomination I am not in on the joke. --"
Jni,ABCD.09,0,-1,2005,"11:08, 22 Jan 2005","It is always a bad sign when a candidate fails to answer to *all* of the standard questions or answers with one or two sentences. On the other hand, Ugen64 is probably right. I will support in 2-3 months."
Korg,Activision45,-1,-1,2005,"06:37, 11 December 2005",'''Oppose''' per above.
Aquillion,Katefan0,1,1,2005,"03:45, 9 September 2005","'''Support''' Thought, admin, etc."
Shreshth91,Ianbrown,1,1,2005,"05:12, 14 December 2005",'''Support''' (we really should have a RfA cliche template).--May the Force be with you!
Doc glasgow,CambridgeBayWeather,1,1,2005,"14:36, 16 October 2005",'''S'port''' - you can't get too many Canadians in Wikipedia (excellent contributor) --
Xoloz,Pathoschild,1,1,2005,"05:54, 4 December 2005","'''Support''' His answer to Question 3 is probably the best I've ever seen, and his thoroughness in obtain his own edit count shows ingenuity, and respect for the RfA process.  Bravo!"
Shreshth91,Bogdangiusca,0,1,2005,"05:09, 14 December 2005","'''Neutral'''. Answers are too short to gain any perspective on the what the user will do if he becomes an admin. I know it's no big thing, but not signing his own comment left me with a sour taste in my mouth.--May the Force be with you!"
Bonaparte,Ronline,1,1,2005,,"'''Strong Support'''- Like I said in nomination, I am strongly support his nomination. He's very helpful, nice, and will help with a lot of things!"
deeptrivia,Kbh3rd,1,1,2005,"16:12, 3 December 2005",'''Support'''. Great contributions. Nice images. Asset to wikipedia.
R. fiend,Celestianpower,1,1,2005,"17:30, 11 October 2005",'''Support'''. Seems like a good user (though I am hesitant to support anyone who works extensively on Pokemon). I'm going to hold you to your pledge to take care of CSDs though. -
Rhymeless,Xezbeth,1,1,2005,"07:48, 12 Apr 2005",'''Support'''. Great contributor. Admins are made of such stuff.
Sjakkalle,Brighterorange,1,1,2005,"10:43, 9 October 2005",'''Support'''. Several good contributions in a variety of places.
MARMOT,Weyes2,-1,-1,2005,,"'''Oppose''' I commend his vigilance, however I have seen this user undo several perfectly good edits with no explanation.  Also has a tendency towards antagonisation of members he disagrees with. -"
Sn0wflake,Nv8200p,1,1,2005,"03:49, 8 September 2005","'''Support''', sure. --"
Feydey,RoySmith,1,1,2005,"23:45, 2 October 2005","'''Support'''. Always uses edit summaries, almost daily edits, although participation to AfD has been low lately. Deserves the tools."
Merovingian,BorgQueen,1,1,2005,"04:17, 22 December 2005",
Neutrality,Func,1,1,2005,,'''Obviously'''.
Juntung,Pavel Vozenilek,1,-1,2005,"14:30, 27 Apr 2005",'''Support'''. Benefit of the doubt. Assume good faith.
Neutrality,Josh Grosse,1,1,2005,,An overdue nomination for a fine editor. '''Support'''.
Mindspillage,Sango123,1,1,2005,"17:50, 25 July 2005","'''Support''' a kind, industrious, and diplomatic editor."
MarkGallagher,Johann Wolfgang,1,1,2005,"05:56, 7 November 2005","'''Support''' I'm wary of this being Yet Another CVU-inspired RfA, but Johann looks like a top bloke, so why not, eh?  Journalist: ideally we'd want 2 years experience, 15k edits, at least one edit war over whether or not George Bush became a Muslim, and a signed note from the user's mum promising that, as far as she's aware, he's never kicked puppies."
