SRC,TGT,VOT,RES,YEA,DAT,TXT
Kudpung,Dabomb87,1,1,2010,"14:05, 17 August 2010","Oh alright, Sandy, I've been hovering here with  a mouse for 20 minutes,  but  I'm  really  afraid of wet noodles! '''Support'''.--"
VictorianMutant,The Utahraptor,0,-1,2010,"08:34, 28 October 2010","'''Neutral''' to avoid pile-on. Should have gone with [[User_talk:Access_Denied#I.27m_beginning_to_think...|your first instinct]] on this one. <font face=""Verdana"">"
John,Bwilkins,1,1,2010,"17:29, 23 January 2010","'''Support''', even though the candidate can't distinguish between ""diffusing"" and ""defusing"". Ready by now, just a few rough edges. The ""fuckface"" comment was ill-advised though well-intentioned. Net benefit to the project, probably. --"
King of Hearts,Amatulic,1,1,2010,"05:35, 24 August 2010",'''Support'''. Looks OK. -- [[User:King of Hearts|King of]]
Salvio giuliano,Ezekiel63745,-1,-1,2010,"00:06, 31 October 2010","'''Oppose''' per [[WP:NOTNOW]]. <span style=""text-shadow:grey 0.118em 0.118em 0.118em; class=texhtml"">  '''"
MJ94,Diannaa,1,1,2010,"03:30, 28 October 2010","'''Support''' Absolutely, 100%, yes. Great work, Diannaa."
TitanOne,Otherlleft,1,-1,2010,"20:55, 3 February 2010",'''Support''' Very helpful and I have not seen him engage in hardcore edit wars. --
NSD,Panyd,1,1,2010,"14:20, 23 November 2010","'''Support''' per excellent contributions. ~<span style=""border:2px solid blue;background:beige;font-family:Mistral"">'''[[User:NSD|<font color=""green"">Nerdy</font>]]"
Deacon of Pndapetzim,Richwales,-1,-1,2010,"23:53, 13 December 2010","'''Oppose'''. Per question 9. Sick of seeing these accusations of 'vandalism' from non-admins, the last thing I want is an admin doing it. Answer is completely unconvincing."
Mkativerata,Pepperpiggle,-1,-1,2010,"22:16, 14 March 2010","'''Oppose'''. Not because of any weakness in anything the candidate has done; vandal-fighting and page patrolling are essential contributions to the project. But I do feel that an administrator needs a wider range of experience to get a full understanding of the project and its policies. That experience would, for example, include some (but not all) of XfD, DRV and content work. I'd suggest coming back in a few months with a broader range of experience. --"
Throwaway85,Calmer Waters,1,1,2010,"07:10, 1 February 2010","'''Support'''.  Clueful, appreciated thoughtful answer to #20."
Jarkeld,Tim Song,1,1,2010,"09:30, 11 March 2010","'''Support'''. As he is already a user who works behind the scenes, Tim would be a great asset as an Admin."
Toddst1,Diannaa,-1,1,2010,"11:56, 27 October 2010",'''Oppose''' Per DGG and a remarkably weak and rambling answer to question #9. Answer to #1 shows that this user has no need for the mop and is unlikely to use it.
BrownHairedGirl,The Utahraptor,-1,-1,2010,"17:19, 28 October 2010","'''Oppose'''. The Utahraptor is clearly a committed, conscientious and enthusiastic editor ... but the answer to Q4 completely misunderstands [[WP:V]]. I suggest that before any further RFA, this editor takes time to gain both a deeper understanding of policy issues and much more experience of how content disputes are handled. --"
Orlady,Floquenbeam,0,1,2010,"03:05, 15 January 2010","'''Neutral''' - Candidate does good work in vandalism-fighting and other gnomish work, and has provided sensible answers to questions. I would be happier with the candidate if he had some more experience in content creation. I come to this view largely because of my one ""run-in"" with the candidate, which was at [[Wikipedia:Articles for deletion/Canbourne University (2nd nomination)]], an AfD started by Floquenbeam that I personally found annoying. At the time, I feared that Floqenbeam was going to turn out to be a smug holier-than-thou deletionist who has little empathy for the challenges faced by contributors who build and maintain articles. I am pleased to discover that I was wrong -- it seems this is one of just a couple of AfDs he ever initiated and one of only a very few that he ever participated in. Furthermore, he says he's not interested in doing XfDs. I think, however, that it is beneficial for administrators to have some experience in content creation -- in order to have some empathy for the concerns of contributors who research topics and write prose, and it appears to me that Floquenbeam lacks that kind of experience. The experience that his nominator describes as ""content creation"" is more along the lines of ""article cleanup."" I expect that this RfA will be succcessful, and I am voting ""neutral"" because I want the candidate to think seriously about the need for him to try doing some actual content creation in order to get that experience. --"
Mkativerata,Alexsautographs,-1,-1,2010,"20:42, 15 January 2010","'''Oppose'''. It wasn't hard for me to find reasons to oppose other than your earlier nomination. A selection of your very recent contributions in AfDs are, in my view, weak: see [[Wikipedia:Articles_for_deletion/Will_Ratner|this non-contribution]] as an example; and 'it's not my fault it's a stupid policy' [[Wikipedia:Articles for deletion/Greg Bicknell|here]]. With respect, I think you are some way off being trusted with the delete button. --"
Gogo Dodo,Favonian,1,1,2010,"06:58, 20 July 2010",'''Support''' I thought you already were an admin. --
Bilby,Elen of the Roads,1,1,2010,"03:23, 27 October 2010","One of those people who I can trust to always make sense. I agree the lack of article edits give me some pause, but that's been overcome by the general feeling that this is someone who knows where her towel is, and can be trusted to use commonsense in dealing with problems. -"
Inka 888,Access Denied,0,-1,2010,"20:44, 10 November 2010","'''Neutral''' Something really doesn't sit right with me. This user has been very helpful though so I'm closer to supporting than opposing. <font color=""00ff00"">"
Salvio giuliano,Fainites,1,1,2010,"16:24, 13 August 2010","'''Support'''. I think your responses so far show your knowledge of admin-related areas. <span style=""text-shadow:grey 0.118em 0.118em 0.118em; class=texhtml"">  '''"
NuclearWarfare,Rlendog,1,1,2010,"19:55, 11 January 2010","<font color=""navy"">'''"
Polargeo,Gobbleswoggler,-1,-1,2010,"21:43, 11 February 2010",'''Oppose''' [[WP:NOTNOW]] Much more experience needed in a variety of areas. (Good username :) )
Wisdom89,NastalgicCam,-1,-1,2010,"06:54, 21 March 2010","'''Oppose''' - You're on the right track, but not quite there yet. There is more to being an administrator than vandalism. Also, content resolution/disputes are solved through community consensus and discussion. Administrators are not referees or an authority. I think you should focus on broadening your horizons abit, and maybe take a stab at more prolific content creation."
ClubOranje,Looie496,1,1,2010,,"'''Support''' good history, good attitude--<small><b><i>Club<font color=""darkorange"">Oranje</font></i></b><sup>"
Ottawa4ever,Venomcuz,0,-1,2010,"10:38, 30 January 2010","'''Neutral''' Come back with some more article writing/policy involvment later so that I and others can access you properly for adminship. 35 edits isnt enough to go by. Good luck, Happy editing"
PeterSymonds,The Thing That Should Not Be,-1,-1,2010,"18:06, 8 February 2010","'''Oppose'''. Essentially, nothing has changed since the previous request. This user still lacks the necessary experience that any admin will likely face. It isn't just about vandal-fighting (although that is by no means to diminish Thing's role in this). I also have maturity concerns, partly based on off-wiki encounters, and also silly lapses in judgement such as [[Wikipedia:Miscellany for deletion/User:Until It Sleeps/A secret page for Roux to MFD|this silliness]]. While that was in September, I'm concerned that I have not seen any sign of change to suggest that maturity or sense of judgement has improved since the previous requests. Until I see some change to allay my concerns, which I've expressed in previous requests, I cannot support. Sorry. <font face=""Arial"">"
Sjakkalle,DeltaQuad,1,-1,2010,"10:03, 9 August 2010","'''Support''' because I don't believe DeltaQuad will be going rogue with any admin tools, and because he works in vandalism patrol where admin tools are helpful. On the content work and article creation issue cited below by opposers, I agree that a certain amount of content work is needed to demonstrate understanding of the purpose of Wikipedia, but ability to write ""good articles"" or score ""DYKs"" is not. Making several minor improvements over a large number of articles, or keeping articles safe from malicious edits is a fine way of contributing."
PhilKnight,SMcCandlish,1,-1,2010,"16:13, 22 January 2010",'''Support'''. Always found him to be trustworthy and helpful.
Diego Grez,Fainites,1,1,2010,"23:12, 19 August 2010",'''
Doc Quintana,Dr Dec,0,-1,2010,"19:35, 17 January 2010","'''Neutral''' Question answers are generally good, but judgement calls shown by an opposer make me worry."
Spongefrog,Olaf Davis,1,1,2010,"11:10, 6 January 2010","'''Support''' - Good answers, good contribs, good experience."
Rogerd,Richwales,1,-1,2010,"06:05, 13 December 2010",'''Support'''  no reason to think this user would abuse the tools.  --
,Airplaneman,-1,-1,2010,,
Fair Shannon,Slon02,-1,-1,2010,"23:10, 30 May 2010","'''Oppose''' at this time. User seems to have good intent, but not enough experience. [[WP:NOTNOW]]"
Tim Song,Rami R,1,-1,2010,"23:46, 4 March 2010",Should be fine.
Doc9871,Fainites,1,1,2010,"10:35, 15 August 2010",'''Support'''.  Duh...
28bytes,Darth Stabro,-1,-1,2010,"16:45, 7 December 2010","Hi Darth. Looks like you just got reviewer and rollback permissions on Friday, so I recommend you try those out for a while first before requesting adminship."
Derild4921,Access Denied,0,-1,2010,"20:24, 10 November 2010","I know you're a good editor, but the opposes raise up some eye raising concerns. [[User:Derild4921|<span style=""color:blue"">Derild</span>]][[User talk:Derild4921|<span style=""color:red"">49</span>]][[Special:Contributions/Derild4921|<span style=""color:green"">21</span>]]"
Themfromspace,Polargeo,1,1,2010,"22:15, 30 March 2010",'''Support''' Welcome back to RfA. '''
Fastily,Kww,1,1,2010,"04:37, 13 April 2010",'''Support'''.  No previous unpleasant interactions.  The blocks and past history are concerning but Kww seems to have learned from those mistakes.  -'''
Access Denied,Dana boomer,1,1,2010,"20:49, 24 August 2010",'''Support''' Great candidate.
Marek69,Phantomsteve,1,1,2010,"00:03, 9 February 2010","'''Support''' Helpful, hardworking and trustworthy. Will make great administrator. --"
Petergriffin9901,Kww,1,1,2010,"03:30, 15 April 2010","'''Strong Support''' I have supported Kevin on Kww 3, and will continue supporting until he becomes an Admin. Kevin has always shown wise and trustful judgement, as I have never seen him be biased or unfair. Looking forward to the good news!!!--"
SilkTork,Nev1,1,1,2010,"15:28, 11 August 2010","'''Support''' <span style=""border: 1px  #F10; background-color:cream;"">'''"
FD,Thumperward,1,1,2010,"06:37, 19 July 2010","'''Strong Support''' - User's contributions are positive. <b>[[User:FD|<font color=""Red"" face=""Tahoma"">Fridae'§Doom</font>]] &#124;"
Begoon,Airplaneman,1,1,2010,"16:31, 18 August 2010","'''Support''' - I've seen this candidate around the project, and he always seems competent to me when I encounter his work, His contributions look good, and he has gained lots of relevant experience. Should be a net positive, and I see no reason not to trust him with the tools. I'm also impressed that he altered his user page to a colour scheme that doesn't make my eyes bleed any more, but that's not part of my support rationale - just an encouraging indication that he is receptive to positive criticism - a good trait in any editor, and doubly valuable in an admin. &nbsp;"
Davidwr,Kirkoconnell,-1,-1,2010,,
Starblind,Falcon8765,-1,-1,2010,"15:12, 27 August 2010",'''Oppose''' per questions 4 and 5.  Appears too timid and afraid of conflict to use the tools wisely.
Fastily,Eagles247,1,1,2010,"18:06, 28 September 2010",'''Support''' Why not?  -'''
Sphilbrick,Torchwoodwho,-1,-1,2010,"17:33, 16 September 2010","'''Oppose''' Sorry. I think you have the potential to be a fine admin, but at the moment, there are serious gaps in your knowledge of policy.--<font style=""font-family:Monotype Corsiva; font-size:15px;"">"
Swarm,WOSlinker,1,1,2010,"18:14, 19 August 2010",'''Support''' - Absolutely.
Spongefrog,Tide rolls,1,1,2010,"08:47, 13 May 2010","'''Support''' Finally. I've had this page watchlisted for months,"
Kubigula,Looie496,1,1,2010,"22:23, 8 October 2010","Edits look great. Answers to questions are generally excellent (the one on IAR misses the point a little bit, I think, though I agree about the urge to joke about it).  All in all, you look like a great candidate.--<span style=""font-family: Orlando"">"
SoWhy,PresN,-1,1,2010,"15:44, 14 November 2010","'''Weak oppose''' I think this candidate has the best interests of the project at heart but I don't think adminship is right for him. I share many of the concerns mentioned above about the lack of edit summaries. While his reply to question #8 might be plausible, it also demonstrates a lack of understanding what edit summaries are for. They are not only to explain potentially confusing edits but should allow people to understand what you did without having to review your edits. Also, it's not easy (if possible at all) for anyone to judge whether an edit of theirs is potentially ""non obvious"". As jc37 put it, communication is a vital skill for an admin and edit summaries are one of the main tools for said communication to happen. I can understand missing a summary here and there (my record isn't 100% either, although those edits are from 2004 or 2005) but the candidate is systematically not using them, as he admits himself, which is not something an admin should do. We have plenty of such admins already and each one of them makes Wikipedia a bit harder for old and new users to use. On a side note, as some mentioned above, CSD is more tricky than it looks, so if this is successful, please consult a more experienced admin in that area before starting to work there (despite my opposing !vote, I would of course be happy to help). I don't think that's a reason for opposing the request though, many admins found their area only after they were granted the tools. Regards '''"
Dank,Thumperward,1,1,2010,"13:37, 18 July 2010","Without making any accusations, because I didn't have all the facts, I wasn't impressed by several of the opposes in the second RfA.  I don't see anything yet that makes me reconsider my support, but I'll keep looking. - Dank ("
Fleetflame,Leonard^Bloom,1,1,2010,"02:58, 28 January 2010","'''Support''' and may I just say I'm not entirely sure why we're opposing a candidate because he didn't agree with an asker's viewpoint on a question, but it's certainly not a shocker considering the things I've seen in previous RfA's.  <i>'''"
WereSpielChequers,J04n,1,1,2010,"08:14, 2 February 2010",'''Support''' As nominator. ''
RexxS,Taelus,1,1,2010,"15:59, 29 January 2010",'''Strong Support''' – I have recently had an opportunity to see Taelus dealing with a difficult dispute in which I was involved. At all times she was polite and constructive. She has clearly demonstrated to me far more ''clue'' when interacting with others than some who have many times her logged edit count. As an admin she will be a real benefit to the project. --
Richwales,Laptopmaker,-1,-1,2010,"18:58, 10 December 2010",'''Oppose.'''  Please read [[WP:NOTYET]].  Only 31 edits is simply not enough.  I would strongly recommend thinking about this again in about 6 months.
Courcelles,Richardcavell,-1,-1,2010,"05:04, 2 October 2010",'''Oppose''' Attitude towards BLP's and standards of sourcing is unacceptable.
Mikhailov Kusserow,JamesBWatson,1,1,2010,"08:21, 15 June 2010","[[File:Yes_check.svg|20px]]&nbsp;'''{{{1|Support}}}''' Deo Volente & Deo Juvente, JamesBWatson. —"
Nyttend,GorillaWarfare,1,1,2010,"23:06, 11 August 2010","'''Support''', I don't see any reason to say that GorillaWarfare will make anything but proper use of the tools.  Frankness is a positive aspect; I have no complaints about former shortfalls freely admitted.  Just one bit of advice: be careful to remember  your password lest you have to register a third account."
Shirik,Tide rolls,1,1,2010,"03:58, 13 May 2010",'''Support''' Long since earned my trust. All the above applies to my sentiments as well. --
High Contrast,Ron Ritzman,1,1,2010,"13:20, 14 September 2010",'''Support''' -- No concerns as well. --
Minimac,Wikiwoohoo,0,-1,2010,"07:38, 20 February 2010","'''Neutral''' Not sure about ""cooling"" skills. Lots of experience (4+ years) is worth it, but I do agree with Fastily's decision on not taking part in any or many <s>AfDs</s> My mistake, CSDs."
Keegan,Bsadowski1,1,1,2010,"02:47, 22 July 2010",
Sole Soul,Soap,1,1,2010,"15:58, 14 June 2010",'''Support'''
VernoWhitney,HJ Mitchell,1,1,2010,"15:04, 24 April 2010",'''Support''' Has a clue. Good work in both editing and maintenance areas.
Useight,MC10,0,-1,2010,"15:03, 12 January 2010","'''Neutral, leaning support''' I was one of the individuals contacted prior to this RFA. I did [http://en.wikipedia.org/w/index.php?title=User_talk:Useight&diff=337210206&oldid=337130791 reply] that I'd support. But two items that I didn't know at that time give me a bit of pause. I did not expect MC10 to mention AFD in Q1, with only 34 edits to XFD in the last nine months (8 of which were actually in the last two days). Not a whole lot of experience there, but what I've seen is pretty good. His answer to Q10 is incorrect. I'm sure there are some exceptions, but nothing is coming to mind since I just woke up (it'd be nice if someone would tack on one or two), but pretty much nothing on Wikipedia is ''never'' or ''always''."
WereSpielChequers,SJK,1,-1,2010,"12:57, 10 March 2010","Extremely longterm user, clean block log and diverse editing. Edit count is on the low side, but doesn't seem to have prevented the candidate from demonstrating clue and understanding of the wiki. However I would recommend issuing warnings to more of the vandals who you revert - aside from any deterrent effect it brings their subsequent edits to the attention of the hugglers. ''"
Ultraexactzz,Fetchcomms,1,1,2010,"14:51, 2 July 2010","'''Support'''. I see a goodly amount of reasonableness from the candidate, and it seems clear that adminship in this case will be a net positive to the project. Good luck,"
Frank,Mysdaao,0,-1,2010,"02:49, 13 March 2010","'''Me too''' - I think Pedro's on to something here, alas. I'm willing to be proven wrong, but...can't support at this point. Not obvious what's going on, but still... <small><span style=""padding:2px;border:1px solid #000000"">"
Kraftlos,Jc3s5h,1,-1,2010,"22:31, 15 August 2010",'''Support''' meets most of [[User:Kraftlos/admin_criteria|my criteria]].  I see no reason to oppose.  --'''
Calmer Waters,Polargeo,1,1,2010,"04:28, 4 April 2010",'''Support''' Trustworthy editor. Will make a fine admin.
BLGM5,SMcCandlish,-1,-1,2010,"14:36, 22 January 2010","'''Oppose''' for the canvassing issue, and replying to all the Opposers is a bit odd."
Polargeo 3,Richwales,-1,-1,2010,"17:22, 13 December 2010","'''Oppose''' Answer to question 4 is extremely concerning to me. A 24 hour block for what reason? Punitive, preventative? Because the user is an admin and ""should know better""? I just loath this sort of admining of wikipedia and do not wish to see more of it. A very dubious block with no discussion, no warning, no taking the issue to ANI etc. We have enough admins doing that sort of thing we do not need another."
King of Hearts,Polargeo,1,1,2010,"21:40, 31 March 2010",'''Support'''. Definitely. [[User:King of Hearts|King of]]
Axl,Unionhawk,0,-1,2010,"21:23, 11 May 2010","'''Neutral'''. A brave self-nomination, and many useful contributions. However the edit summary is a little concerning."
Connormah,Bradjamesbrown,1,1,2010,"23:10, 15 May 2010",Finally.
SlimVirgin,Diannaa,1,1,2010,"15:11, 26 October 2010","'''Looks good'''. <font color=""blue"">"
Ktr101,Kingpin13,1,1,2010,"18:30, 8 February 2010","'''Support''' Sure, why not."
Casliber,Phantomsteve,1,1,2010,"20:18, 2 February 2010",'''Support'''. likely to be net positive.
Graeme Bartlett,WOSlinker,1,1,2010,"21:31, 25 August 2010",'''miss the cutoff support'''
7,AlexandrDmitri,1,1,2010,"23:30, 14 May 2010",Looks like a big net positive to the project.
Bradjamesbrown,Mike Cline,1,1,2010,"23:55, 5 February 2010","'''Support''' Not seeing any evidence Mike wouldn't use the tools well (even if he wouldn't use them much); and in the absence of such evidence, he should be given them."
Elen of the Roads,Ling.Nut,1,-1,2010,"14:52, 27 October 2010","Support.  Following answer to Q10 and Q8. OK, so we've agreed he comes over like [[Basil Fawlty]] sometimes, but I'm not seeing bad faith accusations and sniping.  His aim to help newbies is admirable, and the answer to Q10 is excellent. ""Read all the way to the bottom before you give an answer"" and ""do not merely set out to justify the position of the organisation"" is advice I've been drumming into complaints officers for years."
RP459,Bwilkins,1,1,2010,"14:28, 19 January 2010",'''Support''' Candidate will; make a good admin. ''<B>--
Shadowjams,Jamesofur,-1,1,2010,"01:29, 16 April 2010","'''Oppose''' - Absolutely not enough experience here. I could easily support if there was some more content editing (and this is ''not'' something I generally oppose on). There are only '''1,382 non automated edits''' and only 9 months with over 3 edits (5 with more than 100). Some of those are manually warnings. I don't know the number of mainspace edits that weren't automated or rollbacks, but it's obviously lower than that 1,382 number. This is just after we came off of another candidate who had a tremendous number of edits both automated and not, but was opposed for the percentage of automated edits. To be clear: I have no problem with automated edits (I have a lot of them), but I think it's appropriate to discount them somewhat (maybe 50%?). Even if we didn't discount them in this case at all, combine that with S Marshall's very valid concern that there's 0 page creation, I'm stunned at the arbitrary fashion that the ""automated edits"" or ""not enough experience"" claims get thrown at editors. I think this could be a successful admin run ''with more experience'' but there's just not enough activity to support. I'd be fine supporting a strong content editor with 3,000 edits, but not a vandal patroller with that few who's only been truly active for 9 months (and that's being generous about what's ""active"" for admin purposes.) Even including edits to simple wiki, by my count there are about 2,001 edits at Simple Wiki (no edit counter; looking at 500 x 4 + 1 edit pages), many of them with TW too."
DARTH SIDIOUS 2,VernoWhitney,1,1,2010,"21:08, 6 November 2010","'''Support''' Absolutely yes, active, experienced contributor. Deserves the mop, they'll be in good use. '''''"
Vodello,Wifione,-1,1,2010,"18:41, 13 September 2010",'''Oppose''' CSD concerns and severe lack of article building. Per above mostly except for Gigs.
The High Fin Sperm Whale,TFOWR,1,1,2010,"00:50, 5 June 2010",'''Support''' Looks good to me. --[[User:The High Fin Sperm Whale|The]] [[User talk:The High Fin Sperm Whale|High]] [[Special:Contributions/The High Fin Sperm Whale|Fin]] [[Special:EmailUser/The High Fin Sperm Whale|Sperm]]
RP459,Dana boomer,1,1,2010,"23:49, 28 August 2010","'''Support''' not your typical candidate, but has the experience to use the tools wisely. ''<B>--"
Robofish,Jc3s5h,-1,-1,2010,"01:17, 19 August 2010","'''Oppose''' - per above, basically. I don't think you've gained enough experience in the areas you wish to work in (e.g. copyright) for me to have confidence in you as an admin. I hope to be able to support next time."
Ged UK,AlexandrDmitri,1,1,2010,"09:56, 14 May 2010","Yup, no alarms here."
SpacemanSpiff,Nev1,1,1,2010,"11:42, 11 August 2010",&mdash;
Mkativerata,Jeffrey Mall,0,-1,2010,"20:15, 6 June 2010",Answer to Question 10 is a problem if the BLP/G10 issue isn't picked up [http://en.wikipedia.org/w/index.php?title=User:Mkativerata/CSD_examples/Teo_Effi&oldid=349487603 here] and I've opposed other candidates because of this question. Parking here while I consider further because I want to take time to think and consider the bigger picture before opposing over one question. --
Wotnow,Dana boomer,1,1,2010,"22:40, 25 August 2010","'''Support''' From my limited interactions with Dana, and observations of her work, overall I am impressed, and I think she will acquit herself well as an admin."
Fox,Nikkimaria,1,1,2010,"14:36, 17 August 2010","Going to get shit for the block, but the other contribs easily outweigh that."
GB fan,Ceranthor,1,1,2010,"03:00, 19 April 2010","'''Support''' No concerns from my reviews of his work,  '''"
E2eamon,Magog the Ogre,1,1,2010,"02:04, 9 September 2010",'''Support''' This user looks well qualified and would make a great admin.
PrincessofLlyr,VernoWhitney,1,1,2010,"22:16, 9 November 2010","'''Support''' - opposes, while perfectly entitled to their (mostly) understandable opinions, are not enough to discount Verno's useful, clueful, work. <font face=""Lucida Calligraphy"">"
Mkativerata,Kirkoconnell,-1,-1,2010,"03:24, 5 March 2010","At this stage, not enough experience in administrative-type areas for me to be satisfied that the candidate is qualified. It is not clear what administrative tasks the candidate intends to undertake ""helping monitor"" and ""injecting balance"" are things any editor can do. After some more contributions to adminisrtrative areas (eg [[WP:AFD]]), I'd be happy to support.--"
MSGJ,MZMcBride,-1,-1,2010,"12:55, 25 August 2010",Net positive to the project but cannot be fully trusted and causes far too much drama. &mdash;&nbsp;Martin <small>(
FeydHuxtable,Rehman,1,-1,2010,"19:30, 19 January 2010",'''Support.''' per WereSpielChequers and good work improving our power station coverage.
Gonzonoir,Vejvančický,1,1,2010,"09:49, 11 October 2010",'''Support''': Seen him around often at various deletion avenues and always impressed with his attitude and approach.
Laurinavicius,Blanchardb,-1,-1,2010,"14:48, 18 April 2010","'''Oppose''' per the candidate's inadequate understanding of deletion policy, CSD mistaggings, and recent block for edit warring."
Department of Redundancy Department,VernoWhitney,1,1,2010,"03:32, 6 November 2010","'''Support''' While I don't think I've had any interaction with him, I've seen him around and he does have clue. —"
N5iln,Favonian,1,1,2010,"12:28, 21 July 2010","'''Support''' Insert cliche ""thought he was one already"" statement here... --"
Shimeru,The Utahraptor,-1,-1,2010,"19:30, 25 June 2010","Regretfully '''oppose''' -- a bit too early, like the above editors said.  If you keep it up and try again in 6 months or so, I think you'll have a good shot."
Themfromspace,Barek,1,1,2010,"01:03, 19 April 2010","'''Super strong support''' An excellent nominee if there ever was one. Barek's edits oftentimes pop up on my watchlist because our areas of work overlap (spam, external links) and I have never found a need to question his judgement. I have no doubt that giving him the tools will be a benefit for the encyclopedia. '''"
Themfromspace,Thumperward,1,1,2010,"23:28, 18 July 2010","'''Support''' Sound judgement, highly competent, and not prone to needless drama. '''"
Extransit,Guoguo12,1,-1,2010,"23:47, 25 December 2010","'''Support''' per the ""haven't done anything wrong, you seem to understand the main policies, and you're capable of engaging in debates about deletion intelligently"" part of Trebor's oppose."
GB fan,Barek,1,1,2010,"14:33, 17 April 2010","'''Support''', in my review of their talk page and a sampling of their edits to different namespaces did not see anything that would lead me to believe they would misuse the tools.  Appears to have a very good knowledge of policies and guidelines.  '''"
Armbrust,barts1a,-1,-1,2010,"11:29, 29 September 2010","'''Oppose''' because of (1) lack of experience, (2) answer to #3 and (3) almost no content work, almost all of his edits in the article namespace are reverts. He has violated [[WP:3RR]] many times. <font color=""#082567"">"
Killiondude,Leonard^Bloom,1,1,2010,"07:01, 22 January 2010",Without reservation. Leo has my trust and has shown he can handle the responsibilities that come with with the sysop flag.
Tommy2010,William S. Saturn,-1,-1,2010,"19:37, 27 August 2010",<s>I cannot support someone blocked for sockpuppetry.</s> There are legitimate concerns regarding experience in the administrative areas.
Sulmues,Michig,1,1,2010,"14:50, 27 August 2010","'''Support''': Great experience in AfDs and good content provider, and honest intellectual. Will do well in settling content disputes. --<span style=""font-family: Gothic;"">"
SatuSuro,Hadger,0,-1,2010,"11:58, 8 June 2010",Well worth reading Sarah's comments carefully - and actually not bothering to respond - just understand that you have some good advice to inwardly ingest and take a deep breath and get back to some active participation in other activities on wikipedia - admin coaching and RFA are not the place to be getting to carried away - get a feel for the rest of the place before jumping again
Aaroncrick,Dana boomer,1,1,2010,"04:01, 25 August 2010",'''Strong support''' '''
SandyGeorgia,Grondemar,0,1,2010,"03:05, 24 December 2010","I don't know of any reason to oppose Grondemar (and am sorry the archiving of a recent FAC was demoralizing :) and am satisfied with his response above on DYK, but neither do I know him well enough to Support; I may revisit later if I have time."
Inka 888,T,1,-1,2010,"00:43, 30 August 2010","'''Support''' OK <font color=""#228b22"">"
Doc Quintana,Alan16,0,-1,2010,"06:48, 3 January 2010","'''Neutral''' I'm still on the fence. I like some of the answers, but i'm waiting to hear more."
Courcelles,Immunize,-1,-1,2010,"00:27, 10 June 2010","'''Oppose'''  The block is still too recent, your last RFA too fresh, etc.  6 to 9 months from ''now'' would be a good benchmark for coming back."
Hokeman,Sphilbrick,0,1,2010,"04:19, 13 November 2010","'''Neutral''' Although the candidate has made some very valuable contributions to the project, I'm a little concerned about the timing of this RfA in light of what's going on in climate change and this candidate's involvement therein.--"
Tyrol5,Marcus Qwertyus,-1,-1,2010,"23:51, 19 July 2010","'''Oppose''' Although vandalism fighting is definitely a plus, I don't feel that the user is fit to become an administrator at this time due to the run-in with Jansport87."
BigDom,Rehman,-1,-1,2010,"16:33, 17 July 2010",Doesn't meet my RfA criteria.
Fastily,MZMcBride,0,-1,2010,"18:10, 24 August 2010","'''Neutral'''.  While I like the work you do, I can't say I agree with some of your recent run-ins with arbcom.  That in mind, I don't think that warrants either an oppose or support.  -'''"
Scott MacDonald,Everyking,-1,1,2010,"21:05, 23 January 2010",On the ballance of probabilities would be a mistake.--
Bradjamesbrown,Everyking,1,1,2010,"09:42, 25 January 2010","'''Support'''  Been on the fence on this one all week.  EK wouldn't be here if he wanted to abuse the tools; he would have vanished and reappeared with a sock.  If he wants to fight vandals, do it with a mop."
Throwaway85,Connormah,-1,-1,2010,"08:44, 4 February 2010","'''Oppose''' per 3.  Sorry, but I don't like to see an admin candidate blaming another user entirely for a dispute, as it shows a lack of reflection.  Rather than describe how the other user misbehaved, I would prefer to see you opine on how you could have handled the situation better.  If you thought you handled it in the best way possible, then an argument as to why that is the case would be appropriate.  It leaves a bad taste in my mouth, and I think it's by far the most important question."
Robofish,Silver seren,-1,-1,2010,"21:14, 3 October 2010","'''Oppose''' for the many reasons above; in particular, for his canvassing in blatant violation of [[WP:CANVASS]], his apparent view of AFD as a headcount or a battle to be won, and his self-admitted difficulty in having a calm discussion without descending into angry argument. I do see signs of improvement in recent months, but not enough to convince me; at present, I do not think this user has the judgement or policy knowledge required to be an admin."
Vipinhari,Rzrscm,-1,-1,2010,"15:50, 30 May 2010","'''Oppose''' - Per [[Wikipedia:NOTNOW]]. Please read the guide to current practice on [[Wikipedia:Guide to requests for adminship]] & [[Wikipedia:Administrators' reading list]], and try again after some months with more experience."
Bearian,Wifione,1,1,2010,"17:50, 11 September 2010","'''Support''' - meets [[User:Bearian/Standards#WP:RFA_standards|my standards]]: in particular - autoreviewer, rollbacker, etc.  I understand that he had a faulty CSD, but everyone makes one or two mistakes."
Badger Drink,Aiken drum,-1,-1,2010,"22:42, 25 October 2010","""[[Talk:Dancing_mania#Sources|Here's my GA nomination, make sure to nuzzle my nuts with the utmost tenderness or else I'll have a temper tantrum]]"" belies an underlying juvenile temperment that would make this user a net detriment in any position of self-determined authority. Could just as easily become ""sure, my block was wrong, but your unblock request contained insufficient amounts of genuflection, I see no reason to overturn it""."
Ottawa4ever,Fetchcomms,1,1,2010,"22:13, 4 July 2010","'''Support''' In the words of Churchill 'Oh yes' :) (Seriosly though only good things ive seen, well respected and definately ready)"
