SRC,TGT,VOT,RES,YEA,DAT,TXT
Ancient Apparition,N419BH,1,-1,2011,"04:31, 15 May 2011","'''Support''' The CSD tagging worries me, but I've been there before and I know what it's like and I trust this user, he's helpful, nice and a fantastic content contributor. —<span style=""font-family:trebuchet ms;"">'''"
Intoronto1125,Drmies,1,1,2011,"18:59, 20 May 2011","'''Support''' - Good answer to question and no reason to oppose. I definitely support this request. <font color=""blue"">"
Jebus989,Rehman,1,-1,2011,"18:37, 7 April 2011",'''Support''' unconvinced by oppose rationale. Being eager to take on extra responsibilities does not appear to in any way detract from the good onwiki work done by this user.
John KB,Qwyrxian,1,1,2011,"20:48, 24 July 2011","'''Support''' Dedicated, cautious editor. --"
Wizardman,January,1,1,2011,"16:04, 3 June 2011","More admins working in copyright issues is always a great thing. [[User:Wizardman|<span style=""color:#030"">'''''Wizardman'''''</span>]] <sub>"
Inka 888,Core2012,-1,-1,2011,"07:27, 29 January 2011","'''Oppose''' You only have 76 edits. You would need some more experience before I would support. <font color=""00ff00"">"
The Utahraptor,The Blade of the Northern Lights,1,1,2011,"19:37, 28 November 2011","'''Support'''. I've come across Blade numerous times on Wikipedia, and from what I've seen, he's an experienced and trustworthy editor who can handle the sysop tools responsibly."
TCO,TParis,1,1,2011,"19:50, 9 June 2011","'''Calm hand on the tiller'''.  You have a nice tone and way of interacting.  Think that will stand you in good stead dealing with all the drama-monkeys around here.  Also, content is light, but at least contains several passages of prose and many referencing activities (from scratch, not tweaking).  I would not think of writing as only some ""art"" or that it is effective only if done as a super-verbalist.  It's about finding information and being clear to our readers.  That is significant work, but important and something that more and more is expected in daily life.  Hopefully stands you in good stead as a senior enlisted leader doing fitreps, staff assignments, etc.  Keep up the good work."
Stephen,Acdixon,1,1,2011,"23:43, 27 January 2011",
Lothar von Richthofen,Staffwaterboy,-1,-1,2011,"18:00, 13 February 2011","'''Oppose.''' I have reservations about the candidate's judgement and competence with regards to the project. Decent contributor, but not admin material at the moment. ~~"
WJBscribe,Swarm,1,1,2011,"11:22, 15 October 2011","'''Support'''. When I saw this request listed, my first reaction was ""''Oh no, not another reconfirmation request''"". I'm as surprised as Pedro and others above that you're not already an admin. Happy to support. <strong style=""font-variant:small-caps"">"
causa sui,Swarm,1,1,2011,"18:50, 12 October 2011",'''Support'''
Skomorokh,DeltaQuad,0,1,2011,"12:27, 12 May 2011","Leaning oppose at this point. Youthful editors who have shown themselves to be helpful and competent at straightforward clerking tasks in venues like AIV, SPI, UAA have in my experience shown a tendency to get themselves into trouble as admins when they try to intercede in thornier areas. Usually, I judge a candidate's attitude to be far more important than experience, but if there is little substantive experience on record, it becomes quite difficult to judge attitude under pressure. That the candidate cannot cite content disputes they have been involved in or any significant content creation is quite troubling in this light. Further research needed."
Banana04131,Bahamut0013,1,1,2011,"05:50, 8 April 2011",'''Support''' No red flags. --
MC10,Feezo,1,1,2011,"06:24, 21 March 2011","'''Support''' – I trust this user with the mop. <span style=""font-family:Verdana;color:#000000;font-weight:bold;"">—"
Strikerforce,My76Strat,0,-1,2011,"11:26, 9 March 2011","'''Neutral''' I appreciate your intentions, your thoughts toward the project as a whole, and the contributions that you've made thus far. However, the diffs provided by Salvio above in the Oppose section are concerning enough to me to land me here rather than in support of you, at this time. Good luck, however!"
Mattwj2002,Steven Zhang,1,-1,2011,"20:12, 6 November 2011",'''Support''' --
Bearian,Glane23,0,-1,2011,"22:07, 16 February 2011","I love his experience fighting vandals, and many edits, but we don't do cooldown blocks."
X!,Steven Zhang,1,-1,2011,"17:27, 6 November 2011","The lack of trust shown in the opposition has proven to me that there are people, who after 3 years, cannot seem to forgive an error, and who cannot look past the one bad judgement error to see the 3 solid years of contributions to this wiki. This is disgusting. Steven Zhang is a well-rounded, dedicated, extremely clueful user who made a slip up 3 years ago. It's amazing that people can't see the opportunity presented to us. We need admins. Steven is more than capable of this role. <small>("
AlexiusHoratius,Ks0stm,1,1,2011,"23:20, 7 September 2011","'''Support''' - I've seen the candidate around here and there; they seem alright. The situation in Q3 was a bit of a screw-up, but not terribly concerning if that's the worse that has happened."
Qrsdogg,Bahamut0013,1,1,2011,"04:58, 9 April 2011",'''Support''' As best as I can tell he is a tremendous asset to the project. I sincerely doubt that he will go on a spree blocking pro-Obama editors or vandalize the main page with pro-Republican slogans.
Soxrock24,28bytes,1,1,2011,"00:48, 8 June 2011",'''Support''' This is headed for 200 yesses
Worm That Turned,Catfish Jim and the soapdish,1,1,2011,"12:31, 27 April 2011","'''Support'''. Looking through his contributions, I see an editor who knows what he's doing and is clearly good at collaborating. Certainly happy to give him the mop."
Bluerasberry,Ks0stm,-1,1,2011,"19:48, 11 September 2011","'''Oppose''' In contrast to many others here, I have no problem with the Q3 question.  It is an oddity of Wikipedia that it is not permissible to discuss some aspects of life, particularly where discussion could be construed as medical advice.  I think you know that now and I appreciate your bringing this up, because it showing mistakes is a way of showing what you learned.  I am concerned about your lack of experience.  I see [http://toolserver.org/~soxred93/pcount/index.php?name=Ks0stm&lang=en&wiki=wikipedia here] that you have already done a lot of administrator-style work with usernames, ITN, and ANI.  I appreciate that.  The work you have done in articles is also great.  The reason I am opposing is that you lack both striking, long-term contributions and general experience.  You have made about 7000 edits total.  About 60% of them are to talk pages.  Your contributions to Wikipedia articles are typically short, so have not accounted for a lot of content.  While I think you can handle the admin tools and probably understand them, being an admin is more than competence about the tools; it also refers to an attitude which enables you to discuss what it is like to edit Wikipedia and promote the development of articles to excellence.  I totally trust you to do everything right when things are going right; if things ever go wrong, or if you have to do something over your head, I would also trust you to find an admin who did know what to do.  But for me to support you, I would want to see you either prove that you can thoroughly develop a few articles or spend more time doing minor development to a large number of articles.  You are not here yet; please try again later after you have more experience trying new things and I will vote for you."
MC10,Ironholds,1,1,2011,"05:27, 3 January 2011","'''Support''' – Why the hell not? <span style=""font-family:Verdana;color:#000000;font-weight:bold;"">—"
28bytes,Valfontis,1,1,2011,"20:56, 18 March 2011","'''Strong support'''. Depth and breadth of contributions is impressive, as are the comments and research in [[Wikipedia:Articles for deletion/The Vancouver Voice|this recent AfD]]. (I also quite like [[User:Valfontis/Tips and tricks|the tips and tricks page]].)"
Dru of Id,SarekOfVulcan,1,1,2011,"10:55, 9 May 2011","'''Support'''. Concerns brought in neutral and oppose votes balanced by [[WP:AGF]] on response to [[WP:INVOLVED]] concerns; active admin and editor, trust judgement to act in the future tempered by feedback, and not just for appearances."
King of Hearts,Peridon,1,1,2011,"04:18, 8 March 2011",'''Support'''. Yup. -- [[User:King of Hearts|King of]]
Malleus Fatuorum,Richardcavell,-1,-1,2011,"18:24, 24 July 2011","'''Oppose'''. It seems like insanity for someone concerned about their privacy to the extent that they feel obliged to move their home should raise their online profile by becoming a WP administrator, and there are already quite enough unhinged administrators."
B,CWH,-1,-1,2011,"13:58, 25 July 2011","'''Oppose''' - I think our standards are too high in terms of total number of edits - your edit count is just fine for someone who makes actual manual edits (as opposed to candidates who have 10,000 edits using AutoWikiBrowser or some such thing).  However, one-sentence answers to the questions above aren't especially impressive, especially when you don't answer parts of the questions.  #3 asks not only how you have dealt with conflicts in the past (which you say you haven't had any, so that's fine), but also how you will deal with them in the future (which needs to be answered).  #1 isn't about what you have done in the past, but what is it that you would want to do with the administrative tools.  Would you process [[CAT:CSD|speedy deletions]]?  Close [[WP:AFD|deletion discussions]]?  Patrol [[WP:RFPP|protection requests]], [[WP:REFUND|undeletion requests]], or [[WP:AIV|vandalism reports]]? --"
Dylan620,Rehman,1,-1,2011,"02:01, 7 April 2011","I would have nominated you tomorrow if you had waited until then. I have seen nothing that would indicate you would be a net negative as an admin - rather, I see that you are trustworthy, competent, and can make good use of the tools. I'll expand on this tomorrow - good luck. --"
MSGJ,RHM22,1,1,2011,"12:39, 18 April 2011","Clearly understands what Wikipedia is all about. Inexperienced in some areas, but every reason to suppose he will be careful with the tools. Definite net positive, hence strong support from me. &mdash;&nbsp;Martin <small>("
Mkativerata,Steven Zhang,1,-1,2011,"21:44, 5 November 2011","Because it seems we may be getting three administrators for the price of one. But in all seriousness, Steve is obviously qualified. Of course if he'd socked around the previous incident he'd have passed RfA two years ago. That he's taken his medicine over three years and there have, as far as I'm aware, been no like conduct issues since, suggests that it should now be left in the past. --"
Strikerforce,Snottywong,0,-1,2011,"01:25, 22 February 2011","'''Neutral''' Not enough edits to the article space, given the amount of time that the candidate has been active on the project, for me to be able to support. Best of luck, however! --"
Anthony Bradbury,Dylan620,1,-1,2011,"21:09, 20 April 2011","'''Support''' I feel, looking at his record, that this user will use the tools wisely. I am certain that he will not damage the encyclopedia. There are a few minor concerns raised in the Oppose section but hey, nobody's perfect. --<font color=""Red"">"
Ronhjones,Neutralhomer,-1,-1,2011,"21:38, 29 March 2011","'''Oppose''' There is a lot of bad history here. The user has made a good start at repairing the damage, but I must go with [[User:Tofutwitch11]] and look for a significantly longer clean slate. '''"
Gigs,Steven Zhang,-1,-1,2011,"15:04, 7 November 2011",'''Oppose''' Are we really that desperate so as to give the bit to formerly banned sockpuppeteers?  I don't think so.
Blurpeace,N5iln,1,-1,2011,"21:49, 16 July 2011","'''Support''', seems like an okay guy; opposition hardly has a leg to stand on."
Matthewrbowker,5 albert square,1,1,2011,"01:26, 2 February 2011","'''Support''' I've run into this editor before, and was surprised that she wasn't an admin.  She knows what she's doing.  ~"
Juliancolton,Ks0stm,1,1,2011,"21:24, 7 September 2011",Forgot to support! :)
WereSpielChequers,BuickCenturyDriver,1,-1,2011,"10:41, 13 April 2011","Longterm user, seems to have the right attitude. The 2007 incident is so distant that I'm more than happy to disregard it.  ''"
BuickCenturyDriver,Anomie,1,1,2011,"17:21, 26 September 2011",Go for it.  &ndash;
Sven Manguard,Tyrol5,1,1,2011,"03:17, 22 July 2011","'''Support''' I'm not familiar with your work, but your deft handling of the questions (especially B's questions), your upfrontedness in regards to CSD tagging issues in Q3, and the fact that this has gone six and a half days without an oppose or even a neutral, all lead me to support."
Swarm,Bahamut0013,1,1,2011,"09:03, 7 April 2011","'''Support'''; the userboxes don't violate any written or unwritten rule or principle in existence. Indeed, the fact that they've essentially disclosed any possible conflict of interest is something the community should be supportive of. ''"
SilkTork,ErikHaugen,-1,1,2011,"16:41, 3 February 2011","'''Oppose''' Too little experience so too little information to make an informed judgement. I'm quite happy that someone is willing to do a tedious and fiddly task (I hate doing history merges), so I'd like Erik to become an admin, but I can't give support to someone with so little genuine experience of Wikipedia. I'm quite comfortable with someone becoming an admin in order to deal with just a handful of tasks; it's a just a case of having complete confidence in that person's judgement. History merges are awkward when they go wrong, and I note from Erik's edit history that he is a hit and miss editor who works casually by trial and error - [http://en.wikipedia.org/w/index.php?title=Acrophyseter&action=history] - which is fine for doing articles, but is not the sort of approach to take to doing history merges. I'd like to see an extended period of careful editing in order to feel confident. <span style=""border: 1px  #F10; background-color:cream;"">'''"
Buggie111,Richardcavell,-1,-1,2011,"12:41, 30 July 2011","'''Oppose''' per Malleus. A person who is concerned about his privacy would be attempting to keep a low profile, not try to make himself stand out of the crowd."
Swarm,SunCountryGuy01,-1,-1,2011,"23:21, 22 March 2011","'''Not now''' - Sorry, but you've only been active for three months and have less than 3,000 edits. With nothing but respect, I don't think you have enough experience. Personally, I like to see 4,000 edits and a year of editing, and this is a relatively low standard compared to many other users. Best regards, ''"
Sven Manguard,Lear's Fool,0,1,2011,"04:36, 30 December 2010","'''Neutral''' I have yet to have a chance to look over this candidate, but at this time, I have to go on the record and say that there are a ton of opposes with <s>no rationales at all,</s> or exceedingly weak rationales. <small>(harsher wording redacted)</small> If you're going to oppose, please do right by the community and the candidate and provide a decent rationale (which, by definition, means that you have to put at least one substantive reason down, and saying ""I have an internal list and might share it later"" doesn't meet that definition.)"
M.O.X,Fluffernutter,1,1,2011,"00:19, 13 August 2011","'''Support''' Yes please! From my limited IRC interactions with Fluffernutter and the work I've seen, there's no reason for me to oppose! —<span style=""font-family:trebuchet ms"">'''"
Chzz,January,1,1,2011,"07:51, 2 June 2011","'''Support''' I can't find any concerns, and user clearly demonstrates good knowledge of policy, good sense, and polite, diplomatic communication skills. <small><span style=""border:1px solid;background:#00008B"">"
Ruhrfisch,Acdixon,1,1,2011,"20:19, 29 January 2011",'''Support''' - per nom.
AlexandrDmitri,Anomie,1,1,2011,"11:18, 27 September 2011",'''Support''' Over qualified candidate. --
Kicking222,Boing! said Zebedee,1,1,2011,"04:32, 1 March 2011",'''Piling On''' Has the experience; will make a dandy admin. --
WereSpielChequers,Drmies,1,1,2011,"06:10, 20 May 2011",Longterm contributor with a clean blocklog and shedloads of experience. I noticed one [http://en.wikipedia.org/w/index.php?title=Special:Undelete&target=The+Red+Flower+%28fashion%29&timestamp=20110429201335&diff=prev overhasty A1] and I'd remind you that one should not be hasty with A1s and A3s - some unpromising first sentences have grown into useful articles if you wait for the second sentence to be added. But I saw more than enough good tagging and other work for me to support. ''
Milowent,SarekOfVulcan,1,1,2011,"03:39, 3 May 2011","'''Support''' good admin, has common sense, which brings about a better community in the long run.--'''"
N5iln,Neelix,0,1,2011,"15:48, 28 February 2011","'''Neutral''' Good work as far as I can see, but both Fastily and Fetchcomms raise valid considerations. As I write this, neither side outweighs the other. --"
John,GB fan,1,1,2011,"17:49, 13 September 2011",'''Support''' per Fastily. --
Airplaneman,Boing! said Zebedee,1,1,2011,"22:53, 22 February 2011",No-brainer.
Pharaoh of the Wizards,Gonzonoir,1,1,2011,"14:38, 2 February 2011",'''Support''' Great track and see no concerns.
Lothar von Richthofen,Ironholds,1,1,2011,"00:23, 2 January 2011","'''Support.''' {{ec}}{{ec}}{{ec}} An all-around excellent candidate who has worked hard for this privilege. Lucky (RfA) #7, or? ~~"
WereSpielChequers,Ironholds,-1,1,2011,"14:58, 5 January 2011","'''Oppose''' I like Ironholds, I've met him at several meetups, and I'm happy to agree with almost everyone on this page that he is a great contributor. But not all great contributors are suitable for adminship. I'm not too concerned about Colonel Warden's oppose, April 2010 is a long while ago and any editor is capable of changing greatly in that time. Nor do I share Short Brigade Harvester Boris's concern - commitment to the project is in my view  a good thing and multiple RFAs are perfectly OK, provided the candidate reacts to the reasons why people have opposed. But I'm not really comfortable with Ironholds having the delete button and block buttons. The incident I've queried in Question 15 is too recent. As is [http://en.wikipedia.org/w/index.php?title=User_talk:Buffalo_Kill&diff=prev&oldid=400660368 this, where Ironholds jumped in straight with a level 4 warning, and I'm still wondering whether it was vandalism or a good faith attempt to rename an article by cut and paste.] Both of these imply to me that the reasons why Ironholds has previously been thought unsuitable for adminship are still current. Would Ironholds be the sort of admin to ignore consensus and go off on an out of process deletion spree? Hopefully not, but I do suspect he would be too quick with both the block and delete buttons, so with great reluctance I must oppose. ''"
Snottywong,Calabe1992,-1,-1,2011,"16:36, 27 October 2011",'''Oppose''' [[WP:NOTNOW]]
Tofutwitch11,Ironholds,1,1,2011,"00:48, 2 January 2011","'''Support''' I'm getting a little tired of seeing your name on these RFA's, and because you just won't stop making them and accepting Nom's, this should put a stop to it. :P"
WereSpielChequers,Lear's Fool,1,1,2011,"00:06, 30 December 2010",'''Support''' as nominator. ''
Anthony Bradbury,SarekOfVulcan,1,1,2011,"18:53, 4 May 2011","'''Support''' Because you are, and have been a good admin, and in my view any minor imperfections do not impar your overall benefit to the project. I will confess to feeling some irritation at finding this RfA; I see no reason for it to be here. I have read your inroductory explanation, and my comment remains. --<font color=""Red"">"
Malleus Fatuorum,HJ Mitchell,1,1,2011,"23:02, 7 May 2011",'''Support'''.
Moonriddengirl,Ironholds,1,1,2011,"14:34, 2 January 2011","'''Support'''. There are two things that immediately come to mind re: my past experiences with Ironholds: (1) he is very motivated to help, and (2) he is able to evolve. Lest this sound like faint praise, it's not. The ability to adjust our approaches and perceptions is crucial to being an admin if we're to reflect the will of the community and not simply become little despots, convinced our way is the One True Path. Add to that [[WP:COMPETENCE|competence]], and he seems like a great candidate to me. I trust Ironholds not to lose sight of our purpose, but to be an able admin. --"
HJ Mitchell,Neutralhomer,1,-1,2011,"19:35, 26 March 2011","'''Support'''. Dedicated editor with the project's best interests at heart. He may have made a few cock-ups and a few of them may be too recent for some tastes, but one doesn't get an article through FAC by being an idiot and I could point out plenty of admins who have made cock-ups and errors of judgement of the same magnitude recently. Admins are human—a fact recognised by ArbCom and [[WP:ADMIN]], but not by RfA—and so is Homer. He has plenty of more experienced admins to call on if he finds himself out of his depth, including myslef, Wehwalt and Mifter and wants to do things that constantly need doing, like blocking vandals. I can only foresee Homer acting for the good of the encyclopaedia and so it is my pleasure, no, my honour, to support him."
Wayne Slam,NickPenguin,-1,-1,2011,"00:40, 21 March 2011",'''Oppose''' Needs more recent activity.
Heimstern,Jéské Couriano,-1,-1,2011,"21:14, 24 August 2011","per Ironholds, Pontificalibus, Blue Rasberry et al. [[User:KillerChihuahua|KillerChihuahua]]<small><sup>[[User talk:KillerChihuahua|?!?]]</sup>"
Balloonman,Ponyo,1,1,2011,"18:32, 26 January 2011",'''Trust the nom support'''---'''
Jebus989,Bahamut0013,1,1,2011,"18:44, 7 April 2011","'''Support''' good candidate, userboxes could do with further trimming but nothing to warrant an oppose/neutral"
Puffin,My76Strat,-1,-1,2011,"17:42, 1 August 2011",'''Oppose''' Per evidence of persistent personal attacks. '''
Orphan Wiki,ErikHaugen,1,1,2011,"13:45, 7 February 2011",'''Support''' - never mind the smaller-than-some edit count. It isn't ''that'' small. And the evidence is there that this peron can be trusted.
Ottawa4ever,CharlieEchoTango,1,1,2011,"15:09, 23 November 2011","'''Support''' experience is fine, helpful editor."
Wehwalt,Glane23,0,-1,2011,"16:38, 21 February 2011",'''Neutral''' me too.--
Ktr101,ErrantX,1,1,2011,"21:04, 11 February 2011",'''Support''' Per all the wonderful people above.
Wizardman,ItsZippy,1,-1,2011,"16:49, 15 October 2011","I became an admin after 2-3 months of real activity and turned out okay. [[User:Wizardman|<span style=""color:#030"">'''''Wizardman'''''</span>]] <sub>"
Ezhiki,Slon02,1,1,2011,,"'''Support''', as usual :)—"
Guoguo12,Lear's Fool,1,1,2011,"14:52, 30 December 2010","'''Support:'''  Candidate is experienced enough for adminship, demonstrates civility, and seems eager to improve after making mistakes. <span style=""white-space:nowrap"">"
Rogerd,E2eamon,1,-1,2011,"04:24, 7 July 2011",'''Support''' no reason to think that this user would abuse the tools --
Jamietw,Sadads,1,1,2011,"05:53, 14 May 2011","'''Support''' No reason not to, excellent editor and I'm suprised not already admin."
Ktr101,CharlieEchoTango,1,1,2011,"22:25, 23 November 2011",'''Support''' Most definitely. I think you will be a superb administrator!
Trusilver,Richwales,1,1,2011,"12:18, 19 September 2011","'''Support''' <s>Two supremely</s> Three hilariously ridiculous opposes do not sway me from seeing anything other than an excellent admin candidate. He performs admin tasks, he understands what he's doing, he's unlikely to block Jimbo or delete the main page. I don't see any other issues."
Minimac,HJ Mitchell,1,1,2011,"06:17, 9 May 2011","'''Support''' I went Neutral last time after supporting in the first place (On his second RfA). Now I'm absolutely confident that he won't abuse the buttons. He will be an active, useful and clueful administrator."
Jasper Deng,28bytes,1,1,2011,"16:08, 7 June 2011","'''Support:''' As my mentor, 28bytes always knows the right thing to do."
MJ94,Slon02,-1,-1,2011,"22:30, 5 March 2011","The accuracy issues around CSD tagging worries me. Also, you [[User talk:Ezhiki/2011#RFA proposal|said]] not too long ago that you didn't feel you were ready yet. What has changed in that time?"
NativeForeigner,E2eamon,0,-1,2011,"00:58, 8 July 2011",Per MuZemike. ''
The Interior,HJ Mitchell,1,1,2011,"00:18, 3 May 2011","'''Support''' You're doing fine work, HJ."
Prodego,Buggie111,0,-1,2011,"22:28, 23 December 2011","'''Comment''' I'd like to see more depth in your the answers to the questions, particularly question 1."
Baseball Watcher,Dayewalker,1,-1,2011,"00:24, 3 November 2011","'''Support''' Doesn't look like there's a problem. <font face=""Comic Sans MS"">"
Ktr101,Drmies,1,1,2011,"16:14, 20 May 2011","'''Support''' Honestly, what the people above have said mirrors my sentiments. Good luck!"
Joe Decker,Qwyrxian,1,1,2011,"00:16, 26 July 2011","'''Support'''   per review of a selected contributions, as well as A6, A14.2.  --"
DARTH SIDIOUS 2,Wcreed88,-1,-1,2011,"18:53, 12 February 2011","'''Oppose'''. Sorry, but now now, not yet. You have been in Wikipedia for long, but you haven't got a very extensive edit history yet, to prove your knowledge of general guidelines and experience around here. Otherwise, I see nothing wrong in you as a candidate, I'd gladly support you at a later date when you have gathered some more experience and contributions. '''''"
OlEnglish,Neelix,1,1,2011,"18:16, 26 February 2011","'''Support'''. I've seen Neelix around the wiki and I fully trust him and his abilities. I think we desperately need another admin to help out with the backlogs, especially at [[WP:RM]] because it's an oft neglected process. {{User|Fuhghettaboutit}} has been doing a awesome job so far at manually evaluating and closing the discussions, but it seems like he's all alone out there, meanwhile some requests sit there for months. Yes, if Neelix was to help out in the area he's got a definite strong support from me. --"
King of Hearts,January,1,1,2011,"23:06, 29 May 2011","'''Support'''. Initially I was like ""who's January""? But I've seen Cassandra 73 around, and she doing pretty good work. -- [[User:King of Hearts|King of]]"
Worm That Turned,Jéské Couriano,0,-1,2011,"15:00, 24 August 2011","'''Neutral - moral support''' With similar concerns to those in the oppose section on hot-headedness, I cannot support the candidate, unless he can can somehow allay those concerns. I'd like to point out though, that I've chatted to Jeske a few times on IRC, always finding him a very personable chap and that he offered me some very good advice back when I was being harassed by sock puppets. Without a doubt a moral support."
RP459,Jsfouche,1,-1,2011,"14:24, 3 June 2011",'''Support''' Opposes are not convincing I have no reason to believe that this user will abuse the tools. ''<B>--
Pharaoh of the Wizards,ErikHaugen,1,1,2011,"12:54, 6 February 2011",'''Support''' No Red Flags Did go through the opposes but found nothing that the candidate will abuse or misuse tools .The user has been around since 2005 which is long enough and he has clearly stated the area he/she wants work in and Admin tools are not a exhaustible resource if a user prefers to work within a given area  .Feel the Project only gains with the user having tools.
Timotheus Canens,Jimp,1,1,2011,"12:47, 9 June 2011",
Xxanthippe,Drmies,1,1,2011,"00:10, 22 May 2011",'''Support'''. A level-headed editor.
James500,GB fan,1,1,2011,"01:05, 12 September 2011",'''Support''' - I see no problems.
Wifione,Ironholds,1,1,2011,"06:04, 5 January 2011","'''Support''' Ironholds, I am an editor who was at the receiving end of your verbal outpouring this year, where you told me ""not to talk like a hemp-wearing patchouli-smelling hippie from the 60s."" I recall I had invited this comment from you after I had irascibly advised you on not CSDing an article that, on the face of it, appeared notable. Yet, this RfA and your contributions since a long time have me convinced of your worthiness for this project. I am sure you'll run into instances where your patience would be tested up to the hilt; and by degrees higher than your past interactions. It is human to err; and you might too in the future. But your honesty above has me sold on you. Best wishes for your adminship tenure."
MC10,Dudemanfellabra,-1,-1,2011,"23:37, 3 July 2011","'''Oppose''' – I cannot support in light of the plagiarism highlighted on this RfA's talk page. <span style=""font-family:Verdana;color:#000000;font-weight:bold;"">—"
Themfromspace,Qwyrxian,1,1,2011,"00:31, 19 July 2011",'''Watchlisted support''' I've been waiting for this!  Qwyrxian is a very discerning editor whose edits display a thorough knowledge of policy and consensus as well as good communication skills.  I have no doubt that he would put the mop to good use. '''
AerobicFox,Glane23,-1,-1,2011,"08:08, 18 February 2011","'''Oppose''': although fairly safe to presume Glane would not abuse his privileges, I'm not sure his level of understanding and familiarity with policies would allow him to utilize them properly. I would like to see this user engage in less wiki Gnomish activities as I think he could be useful in article building, but I'm not confident with him as an admin now."
Axl,Sadads,1,1,2011,"08:58, 16 May 2011",'''Weak support'''. Unconvincing reasons for adminship. However AfD comments have usually been appropriate.
Scottywong,Buggie111,-1,-1,2011,"00:08, 24 December 2011","You've decided to run your RfA during the time of year when the very least number of regular editors will be around to look into your history and vote.  There are only two explanations for this decision: 1, you didn't realize that it might not be a great idea to start your RfA 2 days before christmas, or 2, you strategically started your RfA 2 days before christmas to minimize participation.  Either way, I oppose.  <s>If I can actually find some time to review your contributions before the RfA ends, I might change my vote.  Otherwise, try again during a better time.</s>"
Tarc,Drmies,1,1,2011,"18:53, 20 May 2011","'''Support''' - AfD record is pretty good, no nutball observations/votes that I can find.  Since Freakshownerd turned out to be a CoM sock, I don't begrudge anyone who tussled with him, so that angle's fine."
ebe123,Bahamut0013,1,1,2011,"12:58, 9 April 2011",'''Support''' The user is a good candidate.  ~~
Secret,Gonzonoir,1,1,2011,"23:19, 26 January 2011",
Malleus Fatuorum,Lear's Fool,-1,1,2011,"00:05, 30 December 2010","'''Oppose'''. Is this really a serious nomination? If it is, then I'll be happy to provide a shed load of reasons to oppose it."
SunCreator,Ironholds,-1,1,2011,"20:14, 2 January 2011","'''Oppose''' - To many questions are raised by the [https://secure.wikimedia.org/wikipedia/en/w/index.php?title=Wikipedia:Articles_for_deletion/Bigoted_woman_incident&diff=358868334&oldid=358868114 strong oppose of Bigoted woman incident] 1 minute after AFD opened. Including the continued strong delete rather then 'cover the event' as [[WP:1E]] suggests leaves my head spinning with a very big 'WHY'?.  I could just about excuse people outside the UK who are unknowingly following [[Wikipedia:Systemic bias]] by others but the very first !Voter - nope.  So I am left wondering what is going on i.e was it POV political bias, question of making rash decisions, inability to be informed, lack of judge etc. The Wikipedia coverage of bigoted woman incident should be similar to [[Joe the plumber]] to not be hypocritical. The ability to take a basic level of investigation and be ability to hold a neutral point of view are as I see it a basic requirement of being an admin. Therefore my decision is to oppose this candidate. Regards,"
Logan,Fluffernutter,1,1,2011,"22:10, 15 August 2011","'''Support''' I'm not sure why I'm supporting a sandwich for adminship, but... <small>(just kidding, Fluffernutter is awesome and will be a great admin)</small>"
Quigley,Ctjf83,1,-1,2011,"07:11, 15 January 2011","'''Support''' – He is humble, open-minded, and always willing to improve himself: this candidate possesses some of the best qualities for resilience in an administrator."
SL93,MichaelQSchmidt,1,1,2011,"00:26, 1 December 2011",'''Support''': Schmidt would make an excellent admin.
Theda,Fluffernutter,1,1,2011,"22:37, 17 August 2011","'''Support''' Looked around at this  users edits and could not find a reason not to.—<font face=""Segoe Print"">"
Rodw,Reaper Eternal,1,1,2011,"16:54, 21 July 2011",'''Support''' - We have worked together on several articles and Reaper has always been helpful and collaborative.&mdash;
Bovineboy2008,Ctjf83,1,-1,2011,"22:52, 14 January 2011","'''Support'''. The editor not only shows a thorough understanding of the policies and guidelines of WikiPedia, but also contributes well to content and can engage civily with any and all editors. <small>"
Royalbroil,SarekOfVulcan,1,1,2011,"01:52, 3 May 2011","'''Support''' I have no issues except for wasting everyone's time. '''<font color=""#000000"">"
Pichpich,RHM22,1,1,2011,"14:03, 13 April 2011","'''Support''' Despite low-ish experience, I think he'd do just fine. Adminship is not rocket science."
Jafeluv,Reaper Eternal,1,1,2011,"07:03, 27 July 2011",Can't see any problems. Good luck.
Puffin,Anomie,1,1,2011,"16:02, 25 September 2011",'''Support''' '''
Scientizzle,Valfontis,1,1,2011,"21:13, 18 March 2011",'''Support''' as nom. I've been bugging her about an RFA for 3 years and I think it's a privilege to offer my support. &mdash;
Σ,DeltaQuad,1,1,2011,"03:01, 13 May 2011","'''Support''', answers work for me. --"
Llywrch,Valfontis,1,1,2011,"23:29, 24 March 2011",'''Support''' Almost didn't recognize her under her new username. --
Vodello,HJ Mitchell,-1,1,2011,"02:21, 9 May 2011","'''Oppose''' per this RFA's very existence, as well as [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk%3AArbitration_Committee%2FNoticeboard&action=historysubmit&diff=427834015&oldid=427825692 this immature tirade] from May 6. 90% may participate favorably in this ego-stroking exercise, but I will not. '''"
