SRC,TGT,VOT,RES,YEA,DAT,TXT
MPerel,Geni,1,1,2004,,Support.
Rickyrab,Sam Spade,0,-1,2004,"03:44, 8 Oct 2004","MMMMMMmmmaybe. He's a fine old Wikipedian, but he's hot on the trigger. Hmmm."
Rje,Gadfium,1,1,2004,"05:32, 5 Dec 2004",
Rdsmith4,EDGE,-1,-1,2004,"12:12, 22 Sep 2004","User created a lot of nonsense articles on ""poetic terrorism"" a few days ago, moved user and talk pages to random locations, and caused general mayhem."
VeryVerily,Snowspinner,0,-1,2004,"22:04, 30 May 2004",
GeneralPatton,Thue,1,1,2004,"03:02, 28 Jul 2004",
Gzornenplatz,Mustafaa,1,1,2004,,
Secretlondon,Yacht,1,1,2004,,Definitely support. And I note editing from the [[PRC]] as well...
CryptoDerk,Poccil,-1,-1,2004,,
Kingturtle,Jerzy,1,1,2004,"06:04, 20 May 2004","Fair, even-minded. Interesting in custodial activities."
TheCustomOfLife,Gtrmp,1,1,2004,,Strong agreement.
Raul654,MacGyverMagic,1,1,2004,,
Chris 73,Lupo,1,1,2004,"00:59, 26 Jul 2004",
Netoholic,Slowking Man,-1,1,2004,,"Looks like he has the makings of a good admin, but I have to have doubts about whether his judgement of article value has developed enough.  Short on edits (~1550), with a large number of those spent on VFD and RFA and on very simple fixes.  Viewing his contribs, and excluding minor edits and all non-article namespace edits, gives about 500 entries.  Those entries are mostly simple ""Recent changes"" wikify and <nowiki>{{stub}}</nowiki> insertion.  Sorting his contribs another way (by article title) shows no long-term committments to any - rarely more than 2 edits at most.  I would support at 2000 edits if he spent some time away from Recent changes (*gasp*) and worked on the main focus of the project - the encyclopedia articles. --"
Hadal,Snowspinner,1,1,2004,"04:19, 31 Jul 2004",Without question. --
RickK,ChrisDJackson.09,-1,-1,2004,"02:25, 13 Apr 2004","You can't be serious.  With his aggressive, confrontational style, and his POV attitude, and his refusal to acknowledge the existance of copyrights?  Strongly oppose.  Not to mention that he hasn't been here long enough."
Orthogonal,Proteus,1,1,2004,"21:43, 17 Sep 2004",
CdaMVvWgS,Urhixidur,1,1,2004,"00:23, 28 Dec 2004",
Anthere,Pollinator,1,1,2004,"11:24, 23 Mar 2004",
Ludraman,Netoholic,0,-1,2004,"07:43, 28 Oct 2004",
RickK,Plato.08,0,-1,2004,,
Raul654,Hcheney,1,1,2004,,Support.
Grunt,ALoan,1,1,2004,,"Aha, COTWs: the sure sign of a grunt worker. :) --"
Tmh,SWAdair,-1,1,2004,"11:01, 28 Oct 2004","I do believe someone with such a long record on VFD isn't the best possible admin material. Administrators contributions should clearly concentrate on writing new stuff, so they have not only the experience of writing new stuff but the idea of what it feels like for the person whose job is being wrecked when its deleted. This would make our administrators not only more professional, but better in human issues as well. --"
fvw,Duk,1,1,2004,,"Looks good, lots of maintanance work.   --"
Arwel Parry,Plato.08,-1,-1,2004,"00:52, 12 Jul 2004",
Cyp,Kate,-1,1,2004,"23:03, 8 Sep 2004","Not enough support votes at this time. Willing to support at 60 support votes. (Feel free to move this vote, if I forget to do it myself, am kidnapped by aliens, or if this sentence is false.) <!-- What's the point of waiting for the voting period to end, when there are a quadrillion supports, no (serious) oppositions, and they already have more dangerous abilities..? -->"
Cribcage,Malcolm Farmer,1,1,2004,"06:41, 3 Dec 2004",
Hcheney,Calmypal.09,0,-1,2004,"17:55, 1 Apr 2004",I cannot support the adminship of anyone from Pennsauken that styles himself as a king. I have a weird gut feeling I know you IRL. --
Golbez,PedanticallySpeaking,1,1,2004,,"Eh, why not. As I said last time (with my neutral [or was it oppose?] vote), anyone who uses Latin that much can't be bad. Alea iacta est. --"
LegCircus,Sam Spade,-1,-1,2004,,Oppose. Sam has failed to respect others and has not sought compromise.
Moncrief,WHEELER.09,-1,-1,2004,,Strongly oppose.
Anthony DiPierro,Cecropia,-1,1,2004,"21:39, 31 Mar 2004",
Jengod,Dale Arnett,1,1,2004,,Thought he already was one.
Danny,Michael Snow,1,1,2004,"00:10, 21 Apr 2004",
Cribcage,MacGyverMagic,1,1,2004,"03:17, 25 Nov 2004",
Lst27,Brockert,1,1,2004,"01:28, 10 Dec 2004",Yes.
Lst27,Chuq,1,1,2004,"18:51, 22 Sep 2004",Of course! He's a great contributor. --
Adam Bishop,Kate,1,1,2004,"09:49, 5 Sep 2004","I'm pretty sure we disagree in many fundamental ways about the way Wikipedia works, but I don't think that's a reason to oppose."
Cribcage,PMelvilleAustin,1,1,2004,"13:44, 3 Jun 2004",
BrokenSegue,GeneralPatton,1,1,2004,"02:57, 9 Dec 2004",'''Support''' [[User:BrokenSegue|
Gsl,David Newton,1,1,2004,"21:27, 26 Feb 2004",
Lst27,Premeditated Chaos,1,1,2004,"23:07, 25 Dec 2004",
Antandrus,Arminius,1,1,2004,"01:24, 10 Sep 2004",
Slowking Man,Derek Ross,1,1,2004,,<cliche>He's not an admin?</cliche> --
John Kenney,OldakQuill,1,1,2004,"22:38, 21 Jun 2004",
Hephaestos,Maximus Rex,1,1,2004,"02:23, 22 Dec 2003",Also support. -
Quadell,DropDeadGorgias,1,1,2004,,
JackLynch,Roadrunner,1,1,2004,"04:04, 12 Jan 2004","Support. I have seen him insert a quality NPOV compromise into a troubled POV debate/altercation regarding a passage, and thereby resolve the circumstance. He appears to have just the sort of judicial approach that would dignify adminship with his inclusion."
Angela,Mkmcconn,1,1,2004,,Support.
Davodd,Flockmeal,1,1,2004,,Support. Great WP custodian.
Wolfman,KF,1,1,2004,"01:41, 19 Nov 2004",
Neutrality,Markalexander100,1,1,2004,"20:04, 2 Jul 2004",
Jwrosenzweig,Davidcannon,1,1,2004,"16:24, 28 Jun 2004",
Amgine,BRG,1,-1,2004,"05:57, 18 Nov 2004",-
Hadal,Siroxo,1,1,2004,"03:34, 1 Sep 2004",
Everyking,Ævar Arnfjörð Bjarmason,1,1,2004,"19:27, 19 May 2004",
J-V Heiskanen,DJ Clayworth,1,1,2004,"22:21, 25 Mar 2004",
Secretlondon,UtherSRG,1,1,2004,"12:39, 9 Apr 2004",
Ertz,Sj,1,1,2004,"22:34, 1 Apr 2004",
Blankfaze,Neutrality,1,1,2004,"01:43, 6 Oct 2004",'''Incredibly strong support'''.
Texture,CJCurrie,1,1,2004,"19:37, 14 Sep 2004",A very strong user - [[User:Texture|<font color=red>T&#949;x</font>]][[User Talk:Texture|<font color=blue>&#964;</font>]]
Orthogonal,Grunt,1,1,2004,"01:30, 22 Aug 2004",Definitely.
Snoyes,Kaihsu,1,1,2004,"19:39, 30 Jan 2004",Support. From what I've seen an excellent contributor. -
Viriditas,Mustafaa,1,1,2004,"05:09, 26 Nov 2004",Friendly editor. --
BrokenSegue,Neutrality,1,1,2004,"19:52, 5 Oct 2004",
Meelar,Elf,1,1,2004,"19:50, 1 Jun 2004","I seem to recall supporting her last time.  She doesn't seem like she'd abuse her powers, and she's pretty easy to work with."
172,Mustafaa,1,1,2004,"01:20, 30 Nov 2004",
Ezhiki,Grunt,1,1,2004,,Seen him in action.  Impressed.--
Markalexander100,Neutrality,1,-1,2004,"03:20, 16 Aug 2004",
Kingturtle,Hadal,-1,1,2004,"00:33, 29 Feb 2004",It is simply too soon. We should not set this precedent. I will gladly support Hadal in a few months.
Raul654,Jmabel,1,1,2004,,Great editor. Support.
David Gerard,Snowspinner,1,1,2004,"19:51, 24 Jul 2004",
Elf,Neutrality,1,1,2004,"01:56, 13 Oct 2004",Support. I also responded to one of the Comments.
Rhymeless,Kate,1,1,2004,"05:45, 9 Sep 2004","Amazed by this user's edits, have seen much of hir work from afar. Easily support."
Kaihsu,MykReeve,1,1,2004,,
Adam Bishop,CJCurrie,1,1,2004,"20:57, 17 Sep 2004",
Merovingian,Bmills,1,1,2004,,"Support, [[User:Bmills|Bmills]] is a wonderful contributer. --"
Slowking Man,Hyacinth,1,1,2004,,I'll just jump on the bandwagon here. --
Triona,Lucky 6.9,1,-1,2004,"23:50, 21 Oct 2004","Support, appears to be a very dedicated member of the community -"
GeneralPatton,Slowking Man,1,1,2004,"20:57, 9 Oct 2004",
Ruhrjung,Jor,-1,-1,2004,"13:25, 29 Mar 2004","Cautiosly oppose. A person who takes as his own task to ""remove from count"" votes against himself[http://en.wikipedia.org/w/wiki.phtml?title=Wikipedia:Requests_for_adminship&diff=2966676&oldid=2966674] does not seem to have sufficient trust in other wikipedians &mdash; seems too eager to protect his own prestige and too eager to become administrator.--"
plato,Mirv,1,1,2004,"11:07, 25 May 2004","Mirv aka No-One Jones is a great editor, and a good user I will fully support him for sysop!"
Mirv,Guanaco,-1,-1,2004,"18:58, 3 Dec 2004","I regret having to agree with everything Ambi says. Furthermore, I believe that admins who are willing to take unilateral actions&mdash;actions which may or may not be in accord with the will of the community&mdash;should be ready to explain themselves and discuss their reasonings when the inevitable questions arise. If their actions are repeatedly challenged, they should stop. Guanaco did not, to my knowledge, show himself to be open to discussion of his controversial actions, nor did he stop after several challenges from other users. This kind of rash unilateralism in the use of sysop abilities is unsuitable, to say the least."
Francs2000,IndigoGenius,0,-1,2004,"18:28, 11 Jul 2004",
Warofdreams,VampWillow,1,1,2004,"15:38, 24 Jun 2004",
John Kenney,Rei.09,0,-1,2004,"07:14, 3 May 2004","I think the instance 172 highlights is enough to make me wary.  Whoever was in the right in that edit conflict, putting a page protection notice on an unprotected page that you are in the process of an edit war on is just bad form.  I'd want to see some explanation/apology for that before I support."
ShaneKing,Lachatdelarue,1,1,2004,,Looks good to me.
Hephaestos,Dale Arnett,1,1,2004,"00:02, 23 Mar 2004","Very productive, good choice. -"
Merovingian,Diberri,1,1,2004,,
Meelar,MykReeve,1,1,2004,"00:52, 2 May 2004","550 edits is plenty for me, esp. when they're of quality."
Mackensen,Maurreen,-1,-1,2004,"03:49, 12 Dec 2004","'''Oppose'''. Far too soon for adminship. Moreover, those things which she has done would not be enhanced by adminship."
Nunh-huh,Snowspinner,1,1,2004,"23:36, 27 Jul 2004",
Archivist,Morven,1,1,2004,,Support. He writing my sort of articles.
Lst27,TheCustomOfLife,1,1,2004,"21:47, 31 Aug 2004",Great contributor. Support. --
Jfdwolff,DanKeshet,1,1,2004,"15:04, 15 Nov 2004",
Kingturtle,Stevenj,1,1,2004,"02:42, 16 Apr 2004",
Ludraman,Rfl,1,1,2004,"10:19, 4 Dec 2004","Yes, a good choice."
Decumanus,Fabiform,1,1,2004,"00:09, 16 Mar 2004",Support-
Lst27,Nichalp,0,1,2004,"00:04, 22 Sep 2004",
Antandrus,Lucky 6.9 round 2,1,-1,2004,"03:14, 25 Nov 2004",Strong support: I like what I've seen.
Improv,Mackeriv,1,1,2004,"15:28, 21 Dec 2004","Looks good. Decent history, vandal-fighting a plus. --"
Andrevan,Proteus,1,1,2004,"17:46, 18 Sep 2004","[[User:Andrevan| ]]<nowiki>&ndash;</nowiki>[[User:Andrevan|<b><font color=""mediumblue"">Andre</font></b>]] ([[User_talk:Andrevan|<font color=royalblue>talk</font>]])"
Andrevan,Wapcaplet,1,1,2004,,"Support, but I'd like to see you answer the generic admin questions."
172,Markalexander100,1,1,2004,"07:42, 2 Jul 2004",
Raul654,Maximus Rex,1,1,2004,"17:31, 22 Dec 2003","Support. From what I've seen of his work, I like it. --"
Everyking,GeneralPatton,-1,1,2004,"06:35, 2 Dec 2004","Last we talked, the devil told me the temperatures in hell were still unseasonably warm."
TUF-KAT,Cool Hand Luke,1,1,2004,,
Andrevan,PFHLai,1,1,2004,"03:34, 27 Aug 2004",
Moink,Chocolateboy.09,1,-1,2004,"21:44, 14 Jul 2004",What Cyan said.
MyRedDice,Zero0000,1,1,2004,"18:57, 17 Apr 2004",
Danny,Andrewa,1,1,2004,"00:43, 27 Mar 2004",Yup.
Etz Haim,Aris Katsaris,1,1,2004,"23:57, 14 Nov 2004",
Guanaco,GeneralPatton,1,1,2004,"02:57, 7 Dec 2004",Support.
Visorstuff,UtherSRG,1,1,2004,"23:09, 11 Apr 2004",
Ugen64,Skyler1534,1,-1,2004,,"While normally hesitant to support those with less than 1000 edits, this user (male or female? dunno) is a hard worker, and I somehow doubt that this user would violate Wikipedia policy or do any bad work as an admin - the user has done good work so far, and I don't see a sudden and unexpected change in that behavior anytime soon :-). It might help, though, if i knew what gender the user was..."
Tuomas,CyborgTosser,-1,-1,2004,"23:47, 21 Oct 2004","While I agree with the arguments above and as under ""Neutral"", I do not really understand the reasons why people then say they are neutral to the candidacy. :-> /"
Moink,Andrew Yong,1,1,2004,"17:20, 13 May 2004",Users who stay out of trouble are exactly the people we want as admins.
Merovingian,Stevenj,1,1,2004,,
Austin Hair,Zoney,1,1,2004,,
UninvitedCompany,Ortolan88,1,1,2004,"22:20, 8 Nov 2004",
MykReeve,Nunh-huh,1,1,2004,"19:58, 16 May 2004",Looks to produce good work to me. -
Blankfaze,Gamaliel,1,1,2004,"08:48, 17 Nov 2004",
Blankfaze,Frazzydee,1,1,2004,"20:57, 29 Aug 2004",
Geogre,Snowspinner,-1,1,2004,"17:53, 29 Jul 2004","It is a reluctant opposition and does not reflect any personal feelings I might have toward Snowspinner's past or continuing contributions to the site and project.  However, I reviewed the evidence against Avala, and I felt that there were a number of occasions when an appeal to a broader community might have easily forestalled the animosity.  Avala's English is not fluent, and he is a citizen of the former Yugoslavia.  Consequently, some of his arguments were hampered by the language barrier, but, additionally, many of Snowspinner's misunderstandings were caused by not seeking out other, more fluent, English speakers from the area to help negotiate opinions.  After a certain point, it seems like the fight was about the fighting, and not about any particular issue, article, or decision.  That it reached such a point without outreach, without seeking the aid of neutral parties, does reflect somewhat poorly on Snowspinner's reactions to a belligerant fellow editor.  Finally and ultimately, though, I feel that Snowspinner's time on Wikipedia is simply too brief.  I say this not because I believe there is a magic number of days or edits, but because the motivation to move to administrator quickly worries me.  If one's desire is based upon getting one's will, then it is bad.  If one's desire is based upon changing the course of the project, that, too, is bad.  If one's desire is to particpate in a social world of admins, then, I feel, the motivation is suspect.  Only if the desire is based upon duty and a belief that the project is far more important than any of the project's participants is it appropriate.  I do not in any way whatever mean to imply that I believe that Snowspinner's motives are bad.  In fact, I think Snowspinner is a reasonable, intelligent, and dilligent contributor to the project who has shown himself of the highest commitment.  Instead, I oppose because I feel that it takes a great deal of time as a regular user to show a person's continued perseverance and to establish how such a person will react to others in opposition.  I do not think there is enough of a track record.  Hoping by all means that I offer no offense and provoke only thought,"
Jengod,Elf,1,1,2004,,
Jpgordon,Neutrality,1,1,2004,"04:44, 12 Oct 2004","Me, I like the name. Names himself after something he (and we) theoretically strive for. That's a good thing."
Oberiko,GeneralPatton,1,1,2004,"13:40, 5 Dec 2004","Support.  I've been intermittent touch with Patton for several months, in which I have seen him grow from someone who I'd be wary to give adminship to (like the general he's taken the name of, he was a bit brash and impulsive), to someone I feel can be trusted with the duties and responsibilities of administration.  His more recent contributions have often centered around adding hard to find details (always with a source) and often attempting to remove the POV in articles which usually generate them naturally."
BL,Rogper.09,1,-1,2004,,Support strong! Please ignore the fools below who obviously doesn't know what they are talking about.
Visorstuff,Mkmcconn,1,1,2004,"17:34, 5 Mar 2004",Support. We need more admins in his interest areas and he's great. -
Guanaco,Kate,1,1,2004,"02:09, 3 Sep 2004",
Francs2000,Gwalla,1,1,2004,"21:16, 10 Oct 2004",
Grunt,Ortolan88,1,1,2004,,Ok. --
Sam Spade,PMelvilleAustin,1,1,2004,"14:30, 3 Jun 2004",
172,Andris,1,1,2004,"09:36, 27 Jul 2004",
DJ Clayworth,EDGE,-1,-1,2004,"15:12, 22 Sep 2004","Too new, and too much odd stuff. A month or two of good, solid wikipeding may change my mind."
Adam Bishop,Grunt,1,1,2004,"20:40, 25 Aug 2004",
Gsl,Rlandmann,1,1,2004,"05:34, 2 Aug 2004",
Davodd,Yacht,1,1,2004,,Support. Very friendly in tough edit climates.
Ambi,Anthony DiPierro,-1,-1,2004,"08:01, 25 Oct 2004","No. I'm happy for a compromise to go ahead along these lines, but not involving giving him adminship. Why can't he use Kate's tool?"
JonMoore,AllyUnion,1,1,2004,"03:12, 12 Dec 2004",SURE! Looks good to me! --[[User:JonMoore|
,Yelyos,1,-1,2004,,
172,Woggly,1,1,2004,"01:21, 30 Nov 2004",
Lupo,Taxman,1,1,2004,"08:46, 3 Dec 2004",
Hcheney,Moncrief,1,1,2004,"23:40, 22 Mar 2004",--
Michael Snow,Flockmeal,1,1,2004,"17:37, 11 Mar 2004",
Andrevan,Rossami,1,1,2004,"18:50, 24 Aug 2004",
Finlay McWalter,Morven,1,1,2004,"01:55, 26 Jan 2004",Support - although it would be nice if you considered a username change to something subtly different (Morven99 or BigHairyMorven or something). --
Hephaestos,Wesley,1,1,2004,"23:46, 10 Mar 2004",
Snowspinner,Plato.08,-1,-1,2004,,The fact that he continues to accept spurious nominations gives me little faith that he's even begun to understand how Wikipedia works. Oppose.
Rhymeless,Anárion2,1,-1,2004,"07:56, 23 Dec 2004",Consider Anárion supported. [[User:Rhymeless|
Guanaco,Plato.07,1,-1,2004,"00:39, 3 Jul 2004",
Ambi,Anárion,-1,-1,2004,"07:47, 10 Sep 2004",Agree with 172.
Blankfaze,Duncharris,1,1,2004,"05:15, 4 Nov 2004",Thought you already were one.  Strong support.
Squash,Siroxo,1,1,2004,,
Kingturtle,Texture,1,1,2004,"00:31, 29 Feb 2004",participates in lots of general maintenance. Is involved heavily in VfD. It would help him and us if he could delete VfD results too.
Andrevan,Hawstom,1,1,2004,,"[[User:Andrevan| ]]<nowiki>&ndash;</nowiki>[[User:Andrevan|<b><font color=""mediumblue"">Andre</font></b>]] ([[User_talk:Andrevan|<font color=royalblue>talk</font>]])"
Sam Spade,Duncharris,-1,1,2004,"20:02, 4 Nov 2004","Oppose due to treatment of Jimmyvanthatch, [[Wikipedia:Civility]] is a keystone policy in my book."
Lucky 6.9,Grunt,1,1,2004,"07:20, 28 Aug 2004","Go, Grunt!  Yeah! -"
Rdsmith4,Skyler1534,0,-1,2004,"03:17, 14 Oct 2004",I concur with Theresa.
Johnleemk,GeneralPatton,1,1,2004,"17:27, 3 Dec 2004",Has been polite when I have observed him; I see no reason to oppose.
Hadal,Exploding Boy,1,1,2004,"05:59, 5 Apr 2004",A keen contributor who seems communicative and collected. --
Sewing,PedanticallySpeaking,1,-1,2004,"21:18, 20 Sep 2004",
TheCustomOfLife,Hyacinth,1,1,2004,,
Michael Snow,Ambivalenthysteria,1,1,2004,"05:29, 8 Jul 2004",
Sunray,Sam Spade,-1,-1,2004,,"Oppose.  On some topics, Sam can be stridently POV and unbending.  Not a good idea to give him more powers."
Duncharris,Kate,1,1,2004,"17:25, 3 Sep 2004",
Gaz,Fabiform,1,1,2004,"13:01, 11 Mar 2004",No question - I'd put forward a small idea on W:FPC and Fabi jumps in and does the hard yakka coding it - Thanks mate -
Jni,Wernher,1,1,2004,"16:28, 3 Dec 2004",
172,Rhymeless,1,1,2004,"03:00, 15 Aug 2004",
Jfdwolff,Kate,1,1,2004,"19:23, 5 Sep 2004",
Michael Snow,PFHLai,1,1,2004,"19:23, 23 Aug 2004",
Orthogonal,Jayjg,1,1,2004,"17:52, 8 Sep 2004",
Eloquence,Cecropia,1,1,2004,,--[[User:Eloquence|Eloquence]]
Fire Star,Jeronimo,1,1,2004,"16:54, 12 Nov 2004",
Danny,Rmhermen,1,1,2004,"05:02, 2 Jul 2004",
DropDeadGorgias,TheCustomOfLife,1,1,2004,,"Speaking as one of the only real wikipedia contributors to have had a conflict with Mike (over what was essentially an administrative misunderstanding), I feel that I am uniquely qualified to say that I support his nomination with no reservations whatsoever.  In his time here he has proven himself to be a prolific contributor and will no doubt be a great administrator with the best intentions for Wikipedia at all times.  Congrats Mike!. &mdash;"
Gregg,Neutrality,1,1,2004,"11:23, 12 Oct 2004",Support --
VeryVerily,Lucky 6.9.08,-1,-1,2004,"00:38, 9 Aug 2004",
Raul654,TheCustomOfLife.09,-1,-1,2004,,"Correct me if I'm wrong, but didn't this user join within the last two weeks or so?"
Hadal,Sj,1,1,2004,"07:51, 2 Apr 2004",Emphatically. (I truly thought he already was one!)
Andrevan,Slowking Man,1,1,2004,"14:49, 6 Oct 2004","Of course! [[User:Andrevan| ]]<nowiki>&ndash;</nowiki>[[User:Andrevan|<b><font color=""mediumblue"">Andre</font></b>]] ([[User_talk:Andrevan|<font color=royalblue>talk</font>]])"
Ambi,Aranel,1,1,2004,"13:25, 29 Oct 2004",
Gamaliel,Neutrality,1,1,2004,"23:40, 5 Oct 2004",The username criticism is just silly.
Hephaestos,Stevenj,1,1,2004,"18:03, 12 Apr 2004",
Anárion,Benc,1,1,2004,"10:20, 22 Sep 2004","Yes. [[User:Anárion|{]][[User_talk:Anárion|<em style=""font-family: Code2000, 'Arial Unicode MS', sans-serif; font-style: normal"">&#9398;&#8469;&#940;&#8475;&#8505;&#8500;&#628;</em>]]"
Blankfaze,Mustafaa,1,1,2004,"09:29, 26 Nov 2004","I must admit he is remarkably neutral when it comes to those controversial articles, especially considering how infested with POV warriors (and a POV warrior admin, even) they are."
Bkonrad,Ssd,1,1,2004,"13:09, 22 Jul 2004",
Mark,Mirv,1,1,2004,"07:26, 1 Jun 2004",I support Mirv.
Mackensen,Neutrality,1,1,2004,"05:00, 6 Oct 2004",
Guanaco,Catbar,1,1,2004,"01:47, 28 Apr 2004",
Netoholic,Rhobite,-1,1,2004,,"Short on total edits (I [[User:Netoholic/Admins|prefer]] 2000+).  Also, some unresolved accusations of sock puppet use in the [[Wikipedia:Requests for mediation/Archive 10#User:Chuck F and User:Rhobite|Request for mediation]] that involves this user. It can't hurt to wait some more time to see the outcome. --"
TUF-KAT,Cecropia,1,1,2004,,
TUF-KAT,DJ Clayworth,1,1,2004,,
Shorne,CyborgTosser,-1,1,2004,"19:13, 21 Oct 2004","Oppose, for the reasons listed above. I've seen nothing that suggests that this person is cut out to be an administrator. The mostly non-substantive comments in support of this nomination have done nothing to persuade me to vote in favour. I have to wonder what qualifies a person for a position of authority who has not even interacted with the community in any significant way. The standard should be higher than that."
Stewartadcock,Tillwe,1,1,2004,"17:12, 27 Feb 2004",--
Gzornenplatz,Arminius,1,1,2004,,
Pgunn,Netoholic,0,-1,2004,"06:38, 28 Oct 2004","Reviewing his record on voting, I find him too eager to keep every article, no matter how unencyclopedic the topic. Some of this is done in the name of being kind to newcomers, but he reads it entirely wrong. It is possible to be polite, and yet still delete articles added by newbies, and I feel that this is what the ""don't bite the newcomers"" policy is all about, not keeping things that don't belong purely to keep them happy. It is similar to how all sorts of bad laws are passed in the name of ""family values"". It's a pity that this glaring flaw is present in an otherwise extremely good candicate, as he has done a lot of good work in non-policy-related parts of Wikipedia. Still, as it's there, I must oppose his adminship. --"
KIZU,OldakQuill,1,1,2004,"10:10, 26 Jun 2004",
Ugen64,Academic Challenger,1,1,2004,,"Anyway, Frazzydee has less than 2000 contributions and has a practically unanimous nomination..."
Wile E. Heresiarch,Neutrality,1,-1,2004,"23:11, 9 Jul 2004",
Avala,Rogper.09,1,-1,2004,"13:12, 18 May 2004",Support --
Stewartadcock,Gentgeen,1,1,2004,"16:01, 20 Apr 2004",
Rhymeless,Matt Crypto,1,1,2004,"05:27, 5 Oct 2004",This is easy. ''Amceohrsuhy Uegdahwahcuriyebian-caht'' [[User:Rhymeless|
Neutrality,Robin Patterson,1,1,2004,"03:54, 28 Jul 2004",
Blankfaze,Lucky 6.9,1,-1,2004,"02:25, 21 Oct 2004","Good longtime editor.  My concerns have been addressed.  This is long overdue, really."
Palapala,Dwindrim,1,1,2004,,--
Davidcannon,Dwindrim,1,1,2004,"04:22, 27 Jun 2004",
Isomorphic,AndyL,0,1,2004,"18:38, 19 Apr 2004",What's the hurry?
MacGyverMagic,Mustafaa,1,1,2004,,If only I could write edit summaries like he does... '''Support'''. [[User:MacGyverMagic|
Hephaestos,Roadrunner,1,1,2004,"04:13, 8 Jan 2004","Support, copious contributor.  (Maybe nominations should be switched to the top of this page so they'd be more noticeable.) -"
Jfdwolff,TheCustomOfLife,1,1,2004,"11:45, 31 Aug 2004",Dedicated editor - will be good admin
Itai,Optim,1,1,2004,"16:37, 30 Dec 2003",Support.
Nanshu,RadicalBender,1,1,2004,"02:05, 26 Feb 2004",
Cribcage,Rei.09,1,-1,2004,"03:10, 4 May 2004","After careful review, I support."
JCarriker,MacGyverMagic,1,1,2004,,Support. -
MykReeve,TheCustomOfLife,1,1,2004,"22:47, 5 Sep 2004",
Encephalon,Leonard G.,0,-1,2004,"09:19, 13 September 2005","'''Neutral'''. I had precisely Scimitar's reaction on reading the exchange with Angr, and am further puzzled by the latest answer— it does not address Scimitar's concerns, nor is it delivered in a tone that is particularly helpful. I will not oppose, as I do not believe [[User:Leonard G.|Leonard G]] poses a clear threat to WP were he to become admin, but I am concerned that he is not quite ready for the role— and that he does not appear to realize or concede this possibility. If, as is likely, he is sysoped, I hope that he will take these expressions of concern in the right spirit and seek a fuller understanding of adminship in WP. With best wishes—"
Blankfaze,Anárion,0,-1,2004,"21:10, 8 Sep 2004","I too like Anarion, but this Jor business is sort-of dubious.  Neutral for now."
Chmod007,Neutrality,1,-1,2004,"14:29, 16 Jul 2004",
Gentgeen,Wile E. Heresiarch,1,1,2004,"21:25, 18 May 2004",
Bcorr,JCarriker,1,1,2004,"12:42, 19 Jun 2004",
Sam Spade,Isomorphic,1,1,2004,"04:57, 2 Mar 2004",
Slowking Man,Timc,1,1,2004,,Most helpful user. --
Node ue,Eequor,1,-1,2004,"19:41, 14 Nov 2004","'''Support'''. Eequor may be insane, but does that nessecarily mean Eequor is insane? Anyhow, support on the basis that while Eequor has done some somewhat questionable things, they've mostly just been too hyped up. For example, what Raul said about what Eequor said about rules is a typical thing one might expect to hear from a stodgy sysop who has spent too much time enforcing rules, but really what Eequor said is in complete agreement with Wikipedia policy and it should be recognised that we are meant to obey the SPIRIT of the rules, and not to follow them to the letter - thus good contributors don't get banned for repeat vandalism if they can offer up a good explanation (if they revert it themselves, nobody usually pursues action against them). Good job Eequor. --"
Davidcannon,Stormie,1,1,2004,"02:30, 29 Jul 2004",
Theresa knott,Frazzydee,1,1,2004,"10:21, 4 Sep 2004",
Arminius,Premeditated Chaos,1,1,2004,"22:39, 21 Dec 2004","Support, why not?"
Nico,Chris Roy,1,1,2004,"00:01, 26 Mar 2004",
Grunt,Kate,1,1,2004,,Few people work as hard as she does; she runs a mailing list and made many thousands of edits to fix external links headers. --
Blankfaze,Neutrality,1,-1,2004,"20:12, 9 Jul 2004","If you've got [[User:Hcheney|Hcheney]]'s support, you've got mine."
Michael Snow,TheCustomOfLife,1,1,2004,"01:49, 3 Sep 2004",
John Kenney,Chancemill,1,1,2004,"04:23, 1 May 2004",
Func,Violetriga,1,1,2004,"20:08, 1 Nov 2004",Wikipedia is ''littered'' by Violet's good edits. :) <tt>
Danny,Ike9898,1,1,2004,"15:18, 31 Jan 2004",Support
Lst27,DCEdwards1966,1,-1,2004,"00:01, 26 Dec 2004",Of course! He seems like a good user to me. Agree with Slowking Man. --
UninvitedCompany,Snowspinner,-1,-1,2004,"18:04, 30 May 2004",
Ambi,Rhymeless,1,1,2004,"09:56, 16 Aug 2004",Strongly support.
Orthogonal,Rossami,1,1,2004,"07:07, 29 Aug 2004","Support, based on Rossami's argument for giving articles time to grow on [[Wikipedia:Votes for deletion/Sty]]."
Neutrality,Andris,1,1,2004,"21:57, 22 Jul 2004",
Chmod007,Benc,1,1,2004,"00:27, 21 Sep 2004",Yep.
Wile E. Heresiarch,LGagnon,1,-1,2004,"16:04, 21 Nov 2004",Support. [[User:LGagnon]] was correct to attempt to refocus the discussion on [[talk:Stephen King]].
Fire Star,Joy Stovall,1,1,2004,"18:04, 9 Nov 2004",Support.
Arwel Parry,Dale Arnett,1,1,2004,"23:13, 21 Mar 2004",Thought he already was one. Seems to have similar interests to me!
